Year	Stratum	Weight
2007	Bos	0.0893296026772552
2007	Heide en duin	0.0684066724074343
2007	Landbouw	0.81669294367497
2007	Moeras en water	0.00949375888869021
2007	Urbaan	0.0160770223516506
2008	Bos	0.0603447045294597
2008	Heide en duin	0.0339375732894257
2008	Landbouw	0.888500549125699
2008	Moeras en water	0.00847117892151934
2008	Suburbaan	0.00874599413389629
2009	Bos	0.0945607901251821
2009	Heide en duin	0.104495389929646
2009	Landbouw	0.778913205375805
2009	Moeras en water	0.00946566280108536
2009	Suburbaan	0.0125649517682812
2010	Bos	0.0782789762759826
2010	Heide en duin	0.0778265409703123
2010	Landbouw	0.813743978177617
2010	Moeras en water	0.00519554675824348
2010	Suburbaan	0.00986462334261599
2010	Urbaan	0.0150903344752283
2011	Bos	0.0442869071479959
2011	Heide en duin	0.0289035146444707
2011	Landbouw	0.906777297495835
2011	Moeras en water	0.0108967425992734
2011	Suburbaan	0.00913553811242525
2012	Bos	0.12524019710089
2012	Heide en duin	0.0525229561351431
2012	Landbouw	0.813699300362603
2012	Moeras en water	0.00853754640136434
2013	Bos	0.0964166649765216
2013	Heide en duin	0.063974614153558
2013	Landbouw	0.799910248222142
2013	Moeras en water	0.00717734922980919
2013	Suburbaan	0.0143594611332944
2013	Urbaan	0.0181616622846753
2014	Bos	0.059775493590365
2014	Heide en duin	0.0410183559464918
2014	Landbouw	0.883285342813267
2014	Moeras en water	0.00441230744713362
2014	Suburbaan	0.0115085002027427
