ObservationID	SubLocationName	Count
146047	1_1	1
146047	1_2	2
146047	2_1	0
146047	2_2	0
146047	3_1	0
146047	3_2	0
146048	1_1	1
146048	1_2	2
146048	2_1	0
146048	2_2	0
146048	3_1	0
146048	3_2	0
146049	1_1	0
146049	1_2	0
146049	2_1	0
146049	2_2	1
146049	3_1	0
146049	3_2	0
146050	1_1	0
146050	1_2	0
146050	2_1	0
146050	2_2	1
146050	3_1	0
146050	3_2	0
146054	1_1	0
146054	1_2	0
146054	2_1	1
146054	2_2	0
146054	3_1	1
146054	3_2	0
146055	1_1	0
146055	1_2	0
146055	2_1	0
146055	2_2	0
146055	3_1	0
146055	3_2	0
146059	1_1	0
146059	1_2	0
146059	2_1	0
146059	2_2	0
146059	3_1	0
146059	3_2	0
146060	1_1	0
146060	1_2	0
146060	2_1	0
146060	2_2	0
146060	3_1	0
146060	3_2	0
146061	1_1	0
146061	1_2	0
146061	2_1	0
146061	2_2	0
146061	3_1	0
146061	3_2	0
146063	1_1	0
146063	1_2	0
146063	2_1	0
146063	2_2	0
146063	3_1	0
146063	3_2	0
146064	1_1	0
146064	1_2	0
146064	2_1	0
146064	2_2	0
146064	3_1	0
146064	3_2	1
146065	1_1	0
146065	1_2	0
146065	2_1	0
146065	2_2	0
146065	3_1	0
146065	3_2	0
146072	1_1	0
146072	1_2	0
146072	2_1	1
146072	2_2	0
146072	3_1	2
146072	3_2	3
146073	1_1	0
146073	1_2	0
146073	2_1	0
146073	2_2	2
146073	3_1	0
146073	3_2	0
146074	1_1	4
146074	1_2	0
146074	2_1	0
146074	2_2	2
146074	3_1	0
146074	3_2	3
146075	1_1	2
146075	1_2	0
146075	2_1	0
146075	2_2	2
146075	3_1	0
146075	3_2	0
146080	1_1	0
146080	1_2	0
146080	2_1	0
146080	2_2	0
146080	3_1	0
146080	3_2	0
146081	1_1	0
146081	1_2	0
146081	2_1	0
146081	2_2	0
146081	3_1	0
146081	3_2	0
146082	1_1	0
146082	1_2	0
146082	2_1	0
146082	2_2	0
146082	3_1	1
146082	3_2	0
146083	1_1	0
146083	1_2	0
146083	2_1	0
146083	2_2	0
146083	3_1	0
146083	3_2	0
146089	1_1	1
146089	1_2	0
146089	2_1	0
146089	2_2	0
146089	3_1	0
146089	3_2	0
146092	1_1	1
146092	1_2	0
146092	2_1	0
146092	2_2	4
146092	3_1	0
146092	3_2	2
146095	1_1	2
146095	1_2	0
146095	2_1	0
146095	2_2	0
146095	3_1	0
146095	3_2	1
146108	1_1	0
146108	1_2	0
146108	2_1	0
146108	2_2	1
146108	3_1	0
146108	3_2	0
146110	1_1	2
146110	1_2	2
146110	2_1	2
146110	2_2	0
146110	3_1	0
146110	3_2	0
146112	1_1	6
146112	1_2	2
146112	2_1	0
146112	2_2	0
146112	3_1	0
146112	3_2	0
146116	1_1	0
146116	1_2	0
146116	2_1	1
146116	2_2	0
146116	3_1	0
146116	3_2	1
146118	1_1	1
146118	1_2	4
146118	2_1	0
146118	2_2	0
146118	3_1	0
146118	3_2	0
146120	1_1	0
146120	1_2	0
146120	2_1	1
146120	2_2	0
146120	3_1	0
146120	3_2	0
146131	1_1	0
146131	1_2	0
146131	2_1	0
146131	3_1	0
146132	1_1	0
146132	1_2	0
146132	2_1	0
146132	3_1	0
146133	1_1	1
146133	1_2	0
146133	2_1	2
146133	3_1	0
146143	1_1	0
146143	1_2	1
146143	2_1	0
146143	2_2	0
146143	3_1	0
146143	3_2	1
146148	1_1	2
146148	1_2	0
146148	2_1	1
146148	2_2	0
146148	3_1	2
146148	3_2	0
146152	1_1	2
146152	1_2	0
146152	2_1	0
146152	2_2	0
146152	3_1	0
146152	3_2	0
146160	1_1	0
146160	1_2	1
146160	2_1	0
146160	2_2	0
146160	3_1	0
146160	3_2	0
146162	1_1	0
146162	1_2	0
146162	2_1	0
146162	2_2	2
146162	3_1	1
146162	3_2	1
146165	1_1	0
146165	1_2	0
146165	2_1	0
146165	2_2	0
146165	3_1	0
146165	3_2	0
146171	1_1	0
146171	1_2	0
146171	2_1	0
146171	2_2	0
146171	3_1	0
146171	3_2	0
146177	1_1	0
146177	1_2	1
146177	2_1	3
146177	2_2	0
146177	3_1	0
146177	3_2	1
146178	1_1	0
146178	1_2	3
146178	2_1	3
146178	2_2	3
146178	3_1	0
146178	3_2	2
146179	1_1	3
146179	1_2	0
146179	2_1	1
146179	2_2	1
146179	3_1	2
146179	3_2	1
146203	1_1	0
146203	1_2	0
146203	2_1	0
146203	2_2	0
146203	3_1	0
146203	3_2	2
146204	1_1	0
146204	1_2	0
146204	2_1	0
146204	2_2	0
146204	3_1	0
146204	3_2	0
146205	1_1	0
146205	1_2	0
146205	2_1	0
146205	2_2	0
146205	3_1	0
146205	3_2	0
146213	1_1	0
146213	1_2	1
146213	2_1	0
146213	2_2	3
146213	3_1	0
146213	3_2	0
146214	1_1	0
146214	1_2	0
146214	2_1	0
146214	2_2	0
146214	3_1	0
146214	3_2	0
146215	1_1	0
146215	1_2	0
146215	2_1	0
146215	2_2	0
146215	3_1	0
146215	3_2	0
146216	1_1	0
146216	1_2	1
146216	2_1	0
146216	2_2	0
146216	3_1	1
146216	3_2	1
146218	1_1	0
146218	1_2	0
146218	2_1	0
146218	2_2	0
146218	3_1	0
146218	3_2	0
146221	1_1	0
146221	1_2	0
146221	2_1	0
146221	2_2	0
146221	3_1	0
146221	3_2	0
146224	1_1	1
146224	1_2	0
146224	2_1	2
146224	2_2	0
146224	3_1	2
146224	3_2	0
146226	1_1	0
146226	1_2	0
146226	2_1	0
146226	2_2	0
146226	3_1	0
146226	3_2	1
146230	1_1	2
146230	1_2	0
146230	2_1	0
146230	2_2	0
146230	3_1	0
146230	3_2	0
146231	1_1	0
146231	1_2	0
146231	2_1	0
146231	2_2	0
146231	3_1	0
146231	3_2	0
146232	1_1	0
146232	1_2	0
146232	2_1	0
146232	2_2	0
146232	3_1	0
146232	3_2	0
146233	1_1	1
146233	1_2	0
146233	2_1	2
146233	2_2	1
146233	3_1	0
146233	3_2	2
146240	1_1	0
146240	1_2	0
146240	2_1	2
146240	2_2	2
146240	3_1	0
146240	3_2	0
146242	1_1	0
146242	1_2	1
146242	2_1	0
146242	2_2	0
146242	3_1	1
146242	3_2	0
146244	1_1	0
146244	1_2	0
146244	2_1	0
146244	2_2	0
146244	3_1	0
146244	3_2	0
146245	1_1	0
146245	1_2	0
146245	2_1	0
146245	2_2	0
146245	3_1	0
146245	3_2	0
146250	1_1	2
146250	1_2	4
146250	2_1	0
146250	2_2	0
146250	3_1	0
146250	3_2	0
146255	1_1	3
146255	1_2	0
146255	2_1	0
146255	2_2	0
146255	3_1	0
146255	3_2	0
146258	1_1	1
146258	1_2	0
146258	2_1	0
146258	2_2	0
146258	3_1	0
146258	3_2	0
146261	1_1	0
146261	1_2	0
146261	2_1	0
146261	2_2	0
146261	3_1	0
146261	3_2	0
146262	1_1	1
146262	1_2	1
146262	2_1	0
146262	2_2	2
146262	3_1	3
146262	3_2	1
146263	1_1	2
146263	1_2	0
146263	2_1	1
146263	2_2	1
146263	3_1	2
146263	3_2	3
146264	1_1	1
146264	1_2	2
146264	2_1	0
146264	2_2	1
146264	3_1	0
146264	3_2	2
146265	1_1	0
146265	1_2	0
146265	2_1	0
146265	2_2	0
146265	3_1	0
146265	3_2	0
146266	1_1	0
146266	1_2	0
146266	2_1	1
146266	2_2	0
146266	3_1	2
146266	3_2	3
146267	1_1	0
146267	1_2	0
146267	2_1	0
146267	2_2	0
146267	3_1	0
146267	3_2	1
146268	1_1	0
146268	1_2	2
146268	2_1	0
146268	2_2	0
146268	3_1	0
146268	3_2	0
146269	1_1	0
146269	1_2	1
146269	2_1	0
146269	2_2	0
146269	3_1	0
146269	3_2	0
146271	1_1	1
146271	1_2	0
146271	2_1	1
146271	2_2	0
146271	3_1	0
146271	3_2	0
146273	1_1	2
146273	1_2	0
146273	2_1	0
146273	2_2	0
146273	3_1	0
146273	3_2	0
146277	1_1	0
146277	1_2	0
146277	2_1	0
146277	2_2	0
146277	3_1	0
146277	3_2	0
146278	1_1	0
146278	1_2	0
146278	2_1	0
146278	2_2	0
146278	3_1	0
146278	3_2	0
146279	1_1	0
146279	1_2	0
146279	2_1	0
146279	2_2	0
146279	3_1	0
146279	3_2	0
146280	1_1	0
146280	1_2	0
146280	2_1	0
146280	2_2	0
146280	3_1	0
146280	3_2	0
146281	1_1	0
146281	1_2	0
146281	2_1	0
146281	2_2	0
146281	3_1	1
146281	3_2	0
146283	1_1	0
146283	1_2	4
146283	2_1	0
146283	2_2	0
146283	3_1	1
146283	3_2	0
146284	1_1	0
146284	1_2	0
146284	2_1	0
146284	2_2	0
146284	3_1	0
146284	3_2	0
146292	1_1	0
146292	1_2	0
146292	2_1	0
146292	2_2	0
146292	3_1	0
146292	3_2	0
146293	1_1	0
146293	1_2	0
146293	2_1	0
146293	2_2	0
146293	3_1	0
146293	3_2	0
146297	1_1	0
146297	1_2	0
146297	2_1	0
146297	2_2	0
146297	3_1	0
146297	3_2	0
146298	1_1	0
146298	1_2	0
146298	2_1	1
146298	2_2	0
146298	3_1	3
146298	3_2	1
146303	1_1	1
146303	1_2	2
146303	2_1	0
146303	2_2	0
146303	3_1	0
146303	3_2	0
146304	1_1	0
146304	1_2	0
146304	2_1	0
146304	2_2	0
146304	3_1	0
146304	3_2	1
146305	1_1	0
146305	1_2	0
146305	2_1	0
146305	2_2	0
146305	3_1	0
146305	3_2	0
146308	1_1	0
146308	1_2	0
146308	2_1	0
146308	2_2	0
146308	3_1	0
146308	3_2	0
146309	1_1	0
146309	1_2	0
146309	2_1	0
146309	2_2	0
146309	3_1	0
146309	3_2	0
146310	1_1	0
146310	1_2	0
146310	2_1	0
146310	2_2	0
146310	3_1	0
146310	3_2	0
146316	1_1	0
146316	1_2	0
146316	2_1	0
146316	2_2	0
146316	3_1	0
146316	3_2	0
146319	1_1	0
146319	1_2	0
146319	2_1	0
146319	2_2	0
146319	3_1	0
146319	3_2	2
146322	1_1	0
