Year	Stratum	Weight
2007	Bos	0.0260350844892943
2007	Heide en duin	0.00325894954025267
2007	Landbouw	0.847963708088282
2007	Moeras en water	0.0132294941742331
2007	Suburbaan	0.0198998396664172
2007	Urbaan	0.0896129240415207
2008	Bos	0.0239777119536864
2008	Heide en duin	0.0101672246236161
2008	Landbouw	0.842604972150281
2008	Moeras en water	0.00913625029917963
2008	Suburbaan	0.0306560839823852
2008	Urbaan	0.0834577569908516
2009	Bos	0.0252037743894056
2009	Heide en duin	0.00812341087817363
2009	Landbouw	0.792684129140375
2009	Moeras en water	0.0220756537353171
2009	Suburbaan	0.0351645137081026
2009	Urbaan	0.116748518148626
2010	Bos	0.0254004853851727
2010	Heide en duin	0.00505073523068413
2010	Landbouw	0.869808749096983
2010	Moeras en water	0.0134870858847688
2010	Suburbaan	0.0128037556424319
2010	Urbaan	0.0734491887599598
2011	Bos	0.0219980754512278
2011	Heide en duin	0.0140638798933208
2011	Landbouw	0.845671551981585
2011	Moeras en water	0.0103097165326293
2011	Suburbaan	0.0311162080626093
2011	Urbaan	0.0768405680786282
2012	Bos	0.0404239022049364
2012	Landbouw	0.772157270655053
2012	Moeras en water	0.0192897060330069
2012	Suburbaan	0.062697501563094
2012	Urbaan	0.105431619543909
2013	Bos	0.0191684683045958
2013	Heide en duin	0.00235531621088578
2013	Landbouw	0.86582503129834
2013	Moeras en water	0.0166473907595538
2013	Suburbaan	0.0237898773059318
2013	Urbaan	0.0722139161206924
2014	Bos	0.0254367637907699
2014	Heide en duin	0.011636588492789
2014	Landbouw	0.84286397083742
2014	Moeras en water	0.010013898388895
2014	Suburbaan	0.0326487198080763
2014	Urbaan	0.07740005868205
