ObservationID	SubLocationName	Count
146069	1_1	0
146069	1_2	0
146069	2_1	1
146069	2_2	0
146069	3_1	0
146069	3_2	0
146070	1_1	1
146070	1_2	0
146070	2_1	1
146070	2_2	0
146070	3_1	0
146070	3_2	0
146071	1_1	2
146071	1_2	0
146071	2_1	3
146071	2_2	0
146071	3_1	0
146071	3_2	0
146984	1_1	0
146984	1_2	0
146984	2_1	1
146984	2_2	0
146984	3_1	0
146984	3_2	0
146985	1_1	1
146985	1_2	0
146985	2_1	1
146985	2_2	0
146985	3_1	0
146985	3_2	0
146986	1_1	2
146986	1_2	0
146986	2_1	3
146986	2_2	0
146986	3_1	0
146986	3_2	0
155583	1_1	1
155583	1_2	0
155583	2_1	0
155583	2_2	1
155583	3_1	0
155583	3_2	0
156124	1_1	0
156124	1_2	0
156124	2_1	0
156124	2_2	0
156124	3_1	0
156124	3_2	0
160155	1_1	0
160155	1_2	0
160155	2_1	0
160155	2_2	0
160155	3_1	0
160155	3_2	0
160275	1_1	0
160275	1_2	0
160275	2_1	0
160275	2_2	0
160275	3_1	0
160275	3_2	0
160391	1_1	0
160391	1_2	0
160391	2_1	0
160391	2_2	0
160391	3_1	0
160391	3_2	0
