ObservationID	SubLocationName	Count
146682	1_1	2
146682	1_2	0
146682	2_1	0
146682	2_2	0
146682	3_1	0
146682	3_2	0
146864	1_1	0
146864	1_2	0
146864	2_1	0
146864	2_2	0
146864	3_1	0
146864	3_2	0
146945	1_1	0
146945	1_2	0
146945	2_1	0
146945	2_2	0
146945	3_1	0
146945	3_2	0
146946	1_1	0
146946	1_2	0
146946	2_1	0
146946	2_2	0
146946	3_1	0
146946	3_2	0
147063	1_1	0
147063	1_2	0
147063	2_1	0
147063	2_2	1
147063	3_1	0
147063	3_2	0
148606	1_1	0
148606	1_2	0
148606	2_1	0
148606	2_2	0
148606	3_1	0
148606	3_2	0
148610	1_1	0
148610	1_2	0
148610	2_1	1
148610	2_2	0
148610	3_1	0
148610	3_2	0
148611	1_1	0
148611	1_2	0
148611	2_1	1
148611	2_2	0
148611	3_1	0
148611	3_2	0
148622	1_1	0
148622	1_2	0
148622	2_1	0
148622	2_2	0
148622	3_1	0
148622	3_2	0
148646	1_1	0
148646	1_2	0
148646	2_1	0
148646	2_2	0
148646	3_1	0
148646	3_2	0
152678	1_1	0
152678	1_2	0
152678	2_1	0
152678	2_2	1
152678	3_1	0
152678	3_2	0
152679	1_1	0
152679	1_2	0
152679	2_1	0
152679	2_2	0
152679	3_1	0
152679	3_2	0
152828	1_1	0
152828	1_2	0
152828	2_1	1
152828	2_2	0
152828	3_1	0
152828	3_2	0
153820	1_1	0
153820	1_2	0
153820	2_1	0
153820	2_2	0
153820	3_1	0
153820	3_2	0
153821	1_1	0
153821	1_2	0
153821	2_1	1
153821	2_2	0
153821	3_1	0
153821	3_2	0
153889	1_1	0
153889	1_2	0
153889	2_1	0
153889	2_2	0
153889	3_1	0
153889	3_2	0
153890	1_1	0
153890	1_2	0
153890	2_1	1
153890	2_2	0
153890	3_1	0
153890	3_2	0
154299	1_1	0
154299	1_2	0
154299	2_1	0
154299	2_2	0
154299	3_1	0
154299	3_2	0
154346	1_1	0
154346	1_2	0
154346	2_1	0
154346	2_2	0
154346	3_1	0
154346	3_2	0
154363	1_1	0
154363	1_2	0
154363	2_1	0
154363	2_2	0
154363	3_1	1
154363	3_2	0
154365	1_1	0
154365	1_2	0
154365	2_1	3
154365	2_2	0
154365	3_1	1
154365	3_2	0
156413	1_1	0
156413	1_2	0
156413	2_1	3
156413	2_2	0
156413	3_1	1
156413	3_2	0
156415	1_1	0
156415	1_2	0
156415	2_1	0
156415	2_2	0
156415	3_1	1
156415	3_2	0
157187	1_1	0
157187	1_2	0
157187	2_1	1
157187	2_2	0
157187	3_1	0
157187	3_2	0
157188	1_1	0
157188	1_2	0
157188	2_1	0
157188	2_2	0
157188	3_1	2
157188	3_2	0
157190	1_1	0
157190	1_2	0
157190	2_1	0
157190	2_2	0
157190	3_1	0
157190	3_2	0
157193	1_1	0
157193	1_2	0
157193	2_1	0
157193	2_2	0
157193	3_1	0
157193	3_2	0
157306	1_1	0
157306	1_2	0
157306	2_1	0
157306	2_2	0
157306	3_1	1
157306	3_2	0
157307	1_1	0
157307	1_2	0
157307	2_1	0
157307	2_2	0
157307	3_1	0
157307	3_2	0
157309	1_1	1
157309	1_2	0
157309	2_1	2
157309	2_2	1
157309	3_1	1
157309	3_2	1
159257	1_1	0
159257	1_2	0
159257	2_1	0
159257	2_2	0
159257	3_1	1
159257	3_2	0
159741	1_1	3
159741	1_2	0
159741	2_1	1
159741	2_2	0
159741	3_1	0
159741	3_2	0
159742	1_1	0
159742	1_2	0
159742	2_1	0
159742	2_2	0
159742	3_1	0
159742	3_2	0
159821	1_1	0
159821	1_2	0
159821	2_1	0
159821	2_2	0
159821	3_1	0
159821	3_2	0
159895	1_1	0
159895	1_2	1
159895	2_1	0
159895	2_2	0
159895	3_1	1
159895	3_2	1
160112	1_1	0
160112	1_2	0
160112	2_1	1
160112	2_2	0
160112	3_1	1
160112	3_2	0
160320	1_1	0
160320	1_2	0
160320	2_1	0
160320	2_2	0
160320	3_1	0
160320	3_2	1
160321	1_1	0
160321	1_2	0
160321	2_1	0
160321	2_2	0
160321	3_1	0
160321	3_2	0
160635	1_1	0
160635	1_2	0
160635	2_1	2
160635	2_2	0
160635	3_1	1
160635	3_2	0
160637	1_1	0
160637	1_2	0
160637	2_1	0
160637	2_2	0
160637	3_1	0
160637	3_2	0
160813	1_1	1
160813	1_2	0
160813	2_1	2
160813	2_2	0
160813	3_1	3
160813	3_2	1
160814	1_1	0
160814	1_2	0
160814	2_1	1
160814	2_2	0
160814	3_1	1
160814	3_2	0
161011	1_1	0
161011	1_2	0
161011	2_1	0
161011	2_2	1
161011	3_1	1
161011	3_2	0
161012	1_1	0
161012	1_2	0
161012	2_1	0
161012	2_2	0
161012	3_1	0
161012	3_2	0
161588	1_1	0
161588	1_2	0
161588	2_1	0
161588	2_2	2
161588	3_1	1
161588	3_2	0
161589	1_1	0
161589	1_2	0
161589	2_1	0
161589	2_2	0
161589	3_1	0
161589	3_2	0
