Cycle	Stratum	Weight
0	Bos	0.459423482230865
0	Heide en duin	0.240984650135124
0	Landbouw	0.2288724183406
0	Moeras en water	0.0707194492934108
1	Bos	0.422370723267551
1	Heide en duin	0.199974866908562
1	Landbouw	0.308633299439567
1	Moeras en water	0.06902111038432
2	Bos	0.39317706687161
2	Heide en duin	0.134990803053684
2	Landbouw	0.404077754187474
2	Moeras en water	0.0677543758872315
