Cycle	Stratum	Weight
0	Bos	0.20205012213089
0	Heide en duin	0.369858274180606
0	Landbouw	0.388244319985603
0	Moeras en water	0.0159951846825084
0	Suburbaan	0.0238520990203924
1	Bos	0.191532056182249
1	Heide en duin	0.326456695982269
1	Landbouw	0.447858090092304
1	Moeras en water	0.0125195753054283
1	Suburbaan	0.0216335824377498
2	Bos	0.261110539824331
2	Heide en duin	0.35859183484043
2	Landbouw	0.357799642678034
2	Moeras en water	0.022497982657204
