ObservationID	Count
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	2
87	0
88	0
89	0
90	0
205	0
206	0
207	0
208	0
209	0
210	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
256	0
257	0
258	0
259	0
260	0
261	0
262	1
263	0
264	0
1255	0
1256	0
1257	0
1258	0
1259	0
1260	0
1321	0
1322	0
1323	0
1324	0
1325	0
1326	0
1345	0
1346	0
1347	1
1348	0
1349	0
1350	0
1381	0
1382	0
1383	0
1384	0
1385	0
1386	0
1417	0
1418	2
1419	0
1420	0
1421	1
1422	0
1423	0
1424	0
1425	0
1426	0
1427	0
1428	0
1429	0
1430	0
1431	0
1432	0
1433	0
1434	0
1453	1
1454	0
1455	0
1456	0
1457	0
1458	0
1459	0
1460	1
1461	0
1462	0
1463	0
1464	0
2425	0
2426	0
2427	0
2428	0
2429	0
2430	0
2437	0
2438	0
2439	0
2440	0
2441	0
2442	0
8449	0
8450	0
8451	0
8452	0
8453	0
8454	0
9445	0
9446	2
9447	0
9448	0
9449	0
9450	0
9457	0
9458	0
9459	0
9460	0
9461	0
9462	0
9541	0
9542	0
9543	1
9544	0
9545	0
9546	0
9697	0
9698	0
9699	0
9700	0
9701	0
9702	0
9703	0
9704	0
9705	0
9706	0
9707	0
9708	0
9709	0
9710	0
9711	0
9712	0
9713	0
9714	0
11011	0
11012	0
11013	0
11014	0
11015	1
11016	0
11017	0
11018	0
11019	0
11020	0
11021	1
11022	0
11023	0
11024	0
11025	0
11026	0
11027	1
11028	0
14989	0
14990	0
14991	0
14992	0
14993	0
14994	0
15067	0
15068	0
15069	0
15070	0
15071	0
15072	0
15073	0
15074	0
15075	0
15076	1
15077	0
15078	0
16051	1
16052	0
16053	0
16054	0
16055	0
16056	0
16057	0
16058	0
16059	0
16060	0
16061	0
16062	0
16063	1
16064	0
16065	0
16066	0
16067	0
16068	0
16651	0
16652	0
16653	0
16654	0
16655	1
16656	0
16663	0
16664	0
16665	0
16666	1
16667	0
16668	1
16675	0
16676	0
16677	0
16678	0
16679	0
16680	0
16687	1
16688	0
16689	0
16690	2
16691	0
16692	0
16693	0
16694	0
16695	0
16696	0
16697	0
16698	0
16711	0
16712	0
16713	0
16714	0
16715	0
16716	0
16723	0
16724	0
16725	1
16726	1
16727	0
16728	0
16729	0
16730	0
16731	0
16732	0
16733	0
16734	1
16735	0
16736	0
16737	1
16738	0
16739	0
16740	0
16753	0
16754	1
16755	0
16756	1
16757	0
16758	0
16759	0
16760	0
16761	0
16762	0
16763	0
16764	0
16765	0
16766	0
16767	0
16768	0
16769	0
16770	0
16879	0
16880	0
16881	0
16882	0
16883	0
16884	0
16885	0
16886	1
16887	0
16888	0
16889	0
16890	0
16903	0
16904	0
16905	0
16906	0
16907	0
16908	0
17089	0
17090	0
17091	0
17092	0
17093	0
17094	0
17095	1
17096	0
17097	0
17098	1
17099	2
17100	0
17101	0
17102	0
17103	0
17104	0
17105	0
17106	0
17107	0
17108	0
17109	0
17110	0
17111	1
17112	1
17113	0
17114	0
17115	0
17116	0
17117	0
17118	0
17119	0
17120	0
17121	0
17122	0
17123	0
17124	0
17599	0
17600	0
17601	0
17602	0
17603	0
17604	0
17605	0
17606	0
17607	2
17608	0
17609	0
17610	0
17611	0
17612	0
17613	0
17614	0
17615	0
17616	0
18319	0
18320	0
18321	0
18322	0
18323	0
18324	0
18325	0
18326	0
18327	0
18328	1
18329	0
18330	2
18331	0
18332	0
18333	0
18334	0
18335	0
18336	0
18337	0
18338	0
18339	0
18340	0
18341	0
18342	0
18343	0
18344	0
18345	0
18346	0
18347	0
18348	0
18367	0
18368	0
18369	0
18370	0
18371	0
18372	0
18373	0
18374	0
18375	0
18376	2
18377	0
18378	0
18379	0
18380	0
18381	0
18382	2
18383	0
18384	0
18385	0
18386	0
18387	0
18388	0
18389	0
18390	0
18391	0
18392	0
18393	0
18394	1
18395	0
18396	0
18415	0
18416	0
18417	0
18418	0
18419	1
18420	0
18439	0
18440	0
18441	0
18442	0
18443	0
18444	0
18445	0
18446	0
18447	0
18448	0
18449	0
18450	0
18451	0
18452	0
18453	0
18454	0
18455	0
18456	0
18469	0
18470	0
18471	0
18472	2
18473	0
18474	0
18475	0
18476	0
18477	0
18478	0
18479	0
18480	0
18481	0
18482	0
18483	0
18484	0
18485	1
18486	0
18493	1
18494	0
18495	0
18496	0
18497	0
18498	0
18511	0
18512	0
18513	0
18514	0
18515	0
18516	0
18517	0
18518	0
18519	0
18520	0
18521	0
18522	0
18529	0
18530	0
18531	0
18532	0
18533	0
18534	0
18541	0
18542	0
18543	0
18544	0
18545	0
18546	0
18559	0
18560	0
18561	0
18562	0
18563	0
18564	0
18571	0
18572	0
18573	0
18574	0
18575	0
18576	0
18577	0
18578	0
18579	0
18580	0
18581	0
18582	0
18595	0
18596	0
18597	0
18598	0
18599	0
18600	0
19627	0
19628	0
19629	0
19630	0
19631	0
19632	0
19633	0
19634	0
19635	0
19636	0
19637	0
19638	0
19639	0
19640	0
19641	0
19642	0
19643	0
19644	1
20287	0
20288	0
20289	0
20290	0
20291	0
20292	0
20299	0
20300	0
20301	1
20302	0
20303	0
20304	0
20317	0
20318	0
20319	0
20320	0
20321	0
20322	0
20329	0
20330	0
20331	0
20332	0
20333	0
20334	0
20341	0
20342	0
20343	0
20344	0
20345	0
20346	0
21319	0
21320	0
21321	0
21322	0
21323	0
21324	0
21325	0
21326	0
21327	0
21328	0
21329	0
21330	0
21331	1
21332	0
21333	0
21334	0
21335	0
21336	0
22615	0
22616	0
22617	1
22618	0
22619	0
22620	0
22627	1
22628	0
22629	0
22630	0
22631	0
22632	0
27289	1
27290	0
27291	0
27292	0
27293	0
27294	0
27295	0
27296	0
27297	0
27298	0
27299	0
27300	0
27301	0
27302	0
27303	0
27304	0
27305	0
27306	0
27343	1
27344	0
27345	0
27346	0
27347	0
27348	0
27367	0
27368	0
27369	0
27370	0
27371	0
27372	0
27373	0
27374	0
27375	0
27376	0
27377	0
27378	0
27379	0
27380	0
27381	0
27382	0
27383	0
27384	0
27397	0
27398	0
27399	0
27400	0
27401	0
27402	0
27403	0
27404	0
27405	0
27406	0
27407	0
27408	0
27415	0
27416	0
27417	0
27418	0
27419	0
27420	0
27439	0
27440	0
27441	0
27442	0
27443	0
27444	0
27445	0
27446	0
27447	0
27448	0
27449	0
27450	0
27643	0
27644	1
27645	2
27646	0
27647	1
27648	0
27649	0
27650	0
27651	0
27652	0
27653	0
27654	0
27655	0
27656	2
27657	1
27658	0
27659	0
27660	0
28003	0
28004	0
28005	0
28006	0
28007	0
28008	0
28015	0
28016	0
28017	0
28018	0
28019	0
28020	0
28027	0
28028	0
28029	0
28030	2
28031	0
28032	0
29077	0
29078	0
29079	0
29080	0
29081	0
29082	0
29089	0
29090	0
29091	0
29092	0
29093	0
29094	0
29095	0
29096	0
29097	0
29098	0
29099	0
29100	0
29101	0
29102	0
29103	1
29104	0
29105	0
29106	0
29155	0
29156	0
29157	0
29158	0
29159	0
29160	0
29305	3
29306	1
29307	0
29308	0
29309	0
29310	0
29425	0
29426	0
29427	0
29428	0
29429	0
29430	0
29431	0
29432	0
29433	1
29434	0
29435	0
29436	0
29437	0
29438	0
29439	0
29440	0
29441	0
29442	0
29491	0
29492	0
29493	0
29494	0
29495	0
29496	0
29503	0
29504	0
29505	0
29506	0
29507	0
29508	1
29545	0
29546	0
29547	0
29548	1
29549	0
29550	0
29551	0
29552	0
29553	0
29554	0
29555	0
29556	0
29557	0
29558	0
29559	0
29560	0
29561	0
29562	1
29875	0
29876	0
29877	0
29878	0
29879	0
29880	0
29953	0
29954	0
29955	0
29956	0
29957	0
29958	0
30373	1
30374	0
30375	0
30376	3
30377	0
30378	0
30391	0
30392	0
30393	0
30394	0
30395	0
30396	0
30793	0
30794	0
30795	0
30796	0
30797	0
30798	0
30829	0
30830	0
30831	0
30832	0
30833	0
30834	0
30973	0
30974	0
30975	1
30976	0
30977	0
30978	0
30979	0
30980	0
30981	0
30982	0
30983	0
30984	0
31207	0
31208	0
31209	0
31210	0
31211	0
31212	0
31225	0
31226	0
31227	0
31228	0
31229	0
31230	0
31321	0
31322	0
31323	1
31324	0
31325	1
31326	0
31705	0
31706	0
31707	0
31708	0
31709	0
31710	0
31711	0
31712	0
31713	1
31714	1
31715	0
31716	0
31717	0
31718	0
31719	0
31720	1
31721	0
31722	0
32233	0
32234	0
32235	0
32236	1
32237	0
32238	0
32245	0
32246	0
32247	0
32248	0
32249	0
32250	0
32251	0
32252	0
32253	0
32254	0
32255	0
32256	0
32377	0
32378	0
32379	0
32380	0
32381	0
32382	0
32383	0
32384	0
32385	0
32386	0
32387	0
32388	0
32389	0
32390	2
32391	0
32392	0
32393	0
32394	0
32395	0
32396	0
32397	0
32398	0
32399	0
32400	0
32401	0
32402	1
32403	0
32404	0
32405	0
32406	0
32407	0
32408	0
32409	0
32410	0
32411	0
32412	0
33139	0
33140	0
33141	0
33142	0
33143	0
33144	0
33145	0
33146	0
33147	0
33148	0
33149	0
33150	0
33151	0
33152	0
33153	0
33154	0
33155	0
33156	0
33331	0
33332	0
33333	0
33334	0
33335	0
33336	0
33337	0
33338	0
33339	3
33340	0
33341	0
33342	0
33343	0
33344	0
33345	2
33346	0
33347	0
33348	0
33565	0
33566	1
33567	0
33568	0
33569	0
33570	0
33571	0
33572	0
33573	0
33574	0
33575	0
33576	0
33577	0
33578	0
33579	0
33580	0
33581	0
33582	0
33889	0
33890	0
33891	0
33892	0
33893	0
33894	0
33913	0
33914	0
33915	0
33916	0
33917	0
33918	2
34087	1
34088	0
34089	0
34090	0
34091	2
34092	0
34117	0
34118	0
34119	0
34120	0
34121	0
34122	0
34333	0
34334	0
34335	1
34336	0
34337	0
34338	0
34891	0
34892	0
34893	0
34894	0
34895	0
34896	0
34909	0
34910	0
34911	0
34912	0
34913	0
34914	0
35251	0
35252	0
35253	0
35254	0
35255	0
35256	0
35275	0
35276	0
35277	0
35278	0
35279	0
35280	0
35281	0
35282	0
35283	0
35284	0
35285	0
35286	0
35287	0
35288	0
35289	0
35290	0
35291	0
35292	0
35371	0
35372	0
35373	0
35374	0
35375	0
35376	0
35449	0
35450	0
35451	0
35452	0
35453	0
35454	0
35461	0
35462	0
35463	0
35464	0
35465	0
35466	0
35551	0
35552	0
35553	0
35554	0
35555	0
35556	0
36655	0
36656	0
36657	0
36658	1
36659	0
36660	0
36661	0
36662	0
36663	1
36664	2
36665	0
36666	0
36667	0
36668	0
36669	1
36670	1
36671	0
36672	0
36829	0
36830	0
36831	0
36832	0
36833	1
36834	0
36835	0
36836	0
36837	0
36838	0
36839	1
36840	0
36841	0
36842	0
36843	0
36844	0
36845	0
36846	0
36955	0
36956	0
36957	0
36958	0
36959	0
36960	0
37147	0
37148	0
37149	1
37150	0
37151	0
37152	0
37153	0
37154	0
37155	0
37156	0
37157	0
37158	0
37159	0
37160	0
37161	0
37162	0
37163	0
37164	0
37285	0
37286	0
37287	0
37288	1
37289	0
37290	1
37291	0
37292	0
37293	1
37294	0
37295	0
37296	1
37297	0
37298	0
37299	0
37300	0
37301	0
37302	1
37351	0
37352	0
37353	0
37354	0
37355	0
37356	0
37603	0
37604	0
37605	0
37606	0
37607	0
37608	2
37609	0
37610	0
37611	0
37612	0
37613	0
37614	1
37615	0
37616	0
37617	0
37618	0
37619	0
37620	0
37729	0
37730	0
37731	0
37732	0
37733	0
37734	0
38029	0
38030	0
38031	0
38032	0
38033	0
38034	0
38053	0
38054	1
38055	0
38056	1
38057	2
38058	0
38119	0
38120	0
38121	0
38122	0
38123	0
38124	0
38137	0
38138	0
38139	0
38140	0
38141	0
38142	0
38227	0
38228	0
38229	0
38230	0
38231	0
38232	0
38293	0
38294	2
38295	0
38296	2
38297	2
38298	0
38341	0
38342	0
38343	0
38344	0
38345	0
38346	0
38347	1
38348	0
38349	0
38350	0
38351	1
38352	0
38353	2
38354	0
38355	0
38356	0
38357	0
38358	0
38359	0
38360	0
38361	0
38362	0
38363	0
38364	0
38563	0
38564	0
38565	0
38566	0
38567	0
38568	0
38569	0
38570	1
38571	0
38572	0
38573	0
38574	0
38737	1
38738	0
38739	0
38740	0
38741	0
38742	0
38779	0
38780	0
38781	0
38782	0
38783	0
38784	0
38893	0
38894	0
38895	0
38896	0
38897	0
38898	0
39361	0
39362	0
39363	0
39364	0
39365	4
39366	0
39367	0
39368	0
39369	0
39370	0
39371	0
39372	0
39409	0
39410	1
39411	0
39412	1
39413	0
39414	0
40141	0
40142	0
40143	0
40144	0
40145	0
40146	0
40153	0
40154	0
40155	0
40156	0
40157	0
40158	0
40165	0
40166	0
40167	0
40168	0
40169	0
40170	0
40903	0
40904	0
40905	0
40906	0
40907	1
40908	0
40909	0
40910	0
40911	0
40912	0
40913	0
40914	0
41155	0
41156	0
41157	0
41158	1
41159	0
41160	2
41161	0
41162	1
41163	2
41164	0
41165	0
41166	0
41167	0
41168	0
41169	0
41170	0
41171	0
41172	0
41197	0
41198	0
41199	0
41200	0
41201	0
41202	1
41389	0
41390	0
41391	0
41392	0
41393	0
41394	0
41749	0
41750	0
41751	0
41752	0
41753	0
41754	0
41773	0
41774	0
41775	0
41776	0
41777	0
41778	0
42295	0
42296	0
42297	0
42298	0
42299	0
42300	0
42487	0
42488	0
42489	0
42490	0
42491	0
42492	0
42727	0
42728	0
42729	0
42730	0
42731	0
42732	0
42733	0
42734	0
42735	0
42736	0
42737	0
42738	0
42751	0
42752	0
42753	0
42754	0
42755	0
42756	0
42829	0
42830	0
42831	0
42832	0
42833	0
42834	0
42835	0
42836	0
42837	0
42838	0
42839	0
42840	0
42841	0
42842	0
42843	0
42844	0
42845	0
42846	0
43423	0
43424	0
43425	0
43426	0
43427	0
43428	0
43429	0
43430	0
43431	0
43432	0
43433	0
43434	0
43435	0
43436	0
43437	0
43438	0
43439	0
43440	0
43747	0
43748	0
43749	1
43750	0
43751	0
43752	2
43753	0
43754	0
43755	0
43756	0
43757	1
43758	1
43759	0
43760	0
43761	2
43762	0
43763	0
43764	1
