ObservationID	Count
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
97	0
98	0
99	0
100	0
101	0
102	0
151	0
152	0
153	0
154	2
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
1081	0
1082	0
1083	0
1084	0
1085	0
1086	0
1303	3
1304	0
1305	0
1306	0
1307	0
1308	0
1351	0
1352	0
1353	0
1354	0
1355	0
1356	0
1357	0
1358	0
1359	0
1360	0
1361	0
1362	0
1363	0
1364	0
1365	0
1366	0
1367	0
1368	0
3145	0
3146	0
3147	0
3148	0
3149	0
3150	1
3151	0
3152	0
3153	0
3154	0
3155	0
3156	0
5785	0
5787	0
5789	0
5791	6
5793	0
5795	0
6709	0
6711	0
6713	0
9229	1
9230	0
9232	0
9234	0
9235	0
9238	0
9240	0
9241	0
9242	0
9244	0
9246	0
9253	1
9254	0
9256	0
9258	0
9301	0
9304	0
9306	0
9307	0
9308	0
9310	0
9312	0
9361	0
9362	4
9363	0
9364	0
9365	0
9366	1
9367	0
9368	2
9369	0
9370	1
9371	0
9372	0
9373	0
9374	0
9375	1
9376	0
9377	0
9378	0
9889	0
9891	0
9893	0
9925	6
9927	0
9929	0
9985	0
9987	0
9989	0
11287	0
11288	0
11289	1
11290	1
11291	0
11292	6
11851	0
11852	0
11853	0
11854	0
11855	0
11856	0
12007	0
12008	0
12009	0
12010	0
12011	0
12012	2
12079	0
12080	0
12081	0
12082	0
12083	0
12084	0
12397	0
12398	0
12399	1
12400	0
12401	0
12402	0
12403	0
12404	0
12405	2
12406	0
12407	0
12408	0
12409	0
12410	0
12411	0
12412	2
12413	0
12414	0
12673	0
12674	0
12675	0
12676	0
12677	0
12678	0
13459	0
13460	0
13461	0
13462	0
13463	0
13464	0
14707	0
14708	0
14709	1
14710	1
14711	0
14712	6
14773	0
14774	0
14775	0
14776	0
14777	0
14778	0
14785	0
14786	0
14787	0
14788	0
14789	0
14790	0
16849	0
16850	0
16851	0
16852	0
16853	0
16854	0
16855	0
16856	0
16857	0
16858	0
16859	0
16860	2
16861	0
16862	0
16863	0
16864	0
16865	0
16866	0
19123	0
19124	4
19125	0
19126	0
19127	0
19128	1
19129	0
19130	2
19131	0
19132	1
19133	0
19134	0
19135	0
19136	0
19137	1
19138	0
19139	0
19140	0
19171	0
19172	0
19173	2
19174	0
19175	0
19176	0
19177	0
19178	0
19179	1
19180	0
19181	0
19182	0
19183	0
19184	0
19185	0
19186	2
19187	0
19188	0
23743	0
23744	0
23745	1
23746	0
23747	0
23748	0
23881	0
23882	0
23883	0
23884	0
23885	0
23886	1
23887	0
23888	0
23889	0
23890	0
23891	0
23892	0
24439	0
24440	0
24441	0
24442	0
24443	0
24444	0
27751	0
27752	0
27753	0
27754	0
27755	0
27756	1
27757	0
27758	0
27759	0
27760	0
27761	0
27762	0
27763	0
27764	0
27765	0
27766	0
27767	0
27768	0
29617	0
29618	10
29619	0
29620	0
29621	0
29622	0
29623	1
29624	1
29625	0
29626	0
29627	0
29628	0
29629	0
29630	5
29631	0
29632	0
29633	0
29634	0
30205	2
30207	0
30209	0
30313	0
30314	0
30315	3
30316	0
30318	0
30319	0
30321	4
30322	0
30323	1
30324	0
30337	0
30338	0
30339	0
30340	0
30341	0
30342	0
30343	0
30344	0
30345	0
30346	0
30347	0
30348	0
30349	0
30350	2
30351	0
30352	0
30353	0
30354	0
30613	0
30614	0
30615	0
30616	1
30617	0
30618	0
30619	0
30620	0
30622	1
30624	2
31675	3
31677	1
31679	0
33415	0
33416	2
33417	0
33418	0
33420	5
34399	0
34400	0
34401	0
34402	0
34403	1
34404	0
35095	0
35096	0
35097	0
35098	0
35099	1
35100	0
35101	0
35102	0
35103	0
35104	0
35105	0
35106	0
35413	0
35414	0
35415	0
35416	0
35417	0
35418	0
36613	0
36614	0
36615	0
36616	0
36617	0
36618	0
36619	1
36620	0
36621	0
36622	0
36623	0
36624	0
36625	0
36626	0
36627	2
36628	0
36629	0
36630	0
36751	0
36752	0
36753	0
36754	0
36755	0
36756	0
36763	0
36764	0
36765	0
36766	0
36767	0
36768	0
37879	0
37880	0
37881	0
37882	0
37883	0
37884	0
37933	0
37934	0
37935	0
37936	0
37937	0
37938	0
38167	1
38168	0
38169	0
38170	0
38171	0
38172	0
38311	0
38312	0
38313	0
38314	0
38315	0
38316	3
38773	0
38774	0
38775	0
38776	0
38777	2
38778	0
38809	0
38810	0
38811	0
38812	0
38813	0
38814	0
40273	0
40274	0
40275	0
40276	0
40277	0
40278	0
40279	0
40280	0
40281	0
40282	0
40283	0
40284	0
40285	0
40286	0
40287	0
40288	0
40289	0
40290	0
41227	0
41228	0
41230	0
41231	0
41232	2
41233	0
41234	1
41235	0
41236	0
41237	0
41238	0
41581	0
41583	0
41585	0
42079	0
42080	0
42081	0
42082	0
42083	0
42084	0
42097	0
42098	0
42100	2
42102	0
42283	2
42284	0
42285	0
42286	0
42287	0
42288	2
42289	0
42290	1
42292	3
42294	1
42415	2
42416	0
42417	0
42418	0
42419	0
42420	2
