Cycle	Stratum	Weight
0	Heide en duin	0.00696960007151903
0	Landbouw	0.973036812444776
0	Moeras en water	0.0114536886894245
0	Suburbaan	0.00853989879428075
1	Heide en duin	0.00615558895995956
1	Landbouw	0.975363364578933
1	Moeras en water	0.00991477626356243
1	Suburbaan	0.00856627019754506
2	Heide en duin	0.00989648268441831
2	Landbouw	0.967712722860329
2	Moeras en water	0.00869264784739498
2	Suburbaan	0.0136981466078576
