ObservationID	SubLocationID	Count
146069	2718	2
146069	2719	0
146069	2720	1
146069	2721	0
146069	2722	0
146069	2723	0
146070	2718	0
146070	2719	0
146070	2720	0
146070	2721	0
146070	2722	0
146070	2723	0
146071	2718	0
146071	2719	0
146071	2720	2
146071	2721	0
146071	2722	0
146071	2723	0
146073	6244	0
146073	6245	0
146073	6246	0
146073	6247	0
146073	6248	1
146073	6249	2
146080	6654	0
146080	6655	0
146080	6656	0
146080	6657	0
146080	6658	0
146080	6659	0
146081	6654	1
146081	6655	0
146081	6656	0
146081	6657	0
146081	6658	0
146081	6659	0
146082	6654	0
146082	6655	0
146082	6656	0
146082	6657	0
146082	6658	0
146082	6659	0
146115	7648	0
146115	7649	0
146115	7650	0
146115	7651	0
146115	7652	0
146115	7653	0
146117	7648	0
146117	7649	0
146117	7650	1
146117	7651	0
146117	7652	1
146117	7653	1
146119	7648	0
146119	7649	0
146119	7650	0
146119	7651	0
146119	7652	0
146119	7653	0
146165	7195	0
146165	7196	0
146165	7197	0
146165	7198	1
146165	7199	0
146165	7200	1
146196	7369	0
146196	7370	0
146196	7371	0
146196	7372	0
146196	7373	0
146196	7374	0
146198	7369	0
146198	7370	0
146198	7371	0
146198	7372	0
146198	7373	0
146198	7374	0
146199	7369	0
146199	7370	0
146199	7371	0
146199	7372	0
146199	7373	0
146199	7374	1
146297	7195	0
146297	7196	0
146297	7197	0
146297	7198	0
146297	7199	0
146297	7200	0
146298	7195	0
146298	7196	0
146298	7197	0
146298	7198	2
146298	7199	0
146298	7200	2
146337	7582	0
146337	7583	0
146337	7584	0
146337	7585	0
146337	7586	0
146337	7587	0
146338	7582	0
146338	7583	0
146338	7584	0
146338	7585	0
146338	7586	1
146338	7587	0
146342	7582	0
146342	7583	0
146342	7584	0
146342	7585	0
146342	7586	0
146342	7587	0
146350	6112	0
146350	6113	2
146350	6114	0
146350	6115	3
146350	6116	0
146350	6117	2
146354	7339	0
146354	7340	0
146354	7341	0
146354	7342	1
146354	7343	0
146354	7344	0
146371	7339	0
146371	7340	1
146371	7341	0
146371	7342	1
146371	7343	0
146371	7344	1
146379	2598	1
146379	2599	0
146379	2600	0
146379	2601	0
146379	2602	0
146379	2603	0
146380	2598	0
146380	2599	0
146380	2600	0
146380	2601	0
146380	2602	0
146380	2603	0
146450	2736	0
146450	2737	0
146450	2738	0
146450	2739	0
146450	2740	1
146450	2741	0
146452	2736	0
146452	2737	0
146452	2738	0
146452	2739	0
146452	2740	0
146452	2741	0
146482	4462	0
146482	4463	0
146482	4464	0
146482	4465	1
146482	4466	0
146482	4467	0
146483	4462	0
146483	4463	0
146483	4464	0
146483	4465	1
146483	4466	0
146483	4467	0
146484	4462	0
146484	4463	0
146484	4464	0
146484	4465	0
146484	4466	0
146484	4467	0
146488	7339	0
146488	7340	0
146488	7341	0
146488	7342	0
146488	7343	0
146488	7344	0
146604	6088	0
146604	6089	0
146604	6090	0
146604	6091	0
146604	6092	0
146604	6093	0
146605	6088	0
146605	6089	0
146605	6090	0
146605	6091	1
146605	6092	0
146605	6093	0
146606	6088	0
146606	6089	0
146606	6090	1
146606	6091	0
146606	6092	0
146606	6093	0
146726	3307	1
146726	3308	0
146726	3309	0
146726	3310	2
146726	3311	0
146726	3312	0
146727	3307	0
146727	3308	0
146727	3309	1
146727	3310	0
146727	3311	0
146727	3312	0
146728	3307	0
146728	3308	0
146728	3309	0
146728	3310	0
146728	3311	0
146728	3312	0
146735	4882	0
146735	4883	1
146735	4884	1
146735	4885	1
146736	4882	0
146736	4883	0
146736	4884	0
146736	4885	1
146737	4882	0
146737	4883	0
146737	4884	0
146737	4885	0
146744	7486	0
146744	7487	1
146744	7488	1
146744	7489	1
146744	7490	0
146744	7491	0
146745	7486	0
146745	7487	0
146745	7488	0
146745	7489	0
146745	7490	0
146745	7491	0
146746	7486	0
146746	7487	0
146746	7488	0
146746	7489	0
146746	7490	0
146746	7491	0
146756	3164	0
146756	3165	0
146756	3166	0
146756	3167	2
146756	3168	1
146756	3169	1
146757	3164	0
146757	3165	0
146757	3166	1
146757	3167	1
146757	3168	1
146757	3169	1
146758	3164	0
146758	3165	0
146758	3166	0
146758	3167	1
146758	3168	0
146758	3169	0
146759	5279	0
146759	5280	0
146759	5281	2
146759	5282	0
146759	5283	1
146759	5284	1
146760	5279	0
146760	5280	0
146760	5281	1
146760	5282	1
146760	5283	0
146760	5284	2
146761	5279	0
146761	5280	0
146761	5281	0
146761	5282	0
146761	5283	0
146761	5284	0
146768	4616	1
146768	4617	0
146768	4618	0
146768	4619	0
146768	4620	1
146768	4621	0
146812	5631	0
146812	5632	1
146812	5633	0
146812	5634	0
146812	5635	0
146812	5636	0
146813	5631	0
146813	5632	0
146813	5633	0
146813	5634	0
146813	5635	0
146813	5636	0
146814	5631	0
146814	5632	0
146814	5633	0
146814	5634	0
146814	5635	0
146814	5636	0
146815	7435	1
146815	7436	0
146815	7437	0
146815	7438	0
146815	7439	0
146815	7440	0
146828	7435	0
146828	7436	0
146828	7437	0
146828	7438	0
146828	7439	0
146828	7440	0
146829	7435	0
146829	7436	0
146829	7437	0
146829	7438	0
146829	7439	0
146829	7440	0
146984	2718	2
146984	2719	0
146984	2720	1
146984	2721	0
146984	2722	0
146984	2723	0
146985	2718	0
146985	2719	0
146985	2720	0
146985	2721	0
146985	2722	0
146985	2723	0
146986	2718	0
146986	2719	0
146986	2720	2
146986	2721	0
146986	2722	0
146986	2723	0
146999	5733	0
146999	5734	0
146999	5735	0
146999	5736	0
146999	5737	0
146999	5738	0
147000	5231	0
147000	5232	0
147000	5233	0
147000	5234	0
147000	5235	0
147000	5236	0
147026	6767	0
147026	6768	0
147026	6769	0
147026	6770	0
147026	6771	0
147026	6772	0
147066	2856	0
147066	2857	0
147066	2858	1
147066	2859	0
147066	2860	0
147066	2861	0
147072	5367	0
147072	5368	1
147072	5369	0
147072	5370	0
147072	5371	0
147072	5372	1
147073	3940	0
147073	3941	0
147073	3942	0
147073	3943	0
147073	3944	0
147073	3945	0
147100	5733	0
147100	5734	0
147100	5735	0
147100	5736	1
147100	5737	0
147100	5738	0
147122	5231	0
147122	5232	0
147122	5233	0
147122	5234	0
147122	5235	0
147122	5236	0
147142	6767	0
147142	6768	0
147142	6769	0
147142	6770	0
147142	6771	0
147142	6772	0
147172	5367	0
147172	5368	0
147172	5369	0
147172	5370	0
147172	5371	0
147172	5372	0
147213	3940	0
147213	3941	0
147213	3942	0
147213	3943	1
147213	3944	1
147213	3945	0
147265	2987	1
147265	2988	0
147265	2989	0
147265	2990	0
147265	2991	0
147265	2992	0
147266	2987	0
147266	2988	1
147266	2989	0
147266	2990	0
147266	2991	0
147266	2992	0
147267	2987	0
147267	2988	0
147267	2989	0
147267	2990	0
147267	2991	0
147267	2992	0
147306	5733	0
147306	5734	0
147306	5735	0
147306	5736	0
147306	5737	0
147306	5738	0
147307	5733	0
147307	5734	0
147307	5735	0
147307	5736	1
147307	5737	0
147307	5738	0
147336	5231	0
147336	5232	0
147336	5233	0
147336	5234	0
147336	5235	0
147336	5236	0
147340	3593	0
147340	3594	2
147340	3595	0
147340	3596	2
147340	3597	0
147340	3598	2
147366	2856	0
147366	2857	0
147366	2858	1
147366	2859	0
147366	2860	0
147366	2861	0
147367	2856	0
147367	2857	0
147367	2858	1
147367	2859	0
147367	2860	0
147367	2861	0
147421	5367	0
147421	5368	0
147421	5369	0
147421	5370	0
147421	5371	0
147421	5372	0
147445	3940	0
147445	3941	0
147445	3942	0
147445	3943	0
147445	3944	0
147445	3945	0
147893	6767	0
147893	6768	0
147893	6769	0
147893	6770	0
147893	6771	0
147893	6772	0
148337	4795	0
148337	4796	0
148337	4797	0
148337	4798	2
148337	4799	1
148337	4800	1
148338	4795	0
148338	4796	0
148338	4797	0
148338	4798	1
148338	4799	1
148338	4800	1
148339	4795	0
148339	4796	0
148339	4797	0
148339	4798	1
148339	4799	0
148339	4800	0
148376	7630	0
148376	7631	0
148376	7632	0
148376	7633	0
148376	7634	1
148376	7635	0
148377	7630	0
148377	7631	0
148377	7632	0
148377	7633	0
148377	7634	0
148377	7635	0
148379	7630	0
148379	7631	0
148379	7632	0
148379	7633	0
148379	7634	0
148379	7635	0
148433	4795	0
148433	4796	0
148433	4797	0
148433	4798	0
148433	4799	0
148433	4800	0
148500	5309	1
148500	5310	0
148500	5311	0
148500	5312	0
148500	5313	0
148500	5314	0
148519	3745	0
148519	3746	0
148519	3747	0
148519	3748	2
148519	3749	0
148519	3750	1
148532	3745	0
148532	3746	0
148532	3747	0
148532	3748	1
148532	3749	0
148532	3750	0
148533	3745	2
148533	3746	1
148533	3747	1
148533	3748	1
148533	3749	0
148533	3750	0
148667	3593	0
148667	3594	2
148667	3595	0
148667	3596	2
148667	3597	0
148667	3598	2
148702	3271	0
148702	3272	0
148702	3273	0
148702	3274	0
148702	3275	0
148702	3276	0
148703	3271	0
148703	3272	0
148703	3273	0
148703	3274	0
148703	3275	0
148703	3276	0
149233	5309	0
149233	5310	0
149233	5311	0
149233	5312	0
149233	5313	0
149233	5314	0
149234	5309	0
149234	5310	0
149234	5311	1
149234	5312	0
149234	5313	0
149234	5314	0
150173	3443	0
150173	3444	0
150173	3445	0
150173	3446	0
150173	3447	0
150173	3448	0
150174	3443	0
150174	3444	0
150174	3445	0
150174	3446	0
150174	3447	0
150174	3448	0
150175	3443	0
150175	3444	0
150175	3445	1
150175	3446	0
150175	3447	0
150175	3448	0
151831	5231	0
151831	5232	0
151831	5233	0
151831	5234	0
151831	5235	0
151831	5236	0
151832	5231	0
151832	5232	0
151832	5233	0
151832	5234	0
151832	5235	0
