Year	Stratum	Weight
2007	Bos	0.0203924495635374
2007	Heide en duin	0.0124795294036993
2007	Landbouw	0.849325463986538
2007	Moeras en water	0.0143280354918672
2007	Suburbaan	0.0237514794431967
2007	Urbaan	0.0797230421111611
2008	Bos	0.0191006399102411
2008	Heide en duin	0.0106718986960504
2008	Landbouw	0.856249292385099
2008	Moeras en water	0.0209775771181489
2008	Suburbaan	0.0324871723496393
2008	Urbaan	0.0605134195408207
2009	Bos	0.0150703326445956
2009	Heide en duin	0.021195527405987
2009	Landbouw	0.861776661893981
2009	Moeras en water	0.0134399039819767
2009	Suburbaan	0.033132276329172
2009	Urbaan	0.0553852977442876
2010	Bos	0.022139970698793
2010	Heide en duin	0.0162193732300193
2010	Landbouw	0.8550635939565
2010	Moeras en water	0.0139213728852845
2010	Suburbaan	0.0286347517419301
2010	Urbaan	0.0640209374874735
2011	Bos	0.0211036725211505
2011	Heide en duin	0.00899471156930595
2011	Landbouw	0.858319229612409
2011	Moeras en water	0.0210998221886343
2011	Suburbaan	0.0315094711698623
2011	Urbaan	0.0589730929386382
2012	Bos	0.026144470604509
2012	Heide en duin	0.0095938588425176
2012	Landbouw	0.862057230851914
2012	Moeras en water	0.0109162954152404
2012	Suburbaan	0.0380157120195779
2012	Urbaan	0.0532724322662409
2013	Bos	0.019656152269397
2013	Heide en duin	0.0139738893851027
2013	Landbouw	0.850320183657049
2013	Moeras en water	0.017245126695466
2013	Suburbaan	0.0313651788543343
2013	Urbaan	0.0674394691386505
2014	Bos	0.0250516155118015
2014	Heide en duin	0.0114603942226402
2014	Landbouw	0.848049975835138
2014	Moeras en water	0.0192314341493614
2014	Suburbaan	0.0308681975041968
2014	Urbaan	0.0653383827768616
