Year	Stratum	Weight
2007	Bos	0.0188824837692453
2007	Heide en duin	0.0106362926614514
2007	Landbouw	0.852372892430298
2007	Moeras en water	0.0159916073457852
2007	Suburbaan	0.0226800679363946
2007	Urbaan	0.079436655856825
2008	Bos	0.0169444768417602
2008	Heide en duin	0.0134118786934376
2008	Landbouw	0.871768216109578
2008	Moeras en water	0.00903891808691288
2008	Suburbaan	0.0279964543178591
2008	Urbaan	0.060840055950452
2009	Bos	0.0121326764636165
2009	Heide en duin	0.0278078183598004
2009	Landbouw	0.8620992495966
2009	Moeras en water	0.0113353081319869
2009	Suburbaan	0.027585735101184
2009	Urbaan	0.0590392123468125
2010	Bos	0.0206932855993774
2010	Heide en duin	0.0137157886329729
2010	Landbouw	0.864680743004812
2010	Moeras en water	0.0171682324597285
2010	Suburbaan	0.0239043126751429
2010	Urbaan	0.0598376376279666
2011	Bos	0.0151430741709683
2011	Heide en duin	0.0165658117742377
2011	Landbouw	0.874061011108713
2011	Moeras en water	0.0132477724228778
2011	Suburbaan	0.0283217758304317
2011	Urbaan	0.0526605546927717
2012	Bos	0.021650675139135
2012	Heide en duin	0.011349765160791
2012	Landbouw	0.872134232056358
2012	Moeras en water	0.00737956534323904
2012	Suburbaan	0.026984099574009
2012	Urbaan	0.0605016627264678
2013	Bos	0.02311876121137
2013	Heide en duin	0.0127831793788431
2013	Landbouw	0.851122518395277
2013	Moeras en water	0.0177476352230388
2013	Suburbaan	0.0258233070869093
2013	Urbaan	0.0694045987045621
2014	Bos	0.0172927945587355
2014	Heide en duin	0.0151027353105445
2014	Landbouw	0.874295022147033
2014	Moeras en water	0.0125325327336917
2014	Suburbaan	0.0254242026584544
2014	Urbaan	0.0553527125915409
