Year	Stratum	Weight
2007	Bos	0.00987574956483444
2007	Heide en duin	0.0197791988067192
2007	Landbouw	0.902887143945065
2007	Moeras en water	0.0178427497812823
2007	Suburbaan	0.0345074281602836
2007	Urbaan	0.0151077297418157
2008	Bos	0.00315925125818205
2008	Heide en duin	0.022505472154302
2008	Landbouw	0.944756741074061
2008	Moeras en water	0.00842640749707491
2008	Suburbaan	0.013049655406054
2008	Urbaan	0.00810247261032605
2009	Bos	0.00658445652242713
2009	Heide en duin	0.0509335577264614
2009	Landbouw	0.828351199102429
2009	Moeras en water	0.0184551637358509
2009	Suburbaan	0.0734935039699837
2009	Urbaan	0.0221821189428475
2010	Bos	0.0108389921007997
2010	Heide en duin	0.0269408627622982
2010	Landbouw	0.894780265859203
2010	Moeras en water	0.0107911139652732
2010	Suburbaan	0.0409775061867224
2010	Urbaan	0.015671259125703
2011	Bos	0.00322265249853442
2011	Heide en duin	0.0192296206059475
2011	Landbouw	0.94262884307799
2011	Moeras en water	0.00845791939270528
2011	Suburbaan	0.0159545111380645
2011	Urbaan	0.010506453286758
2012	Bos	0.00501958715812802
2012	Heide en duin	0.00736786165935811
2012	Landbouw	0.913158636686367
2012	Moeras en water	0.0191621996701787
2012	Suburbaan	0.0389269165674939
2012	Urbaan	0.0163647982584738
2013	Bos	0.00577640255627758
2013	Heide en duin	0.019163861601284
2013	Landbouw	0.910542471793806
2013	Moeras en water	0.0129000287808531
2013	Suburbaan	0.0516172352677799
2014	Bos	0.00585929333592374
2014	Heide en duin	0.0241241249761826
2014	Landbouw	0.944521079004208
2014	Moeras en water	0.0051900206057428
2014	Suburbaan	0.0203054820779426
