ObservationID	SubLocationName	Count
147231	1_1	0
147231	1_2	0
147231	2_1	0
147231	2_2	0
147231	3_1	0
147231	3_2	0
147232	1_1	0
147232	1_2	0
147232	2_1	0
147232	2_2	0
147232	3_1	0
147232	3_2	0
153815	1_1	0
153815	1_2	0
153815	2_1	0
153815	2_2	0
153815	3_1	0
153815	3_2	0
153816	1_1	0
153816	1_2	0
153816	2_1	0
153816	2_2	0
153816	3_1	0
153816	3_2	0
157442	1_1	0
157442	1_2	0
157442	2_1	0
157442	2_2	0
157442	3_1	0
157442	3_2	0
157505	1_1	0
157505	1_2	0
157505	2_1	1
157505	2_2	0
157505	3_1	0
157505	3_2	0
161030	1_1	0
161030	1_2	0
161030	2_1	0
161030	2_2	0
161030	3_1	0
161030	3_2	0
161060	1_1	0
161060	1_2	0
161060	2_1	0
161060	2_2	2
161060	3_1	2
161060	3_2	0
