Year	Stratum	Weight
2007	Bos	0.0470645451578112
2007	Heide en duin	0.0257075721229921
2007	Landbouw	0.821455187295228
2007	Moeras en water	0.0183593166188243
2007	Suburbaan	0.0186876081044821
2007	Urbaan	0.0687257707006624
2008	Bos	0.0545283563246354
2008	Heide en duin	0.0287734938532171
2008	Landbouw	0.818242571879247
2008	Moeras en water	0.0188531957763002
2008	Suburbaan	0.027806880110335
2008	Urbaan	0.0517955020562658
2009	Bos	0.044192741428122
2009	Heide en duin	0.0329854835898469
2009	Landbouw	0.841259075010901
2009	Moeras en water	0.0146682339687485
2009	Suburbaan	0.0237978542769534
2009	Urbaan	0.0430966117254281
2010	Bos	0.0546771083080012
2010	Heide en duin	0.0315294302396536
2010	Landbouw	0.812466645384353
2010	Moeras en water	0.0185080998794986
2010	Suburbaan	0.022738135386017
2010	Urbaan	0.0600805808024765
2011	Bos	0.0517436947026331
2011	Heide en duin	0.0300178938533933
2011	Landbouw	0.818415364828795
2011	Moeras en water	0.021376306400318
2011	Suburbaan	0.0284632803372448
2011	Urbaan	0.0499834598776161
2012	Bos	0.0535431842330896
2012	Heide en duin	0.0275071567902245
2012	Landbouw	0.840120400063307
2012	Moeras en water	0.0127750195749447
2012	Suburbaan	0.0311420690547895
2012	Urbaan	0.0349121702836446
2013	Bos	0.0487126626074164
2013	Heide en duin	0.0262069795080252
2013	Landbouw	0.819201169119169
2013	Moeras en water	0.0191111459349235
2013	Suburbaan	0.0235292144326658
2013	Urbaan	0.0632388283978005
2014	Bos	0.0491979050026169
2014	Heide en duin	0.030492850575593
2014	Landbouw	0.81865573362077
2014	Moeras en water	0.0182747779775432
2014	Suburbaan	0.0274993851655339
2014	Urbaan	0.0558793476579424
