ObservationID	SubLocationID	Count
146207	6761	0
146207	6762	0
146207	6763	1
146207	6764	0
146207	6765	0
146207	6766	0
146249	6983	0
146249	6984	0
146249	6985	0
146249	6986	0
146249	6987	0
146249	6988	1
146253	6983	0
146253	6984	0
146253	6985	0
146253	6986	0
146253	6987	0
146253	6988	0
146322	2829	0
146322	2830	1
146322	2831	0
146322	2832	0
146322	2833	0
146322	2834	0
146327	2829	0
146327	2830	0
146327	2831	0
146327	2832	0
146327	2833	0
146327	2834	0
146393	5940	0
146393	5941	0
146393	5942	0
146393	5943	0
146393	5944	0
146393	5945	1
146394	5940	0
146394	5941	0
146394	5942	0
146394	5943	0
146394	5944	0
146394	5945	0
146647	6066	0
146647	6067	0
146647	6068	0
146647	6069	0
146647	6070	0
146647	6071	0
146648	6066	0
146648	6067	0
146648	6068	0
146648	6069	0
146648	6070	0
146648	6071	0
146773	5411	1
146773	5412	0
146773	5413	0
146773	5414	0
146773	5415	0
146773	5416	0
146774	5411	0
146774	5412	0
146774	5413	0
146774	5414	0
146774	5415	0
146774	5416	0
146797	3795	1
146797	3796	0
146797	3797	0
146797	3798	0
146797	3799	0
146797	3800	0
146820	3795	0
146820	3796	0
146820	3797	0
146820	3798	0
146820	3799	0
146820	3800	0
147131	4980	0
147131	4981	0
147131	4982	1
147131	4983	0
147131	4984	0
147131	4985	1
147326	4980	0
147326	4981	0
147326	4982	1
147326	4983	0
147326	4984	0
147326	4985	0
147349	6336	0
147349	6337	0
147349	6338	0
147349	6339	0
147349	6340	0
147349	6341	0
147350	6336	0
147350	6337	1
147350	6338	0
147350	6339	0
147350	6340	0
147350	6341	0
148338	3968	1
148338	3969	0
148338	3970	0
148338	3971	0
148338	3972	0
148338	3973	0
148339	3968	0
148339	3969	0
148339	3970	0
148339	3971	0
148339	3972	0
148339	3973	0
148434	6054	0
148434	6055	0
148434	6056	1
148434	6057	0
148434	6058	0
148434	6059	0
148435	6054	0
148435	6055	0
148435	6056	1
148435	6057	0
148435	6058	0
148435	6059	0
148489	5736	0
148489	5737	0
148489	5738	0
148489	5739	0
148489	5740	0
148489	5741	0
148490	5736	0
148490	5737	0
148490	5738	1
148490	5739	0
148490	5740	0
148490	5741	0
148677	4980	0
148677	4981	0
148677	4982	1
148677	4983	0
148677	4984	0
148677	4985	1
148683	4980	0
148683	4981	0
148683	4982	1
148683	4983	0
148683	4984	0
148683	4985	0
151440	5339	0
151440	5340	0
151440	5341	0
151440	5342	0
151440	5343	1
151440	5344	0
151848	5339	0
151848	5340	0
151848	5341	0
151848	5342	0
151848	5343	1
151848	5344	0
151850	3795	1
151850	3796	0
151850	3797	0
151850	3798	0
151850	3799	0
151850	3800	0
152138	3135	1
152138	3136	0
152138	3137	0
152138	3138	0
152138	3139	0
152138	3140	0
152283	3135	0
152283	3136	0
152283	3137	0
152283	3138	0
152283	3139	0
152283	3140	0
152614	5736	0
152614	5737	0
152614	5738	0
152614	5739	0
152614	5740	0
152614	5741	0
152615	5736	0
152615	5737	0
152615	5738	1
152615	5739	0
152615	5740	0
152615	5741	0
152747	6336	0
152747	6337	0
152747	6338	0
152747	6339	0
152747	6340	0
152747	6341	0
152749	6336	0
152749	6337	1
152749	6338	0
152749	6339	0
152749	6340	0
152749	6341	0
153049	3968	1
153049	3969	0
153049	3970	0
153049	3971	0
153049	3972	0
153049	3973	0
153050	3968	0
153050	3969	0
153050	3970	0
153050	3971	0
153050	3972	0
153050	3973	0
153097	6054	0
153097	6055	0
153097	6056	1
153097	6057	0
153097	6058	0
153097	6059	0
153098	6054	0
153098	6055	0
153098	6056	1
153098	6057	0
153098	6058	0
153098	6059	0
153387	3135	1
153387	3136	0
153387	3137	0
153387	3138	0
153387	3139	0
153387	3140	0
153388	3135	0
153388	3136	0
153388	3137	0
153388	3138	0
153388	3139	0
153388	3140	0
154840	5495	0
154840	5496	0
154840	5497	0
154840	5498	0
154840	5499	0
154840	5500	1
154841	5495	0
154841	5496	1
154841	5497	0
154841	5498	0
154841	5499	0
154841	5500	0
154857	4752	0
154857	4753	0
154857	4754	0
154857	4755	0
154857	4756	0
154857	4757	0
154858	4752	0
154858	4753	0
154858	4754	0
154858	4755	1
154858	4756	0
154858	4757	0
155214	6983	0
155214	6984	0
155214	6985	0
155214	6986	0
155214	6987	1
155214	6988	0
155219	5940	0
155219	5941	0
155219	5942	0
155219	5943	0
155219	5944	0
155219	5945	2
155248	6809	0
155248	6810	0
155248	6811	0
155248	6812	0
155248	6813	0
155248	6814	0
155545	6983	0
155545	6984	0
155545	6985	0
155545	6986	0
155545	6987	0
155545	6988	0
155621	2829	0
155621	2830	0
155621	2831	0
155621	2832	0
155621	2833	1
155621	2834	0
155622	2829	0
155622	2830	0
155622	2831	0
155622	2832	0
155622	2833	0
155622	2834	0
155788	5940	0
155788	5941	0
155788	5942	0
155788	5943	0
155788	5944	0
155788	5945	0
156378	5495	0
156378	5496	0
156378	5497	0
156378	5498	0
156378	5499	0
156378	5500	1
156379	5495	0
156379	5496	1
156379	5497	0
156379	5498	0
156379	5499	0
156379	5500	0
156401	6983	0
156401	6984	0
156401	6985	0
156401	6986	0
156401	6987	1
156401	6988	0
156403	6983	0
156403	6984	0
156403	6985	0
156403	6986	0
156403	6987	0
156403	6988	0
156539	5940	0
156539	5941	0
156539	5942	0
156539	5943	0
156539	5944	0
156539	5945	2
156541	5940	0
156541	5941	0
156541	5942	0
156541	5943	0
156541	5944	0
156541	5945	0
156543	2829	0
156543	2830	0
156543	2831	0
156543	2832	0
156543	2833	1
156543	2834	0
156544	2829	0
156544	2830	0
156544	2831	0
156544	2832	0
156544	2833	0
156544	2834	0
156628	6809	0
156628	6810	1
156628	6811	0
156628	6812	0
156628	6813	0
156628	6814	0
156630	6809	0
156630	6810	0
156630	6811	0
156630	6812	0
156630	6813	0
156630	6814	0
156702	4752	0
156702	4753	0
156702	4754	0
156702	4755	0
156702	4756	0
156702	4757	0
156703	4752	0
156703	4753	0
156703	4754	0
156703	4755	1
156703	4756	0
156703	4757	0
156746	6066	0
156746	6067	0
156746	6068	1
156746	6069	0
156746	6070	0
156746	6071	0
156748	6066	0
156748	6067	0
156748	6068	0
156748	6069	1
156748	6070	0
156748	6071	0
156788	6066	0
156788	6067	0
156788	6068	1
156788	6069	0
156788	6070	0
156788	6071	0
156790	6066	0
156790	6067	0
156790	6068	0
156790	6069	1
156790	6070	0
156790	6071	0
157414	5339	0
157414	5340	0
157414	5341	0
157414	5342	0
157414	5343	0
157414	5344	0
157456	4752	0
157456	4753	0
157456	4754	0
157456	4755	1
157456	4756	1
157456	4757	1
157470	6336	0
157470	6337	0
157470	6338	0
157470	6339	0
157470	6340	0
157470	6341	0
157479	4980	0
157479	4981	0
157479	4982	0
157479	4983	0
157479	4984	0
157479	4985	1
157501	6336	0
157501	6337	1
157501	6338	0
157501	6339	0
157501	6340	0
157501	6341	0
157562	4980	0
157562	4981	0
157562	4982	1
157562	4983	0
157562	4984	0
157562	4985	0
157568	5411	0
157568	5412	0
157568	5413	0
157568	5414	0
157568	5415	0
157568	5416	0
157569	5411	0
157569	5412	0
157569	5413	0
157569	5414	0
157569	5415	0
157569	5416	0
157621	4752	0
157621	4753	0
157621	4754	0
157621	4755	0
157621	4756	0
157621	4757	0
157696	5736	0
157696	5737	0
157696	5738	1
157696	5739	1
157696	5740	1
157696	5741	2
157698	5736	0
157698	5737	0
157698	5738	0
157698	5739	0
157698	5740	0
157698	5741	0
157896	4752	0
157896	4753	0
157896	4754	0
157896	4755	1
157896	4756	1
157896	4757	1
157897	4752	0
157897	4753	0
157897	4754	0
157897	4755	0
157897	4756	0
157897	4757	0
158518	3968	0
158518	3969	0
158518	3970	0
158518	3971	0
158518	3972	0
158518	3973	0
158519	3968	0
158519	3969	0
158519	3970	0
158519	3971	0
158519	3972	0
158519	3973	0
159187	6761	0
159187	6762	0
159187	6763	1
159187	6764	0
159187	6765	0
159187	6766	0
159210	5495	0
159210	5496	0
159210	5497	0
159210	5498	0
159210	5499	0
159210	5500	0
159211	5495	0
159211	5496	0
159211	5497	1
159211	5498	0
159211	5499	0
159211	5500	0
159243	5339	1
159243	5340	0
159243	5341	0
159243	5342	0
159243	5343	1
159243	5344	0
159444	3135	1
159444	3136	0
159444	3137	0
159444	3138	0
159444	3139	0
159444	3140	0
159613	3135	0
159613	3136	0
159613	3137	0
159613	3138	0
159613	3139	0
159613	3140	0
160277	5940	0
160277	5941	0
160277	5942	0
160277	5943	0
160277	5944	0
160277	5945	0
160294	2829	0
160294	2830	0
160294	2831	0
160294	2832	0
160294	2833	0
160294	2834	0
160327	5411	0
160327	5412	0
160327	5413	0
160327	5414	1
160327	5415	0
160327	5416	0
