Year	Stratum	Weight
2007	Bos	0.23883372085064
2007	Heide en duin	0.293525177775794
2007	Landbouw	0.198502673535566
2007	Moeras en water	0.107876629831845
2007	Suburbaan	0.0948321281428825
2007	Urbaan	0.0664296698632729
2008	Bos	0.172902900229366
2008	Heide en duin	0.188176951389784
2008	Landbouw	0.486478011069512
2008	Moeras en water	0.0672538841079428
2008	Suburbaan	0.0297581489292357
2008	Urbaan	0.0554301042741584
2009	Bos	0.177504543964887
2009	Heide en duin	0.316862946241443
2009	Landbouw	0.286292152175371
2009	Moeras en water	0.0765409920392802
2009	Suburbaan	0.0508011902325358
2009	Urbaan	0.0919981753464827
2010	Bos	0.226617429871757
2010	Heide en duin	0.279381462260275
2010	Landbouw	0.249436235722839
2010	Moeras en water	0.072197251981258
2010	Suburbaan	0.119943845954694
2010	Urbaan	0.0524237742091775
2011	Bos	0.142913435652355
2011	Heide en duin	0.186542743500498
2011	Landbouw	0.557364165370174
2011	Moeras en water	0.0546990680039148
2011	Suburbaan	0.0196535307649996
2011	Urbaan	0.0388270567080589
2012	Bos	0.237346417417812
2012	Heide en duin	0.301931369775588
2012	Landbouw	0.287852266363768
2012	Moeras en water	0.0906066435004953
2012	Suburbaan	0.0306770387595725
2012	Urbaan	0.0515862641827638
2013	Bos	0.201075576569265
2013	Heide en duin	0.259424167575721
2013	Landbouw	0.370711419612639
2013	Moeras en water	0.0873148454576464
2013	Suburbaan	0.0499107515508207
2013	Urbaan	0.0315632392339077
2014	Bos	0.137470903669372
2014	Heide en duin	0.175190752607225
2014	Landbouw	0.554009497482381
2014	Moeras en water	0.0608842041035689
2014	Suburbaan	0.0340291276324431
2014	Urbaan	0.0384155145050104
