Stratum	ObservationID	Count
Bos	295	0
Bos	296	1
Bos	297	0
Bos	298	0
Bos	299	0
Bos	300	0
Bos	1417	0
Bos	1418	0
Bos	1419	0
Bos	1420	0
Bos	1421	0
Bos	1422	0
Bos	9415	0
Bos	9416	0
Bos	9417	0
Bos	9418	0
Bos	9419	0
Bos	9420	0
Bos	9445	0
Bos	9446	0
Bos	9447	0
Bos	9448	0
Bos	9449	0
Bos	9450	0
Bos	27649	0
Bos	27650	0
Bos	27651	1
Bos	27652	0
Bos	27653	1
Bos	27654	0
Bos	29875	0
Bos	29876	0
Bos	29877	0
Bos	29878	0
Bos	29879	0
Bos	29880	0
Bos	30331	0
Bos	30332	0
Bos	30333	0
Bos	30334	0
Bos	30335	0
Bos	30336	0
Bos	34087	0
Bos	34088	0
Bos	34089	0
Bos	34090	0
Bos	34091	0
Bos	34092	0
Bos	38053	0
Bos	38054	0
Bos	38055	0
Bos	38056	0
Bos	38057	0
Bos	38058	0
Bos	41197	0
Bos	41198	0
Bos	41199	0
Bos	41200	0
Bos	41201	0
Bos	41202	0
Bos	41455	0
Bos	41456	0
Bos	41457	0
Bos	41458	0
Bos	41459	2
Bos	41460	0
Landbouw	613	0
Landbouw	614	0
Landbouw	615	0
Landbouw	616	0
Landbouw	617	0
Landbouw	618	0
Landbouw	631	0
Landbouw	632	1
Landbouw	633	0
Landbouw	634	1
Landbouw	635	0
Landbouw	636	0
Landbouw	1243	0
Landbouw	1244	0
Landbouw	1245	0
Landbouw	1246	1
Landbouw	1247	0
Landbouw	1248	1
Landbouw	2551	0
Landbouw	2552	0
Landbouw	2553	0
Landbouw	2554	0
Landbouw	2555	0
Landbouw	2556	1
Landbouw	4327	0
Landbouw	4328	0
Landbouw	4329	0
Landbouw	4330	0
Landbouw	4331	0
Landbouw	4332	0
Landbouw	4483	0
Landbouw	4484	0
Landbouw	4485	0
Landbouw	4486	0
Landbouw	4487	0
Landbouw	4488	1
Landbouw	6235	0
Landbouw	6236	0
Landbouw	6237	0
Landbouw	6238	0
Landbouw	6239	0
Landbouw	6240	0
Landbouw	6739	0
Landbouw	6740	0
Landbouw	6741	0
Landbouw	6742	0
Landbouw	6743	0
Landbouw	6744	0
Landbouw	6745	0
Landbouw	6746	0
Landbouw	6747	0
Landbouw	6748	0
Landbouw	6749	0
Landbouw	6750	0
Landbouw	11899	1
Landbouw	11900	0
Landbouw	11901	0
Landbouw	11902	0
Landbouw	11903	0
Landbouw	11904	0
Landbouw	15565	0
Landbouw	15566	0
Landbouw	15567	0
Landbouw	15568	0
Landbouw	15569	0
Landbouw	15570	0
Landbouw	15655	0
Landbouw	15656	0
Landbouw	15657	0
Landbouw	15658	0
Landbouw	15659	0
Landbouw	15660	0
Landbouw	15673	0
Landbouw	15674	0
Landbouw	15675	0
Landbouw	15676	0
Landbouw	15677	0
Landbouw	15678	0
Landbouw	16033	0
Landbouw	16034	0
Landbouw	16035	9
Landbouw	16036	0
Landbouw	16037	0
Landbouw	16038	0
Landbouw	16999	0
Landbouw	17000	0
Landbouw	17001	0
Landbouw	17002	0
Landbouw	17003	0
Landbouw	17004	0
