ObservationID	SubLocationName	Count
146055	1_1	0
146055	1_2	0
146055	2_1	0
146055	2_2	0
146055	3_1	0
146055	3_2	0
146072	1_1	0
146072	1_2	0
146072	2_1	0
146072	2_2	0
146072	3_1	0
146072	3_2	0
146073	1_1	0
146073	1_2	0
146073	2_1	0
146073	2_2	0
146073	3_1	0
146073	3_2	0
146074	1_1	0
146074	1_2	0
146074	2_1	0
146074	2_2	0
146074	3_1	0
146074	3_2	0
146075	1_1	0
146075	1_2	0
146075	2_1	0
146075	2_2	0
146075	3_1	0
146075	3_2	0
146108	1_1	0
146108	1_2	0
146108	2_1	0
146108	2_2	0
146108	3_1	0
146108	3_2	0
146110	1_1	0
146110	1_2	0
146110	2_1	0
146110	2_2	0
146110	3_1	0
146110	3_2	0
146112	1_1	0
146112	1_2	0
146112	2_1	0
146112	2_2	0
146112	3_1	0
146112	3_2	0
146124	1_1	0
146124	1_2	0
146124	2_1	0
146124	2_2	0
146124	3_1	0
146124	3_2	0
146125	1_1	0
146125	1_2	0
146125	2_1	0
146125	2_2	0
146125	3_1	6
146125	3_2	0
146126	1_1	0
146126	1_2	0
146126	2_1	0
146126	2_2	0
146126	3_1	0
146126	3_2	0
146221	1_1	0
146221	1_2	0
146221	2_1	0
146221	2_2	0
146221	3_1	0
146221	3_2	0
146258	1_1	0
146258	1_2	0
146258	2_1	0
146258	2_2	0
146258	3_1	0
146258	3_2	0
146272	1_1	0
146272	1_2	0
146272	2_1	0
146272	2_2	0
146272	3_1	3
146272	3_2	0
146294	1_1	0
146294	1_2	0
146294	2_1	0
146294	2_2	0
146294	3_1	0
146294	3_2	0
146295	1_1	0
146295	1_2	0
146295	2_1	0
146295	2_2	0
146295	3_1	4
146295	3_2	0
146296	1_1	0
146296	1_2	0
146296	2_1	0
146296	2_2	0
146296	3_1	0
146296	3_2	0
146354	1_1	0
146354	1_2	0
146354	2_1	0
146354	2_2	0
146354	3_1	0
146354	3_2	0
146371	1_1	0
146371	1_2	0
146371	2_1	0
146371	2_2	0
146371	3_1	0
146371	3_2	0
146379	1_1	0
146379	1_2	0
146379	2_1	0
146379	2_2	0
146379	3_1	0
146379	3_2	0
146380	1_1	8
146380	1_2	0
146380	2_1	0
146380	2_2	0
146380	3_1	0
146380	3_2	0
146382	1_1	0
146382	1_2	0
146382	2_1	0
146382	2_2	2
146382	3_1	0
146382	3_2	0
146383	1_1	0
146383	1_2	0
146383	2_1	0
146383	2_2	0
146383	3_1	0
146383	3_2	0
146384	1_1	0
146384	1_2	0
146384	2_1	0
146384	2_2	0
146384	3_1	0
146384	3_2	0
146389	1_1	0
146389	1_2	0
146389	2_1	0
146389	2_2	0
146389	3_1	0
146389	3_2	0
146390	1_1	0
146390	1_2	0
146390	2_1	0
146390	2_2	0
146390	3_1	0
146390	3_2	2
146391	1_1	0
146391	1_2	0
146391	2_1	0
146391	2_2	0
146391	3_1	0
146391	3_2	0
146462	1_1	0
146462	1_2	0
146462	2_1	0
146462	2_2	0
146462	3_1	0
146462	3_2	0
146463	1_1	0
146463	1_2	0
146463	2_1	0
146463	2_2	0
146463	3_1	0
146463	3_2	0
146464	1_1	0
146464	1_2	0
146464	2_1	0
146464	2_2	0
146464	3_1	0
146464	3_2	0
146466	1_1	0
146466	1_2	0
146466	2_1	0
146466	2_2	0
146466	3_1	0
146466	3_2	2
146467	1_1	0
146467	1_2	0
146467	2_1	0
146467	2_2	0
146467	3_1	0
146467	3_2	0
146468	1_1	0
146468	1_2	2
146468	2_1	0
146468	2_2	0
146468	3_1	0
146468	3_2	0
146482	1_1	0
146482	1_2	0
146482	2_1	0
146482	2_2	0
146482	3_1	1
146482	3_2	0
146483	1_1	0
146483	1_2	0
146483	2_1	0
146483	2_2	0
146483	3_1	2
146483	3_2	0
146484	1_1	0
146484	1_2	0
146484	2_1	0
146484	2_2	0
146484	3_1	0
146484	3_2	0
146488	1_1	0
146488	1_2	0
146488	2_1	0
146488	2_2	0
146488	3_1	0
146488	3_2	0
146498	1_1	0
146498	1_2	0
146498	2_1	0
146498	2_2	4
146498	3_1	0
146498	3_2	0
146502	1_1	0
146502	1_2	0
146502	2_1	0
146502	2_2	0
146502	3_1	0
146502	3_2	0
146504	1_1	0
146504	1_2	0
146504	2_1	0
146504	2_2	0
146504	3_1	0
146504	3_2	0
146506	1_1	0
146506	1_2	0
146506	2_1	0
146506	2_2	0
146506	3_1	0
146506	3_2	0
146518	1_1	0
146518	1_2	2
146518	2_1	0
146518	2_2	0
146518	3_1	0
146518	3_2	2
146519	1_1	0
146519	1_2	0
146519	2_1	0
146519	2_2	0
146519	3_1	0
146519	3_2	2
146520	1_1	0
146520	1_2	0
146520	2_1	0
146520	2_2	1
146520	3_1	0
146520	3_2	6
146537	1_1	0
146537	1_2	0
146537	2_1	0
146537	2_2	0
146537	3_1	0
146537	3_2	0
146538	1_1	0
146538	1_2	0
146538	2_1	0
146538	2_2	0
146538	3_1	5
146538	3_2	0
146615	1_1	0
146615	1_2	3
146615	2_1	0
146615	2_2	0
146615	3_1	0
146615	3_2	0
146616	1_1	0
146616	1_2	2
146616	2_1	0
146616	2_2	0
146616	3_1	0
146616	3_2	0
146617	1_1	0
146617	1_2	0
146617	2_1	0
146617	2_2	0
146617	3_1	0
146617	3_2	0
146622	1_1	0
146622	1_2	0
146622	2_1	0
146622	2_2	1
146622	3_1	0
146622	3_2	0
146623	1_1	0
146623	1_2	0
146623	2_1	0
146623	2_2	2
146623	3_1	0
146623	3_2	0
146624	1_1	0
146624	1_2	0
146624	2_1	0
146624	2_2	2
146624	3_1	0
146624	3_2	2
146625	1_1	0
146625	1_2	0
146625	2_1	0
146625	2_2	0
146625	3_1	0
146625	3_2	0
146670	1_1	0
146670	1_2	0
146670	2_1	0
146670	2_2	0
146670	3_1	0
146670	3_2	0
146672	1_1	0
146672	1_2	0
146672	2_1	0
146672	2_2	0
146672	3_1	0
146672	3_2	0
146674	1_1	0
146674	1_2	0
146674	2_1	0
146674	2_2	0
146674	3_1	0
146674	3_2	2
146675	1_1	0
146675	1_2	3
146675	2_1	0
146675	2_2	2
146675	3_1	0
146675	3_2	3
146678	1_1	0
146678	1_2	0
146678	2_1	0
146678	2_2	0
146678	3_1	0
146678	3_2	0
146679	1_1	2
146679	1_2	0
146679	2_1	0
146679	2_2	0
146679	3_1	0
146679	3_2	0
146681	1_1	0
146681	1_2	0
146681	2_1	0
146681	2_2	0
146681	3_1	0
146681	3_2	0
146710	1_1	0
146710	1_2	5
146710	2_1	0
146710	2_2	0
146710	3_1	1
146710	3_2	0
146711	1_1	1
146711	1_2	0
146711	2_1	1
146711	2_2	0
146711	3_1	3
146711	3_2	0
146712	1_1	0
146712	1_2	0
146712	2_1	0
146712	2_2	0
146712	3_1	0
146712	3_2	0
146726	1_1	0
146726	1_2	0
146726	2_1	5
146726	2_2	0
146726	3_1	2
146726	3_2	4
146727	1_1	2
146727	1_2	2
146727	2_1	0
146727	2_2	8
146727	3_1	0
146727	3_2	0
146728	1_1	0
146728	1_2	0
146728	2_1	0
146728	2_2	5
146728	3_1	0
146728	3_2	4
146844	1_1	0
146844	1_2	0
146844	2_1	0
146844	2_2	0
146844	3_1	0
146844	3_2	0
146892	1_1	0
146892	1_2	0
146892	2_1	0
146892	2_2	0
146892	3_1	0
146892	3_2	0
147039	1_1	0
147039	1_2	0
147039	2_1	0
147039	2_2	0
147039	3_1	0
147039	3_2	0
147049	1_1	0
147049	1_2	1
147049	2_1	0
147049	2_2	0
147049	3_1	0
147049	3_2	0
147052	1_1	0
147052	1_2	0
147052	2_1	0
147052	2_2	0
147052	3_1	0
147052	3_2	0
147121	1_1	0
147121	1_2	2
147121	2_1	0
147121	2_2	0
147121	3_1	0
147121	3_2	0
147131	1_1	0
147131	1_2	2
147131	2_1	0
147131	2_2	0
147131	3_1	0
147131	3_2	0
147229	1_1	0
147229	1_2	0
147229	2_1	0
147229	2_2	0
147229	3_1	0
147229	3_2	0
147230	1_1	0
147230	1_2	0
147230	2_1	0
147230	2_2	0
147230	3_1	0
147230	3_2	0
147231	1_1	1
147231	1_2	0
147231	2_1	0
147231	2_2	0
147231	3_1	0
147231	3_2	0
147232	1_1	0
147232	1_2	0
147232	2_1	0
147232	2_2	2
147232	3_1	0
147232	3_2	0
147244	1_1	2
147244	1_2	0
147244	2_1	0
147244	2_2	0
147244	3_1	0
147244	3_2	0
147264	1_1	0
147264	1_2	0
147264	2_1	0
147264	2_2	0
147264	3_1	0
147264	3_2	0
147300	1_1	0
147300	1_2	0
147300	2_1	0
147300	2_2	0
147300	3_1	0
147300	3_2	0
147301	1_1	0
147301	1_2	0
147301	2_1	0
147301	2_2	0
147301	3_1	0
147301	3_2	0
147302	1_1	0
147302	1_2	0
147302	2_1	0
147302	2_2	0
147302	3_1	0
147302	3_2	0
147303	1_1	0
147303	1_2	2
147303	2_1	0
147303	2_2	0
147303	3_1	0
147303	3_2	2
147304	1_1	0
147304	1_2	0
147304	2_1	0
147304	2_2	0
147304	3_1	0
147304	3_2	2
147305	1_1	0
147305	1_2	0
147305	2_1	0
147305	2_2	1
147305	3_1	0
147305	3_2	6
147326	1_1	0
147326	1_2	0
147326	2_1	0
147326	2_2	0
147326	3_1	0
147326	3_2	0
147332	1_1	0
147332	1_2	0
147332	2_1	0
147332	2_2	0
147332	3_1	2
147332	3_2	0
147334	1_1	0
147334	1_2	0
147334	2_1	0
147334	2_2	0
147334	3_1	0
147334	3_2	0
147335	1_1	0
147335	1_2	0
147335	2_1	0
147335	2_2	0
147335	3_1	0
147335	3_2	0
147337	1_1	2
147337	1_2	0
147337	2_1	0
147337	2_2	4
147337	3_1	4
147337	3_2	1
147338	1_1	2
147338	1_2	0
147338	2_1	0
147338	2_2	0
147338	3_1	1
147338	3_2	2
147339	1_1	0
147339	1_2	0
147339	2_1	0
147339	2_2	0
147339	3_1	0
147339	3_2	0
147340	1_1	0
147340	1_2	0
147340	2_1	0
147340	2_2	0
147340	3_1	0
147340	3_2	1
147372	1_1	0
147372	1_2	0
147372	2_1	0
147372	2_2	0
147372	3_1	0
147372	3_2	0
147373	1_1	0
147373	1_2	0
147373	2_1	0
147373	2_2	0
147373	3_1	0
147373	3_2	0
147418	1_1	0
147418	1_2	0
147418	2_1	0
147418	2_2	0
147418	3_1	0
147418	3_2	2
147419	1_1	0
147419	1_2	0
147419	2_1	0
147419	2_2	0
147419	3_1	0
147419	3_2	0
147420	1_1	0
147420	1_2	1
147420	2_1	0
147420	2_2	0
147420	3_1	0
147420	3_2	0
147881	1_1	0
147881	1_2	0
147881	2_1	0
147881	2_2	0
147881	3_1	0
147881	3_2	2
147883	1_1	0
147883	1_2	0
147883	2_1	0
147883	2_2	0
147883	3_1	0
147883	3_2	0
147885	1_1	0
147885	1_2	0
147885	2_1	0
147885	2_2	0
147885	3_1	0
147885	3_2	0
148316	1_1	0
148316	1_2	0
148316	2_1	0
148316	2_2	1
148316	3_1	0
148316	3_2	0
148337	1_1	0
148337	1_2	0
148337	2_1	0
148337	2_2	0
148337	3_1	0
148337	3_2	3
148338	1_1	0
148338	1_2	0
148338	2_1	0
148338	2_2	0
148338	3_1	0
148338	3_2	0
148339	1_1	0
148339	1_2	0
148339	2_1	0
148339	2_2	0
148339	3_1	0
148339	3_2	0
148367	1_1	0
148367	1_2	0
148367	2_1	2
148367	2_2	0
148367	3_1	0
148367	3_2	2
148369	1_1	0
148369	1_2	0
148369	2_1	0
148369	2_2	3
148369	3_1	0
148369	3_2	0
148371	1_1	0
148371	1_2	0
148371	2_1	0
148371	2_2	0
148371	3_1	0
148371	3_2	0
148386	1_1	0
148386	1_2	0
148386	2_1	0
148386	2_2	0
148386	3_1	0
148386	3_2	0
148387	1_1	0
148387	1_2	0
148387	2_1	0
148387	2_2	0
148387	3_1	0
148387	3_2	0
148392	1_1	0
148392	1_2	0
148392	2_1	0
148392	2_2	0
148392	3_1	0
148392	3_2	2
148393	1_1	0
148393	1_2	0
148393	2_1	0
148393	2_2	0
148393	3_1	0
148393	3_2	0
148394	1_1	0
148394	1_2	1
148394	2_1	0
148394	2_2	0
148394	3_1	0
148394	3_2	0
148395	1_1	0
148395	1_2	0
148395	2_1	0
148395	2_2	0
148395	3_1	2
148395	3_2	0
148433	1_1	0
148433	1_2	0
148433	2_1	0
148433	2_2	0
148433	3_1	0
148433	3_2	0
148461	1_1	0
148461	1_2	0
148461	2_1	0
148461	2_2	0
148461	3_1	0
148461	3_2	1
148462	1_1	0
148462	1_2	0
148462	2_1	0
148462	2_2	0
148462	3_1	0
148462	3_2	0
148463	1_1	0
148463	1_2	0
148463	2_1	0
148463	2_2	0
148463	3_1	0
148463	3_2	0
148464	1_1	2
148464	1_2	1
148464	2_1	0
148464	2_2	0
148464	3_1	0
148464	3_2	0
148465	1_1	0
148465	1_2	0
148465	2_1	0
148465	2_2	0
148465	3_1	3
148465	3_2	0
148466	1_1	0
148466	1_2	0
148466	2_1	0
148466	2_2	0
148466	3_1	0
148466	3_2	0
148478	1_1	2
148478	1_2	0
148478	2_1	0
148478	2_2	0
148478	3_1	0
148478	3_2	0
148482	1_1	4
148482	1_2	0
148482	2_1	0
148482	2_2	0
148482	3_1	0
148482	3_2	0
148497	1_1	0
148497	1_2	0
148497	2_1	0
148497	2_2	0
148497	3_1	0
148497	3_2	0
148501	1_1	0
148501	1_2	0
148501	2_1	0
148501	2_2	0
148501	3_1	0
148501	3_2	0
148519	1_1	0
148519	1_2	0
148519	2_1	0
148519	2_2	0
148519	3_1	0
148519	3_2	0
148526	1_1	0
148526	1_2	0
148526	2_1	0
148526	2_2	1
148526	3_1	0
148526	3_2	0
148527	1_1	0
148527	1_2	0
148527	2_1	0
148527	2_2	0
148527	3_1	0
148527	3_2	0
148528	1_1	0
148528	1_2	0
148528	2_1	0
148528	2_2	0
148528	3_1	0
148528	3_2	0
148532	1_1	0
148532	1_2	0
148532	2_1	0
148532	2_2	0
148532	3_1	0
148532	3_2	0
148533	1_1	0
148533	1_2	0
148533	2_1	0
148533	2_2	0
148533	3_1	0
148533	3_2	0
148554	1_1	0
148554	1_2	0
148554	2_1	0
148554	2_2	0
148554	3_1	0
148554	3_2	2
148555	1_1	0
148555	1_2	0
148555	2_1	0
148555	2_2	0
148555	3_1	0
148555	3_2	0
