Cycle	Stratum	Weight
0	Heide en duin	0.0192179080606674
0	Landbouw	0.894347442671027
0	Moeras en water	0.0157911453978802
0	Suburbaan	0.0706435038704259
1	Heide en duin	0.0238140793497886
1	Landbouw	0.857586522000478
1	Moeras en water	0.0191786090828771
1	Suburbaan	0.0994207895668563
2	Heide en duin	0.0294386671358094
2	Landbouw	0.822461695008549
2	Moeras en water	0.025857668291703
2	Suburbaan	0.122241969563939
