ObservationID	SubLocationID	Count
146055	5889	1
146055	5890	0
146055	5891	0
146055	5892	0
146055	5893	0
146055	5894	1
146066	4498	2
146066	4499	0
146066	4500	0
146066	4501	0
146066	4502	0
146066	4503	0
146067	4498	2
146067	4499	1
146067	4500	0
146067	4501	0
146067	4502	0
146067	4503	0
146068	4498	1
146068	4499	0
146068	4500	0
146068	4501	0
146068	4502	0
146068	4503	0
146069	2718	0
146069	2719	1
146069	2720	0
146069	2721	0
146069	2722	0
146069	2723	0
146070	2718	0
146070	2719	0
146070	2720	0
146070	2721	0
146070	2722	0
146070	2723	0
146071	2718	0
146071	2719	1
146071	2720	0
146071	2721	0
146071	2722	0
146071	2723	0
146073	6244	0
146073	6245	2
146073	6246	0
146073	6247	0
146073	6248	0
146073	6249	0
146108	4222	1
146108	4223	0
146108	4224	0
146108	4225	0
146108	4226	0
146108	4227	0
146110	4222	0
146110	4223	0
146110	4224	0
146110	4225	0
146110	4226	0
146110	4227	1
146112	4222	0
146112	4223	0
146112	4224	0
146112	4225	1
146112	4226	0
146112	4227	0
146130	5249	0
146130	5250	0
146130	5251	0
146130	5252	0
146130	5253	1
146130	5254	0
146142	5249	0
146142	5250	0
146142	5251	0
146142	5252	1
146142	5253	0
146142	5254	1
146147	5249	0
146147	5250	0
146147	5251	0
146147	5252	0
146147	5253	1
146147	5254	1
146159	6546	0
146159	6547	0
146159	6548	0
146159	6549	0
146159	6550	0
146159	6551	0
146161	6546	0
146161	6547	0
146161	6548	1
146161	6549	0
146161	6550	0
146161	6551	0
146171	4175	0
146171	4176	0
146171	4177	0
146171	4178	0
146171	4179	0
146171	4180	0
146177	3023	0
146177	3024	0
146177	3025	0
146177	3026	0
146177	3027	0
146177	3028	0
146178	3023	0
146178	3024	0
146178	3025	0
146178	3026	0
146178	3027	0
146178	3028	0
146179	3023	0
146179	3024	0
146179	3025	1
146179	3026	0
146179	3027	0
146179	3028	0
146196	7369	0
146196	7370	0
146196	7371	0
146196	7372	1
146196	7373	1
146196	7374	0
146198	7369	0
146198	7370	0
146198	7371	0
146198	7372	0
146198	7373	0
146198	7374	0
146199	7369	0
146199	7370	0
146199	7371	0
146199	7372	1
146199	7373	0
146199	7374	0
146208	5499	0
146208	5500	0
146208	5501	0
146208	5502	0
146208	5503	0
146208	5504	0
146209	5499	0
146209	5500	0
146209	5501	1
146209	5502	2
146209	5503	1
146209	5504	0
146210	5499	0
146210	5500	0
146210	5501	0
146210	5502	2
146210	5503	0
146210	5504	0
146212	6546	0
146212	6547	0
146212	6548	0
146212	6549	0
146212	6550	0
146212	6551	0
146215	4175	1
146215	4176	0
146215	4177	0
146215	4178	0
146215	4179	0
146215	4180	0
146216	7504	0
146216	7505	0
146216	7506	0
146216	7507	0
146216	7508	0
146216	7509	0
146221	5889	0
146221	5890	0
146221	5891	0
146221	5892	0
146221	5893	1
146221	5894	1
146243	7171	0
146243	7172	0
146243	7173	1
146243	7174	0
146243	7175	0
146243	7176	1
146248	4240	0
146248	4241	0
146248	4242	0
146248	4243	0
146248	4244	0
146248	4245	1
146249	7171	0
146249	7172	0
146249	7173	0
146249	7174	0
146249	7175	0
146249	7176	0
146253	7171	0
146253	7172	0
146253	7173	2
146253	7174	1
146253	7175	0
146253	7176	0
146256	4240	0
146256	4241	0
146256	4242	0
146256	4243	0
146256	4244	0
146256	4245	1
146258	5889	0
146258	5890	1
146258	5891	0
146258	5892	0
146258	5893	0
146258	5894	1
146269	6988	0
146269	6989	0
146269	6990	1
146269	6991	0
146269	6992	1
146269	6993	0
146272	4760	0
146272	4761	0
146272	4762	0
146272	4763	0
146272	4764	0
146272	4765	0
146274	4193	1
146274	4194	0
146274	4195	0
146274	4196	0
146274	4197	0
146274	4198	1
146275	4193	1
146275	4194	0
146275	4195	0
146275	4196	0
146275	4197	0
146275	4198	1
146276	4193	1
146276	4194	0
146276	4195	0
146276	4196	0
146276	4197	0
146276	4198	1
146280	4175	0
146280	4176	0
146280	4177	0
146280	4178	0
146280	4179	0
146280	4180	0
146281	7504	0
146281	7505	1
146281	7506	0
146281	7507	0
146281	7508	0
146281	7509	0
146311	4580	0
146311	4581	1
146311	4582	0
146311	4583	1
146311	4584	0
146311	4585	0
146312	4580	0
146312	4581	0
146312	4582	0
146312	4583	2
146312	4584	0
146312	4585	0
146313	4580	0
146313	4581	3
146313	4582	0
146313	4583	0
146313	4584	0
146313	4585	0
146348	6988	0
146348	6989	0
146348	6990	0
146348	6991	0
146348	6992	0
146348	6993	0
146361	6988	0
146361	6989	0
146361	6990	0
146361	6991	0
146361	6992	0
146361	6993	0
146368	6785	0
146368	6786	0
146368	6787	0
146368	6788	0
146368	6789	0
146368	6790	0
146369	6785	0
146369	6786	0
146369	6787	0
146369	6788	0
146369	6789	0
146369	6790	0
146370	6785	0
146370	6786	0
146370	6787	0
146370	6788	0
146370	6789	0
146370	6790	0
146382	5589	0
146382	5590	0
146382	5591	0
146382	5592	0
146382	5593	1
146382	5594	0
146383	5589	0
146383	5590	0
146383	5591	0
146383	5592	0
146383	5593	0
146383	5594	0
146384	5589	0
146384	5590	0
146384	5591	1
146384	5592	0
146384	5593	1
146384	5594	1
146398	3188	0
146398	3189	1
146398	3190	0
146398	3191	0
146398	3192	0
146398	3193	0
146399	3188	0
146399	3189	1
146399	3190	0
146399	3191	0
146399	3192	0
146399	3193	0
146400	3188	1
146400	3189	0
146400	3190	0
146400	3191	0
146400	3192	0
146400	3193	0
146418	5385	1
146418	5386	0
146418	5387	0
146418	5388	0
146418	5389	1
146418	5390	0
146434	4586	0
146434	4587	0
146434	4588	0
146434	4589	0
146434	4590	0
146434	4591	0
146436	4586	2
146436	4587	0
146436	4588	0
146436	4589	0
146436	4590	0
146436	4591	0
146437	4586	0
146437	4587	2
146437	4588	0
146437	4589	0
146437	4590	0
146437	4591	0
146438	5385	0
146438	5386	0
146438	5387	0
146438	5388	0
146438	5389	1
146438	5390	0
146439	5385	2
146439	5386	0
146439	5387	0
146439	5388	0
146439	5389	1
146439	5390	1
146450	2736	0
146450	2737	1
146450	2738	0
146450	2739	0
146450	2740	0
146450	2741	0
146452	2736	0
146452	2737	0
146452	2738	0
146452	2739	0
146452	2740	0
146452	2741	0
146482	4462	0
146482	4463	1
146482	4464	0
146482	4465	0
146482	4466	0
146482	4467	0
146483	4462	1
146483	4463	0
146483	4464	0
146483	4465	0
146483	4466	0
146483	4467	0
146484	4462	1
146484	4463	0
146484	4464	0
146484	4465	0
146484	4466	0
146484	4467	0
146507	6178	1
146507	6179	1
146507	6180	1
146507	6181	0
146507	6182	0
146507	6183	2
146509	6178	0
146509	6179	0
146509	6180	0
146509	6181	1
146509	6182	0
146509	6183	0
146514	6178	0
146514	6179	0
146514	6180	0
146514	6181	0
146514	6182	0
146514	6183	0
146522	2952	0
146522	2953	2
146522	2954	0
146522	2955	0
146522	2956	0
146522	2957	0
146523	2952	0
146523	2953	1
146523	2954	0
146523	2955	0
146523	2956	0
146523	2957	0
146524	2952	1
146524	2953	0
146524	2954	0
146524	2955	2
146524	2956	0
146524	2957	0
146537	4760	0
146537	4761	0
146537	4762	1
146537	4763	0
146537	4764	0
146537	4765	0
146538	4760	0
146538	4761	0
146538	4762	0
146538	4763	0
146538	4764	0
146538	4765	0
146539	3343	0
146539	3344	0
146539	3345	0
146539	3346	0
146539	3347	0
146539	3348	0
146540	3343	0
146540	3344	0
146540	3345	0
146540	3346	0
146540	3347	1
146540	3348	0
146541	3343	0
146541	3344	0
146541	3345	0
146541	3346	0
146541	3347	0
146541	3348	0
146542	3928	0
146542	3929	0
146542	3930	0
146542	3931	0
146542	3932	0
146542	3933	0
146543	3928	0
146543	3929	1
146543	3930	0
146543	3931	0
146543	3932	0
146543	3933	0
146544	3928	0
146544	3929	1
146544	3930	0
146544	3931	1
146544	3932	0
146544	3933	0
146547	5859	0
146547	5860	0
