Year	Stratum	Weight
2007	Bos	0.0113474752579284
2007	Heide en duin	0.0142042363219758
2007	Landbouw	0.920727271907702
2007	Moeras en water	0.0128135945749794
2007	Suburbaan	0.0148687012828576
2007	Urbaan	0.0260387206545567
2008	Bos	0.0158478900321734
2008	Heide en duin	0.0171053307042488
2008	Landbouw	0.917269256549092
2008	Moeras en water	0.0134494677732508
2008	Suburbaan	0.0178531516948366
2008	Urbaan	0.018474903246398
2009	Bos	0.015079782991437
2009	Heide en duin	0.0111093812538199
2009	Landbouw	0.903379784729515
2009	Moeras en water	0.0181140797222428
2009	Suburbaan	0.0160300476096038
2009	Urbaan	0.0362869236933817
2010	Bos	0.0103348893803737
2010	Heide en duin	0.0161466736947987
2010	Landbouw	0.920877142442856
2010	Moeras en water	0.0117591291130026
2010	Suburbaan	0.019535856728418
2010	Urbaan	0.0213463086405506
2011	Bos	0.0167304278684697
2011	Heide en duin	0.0153585752315787
2011	Landbouw	0.918503400780445
2011	Moeras en water	0.0135105724608332
2011	Suburbaan	0.0191141493078575
2011	Urbaan	0.016782874350816
2012	Bos	0.0148445155736344
2012	Heide en duin	0.0145260733869482
2012	Landbouw	0.922671002340523
2012	Moeras en water	0.0141671796139876
2012	Suburbaan	0.00959327266393543
2012	Urbaan	0.0241979564209715
2013	Bos	0.010951402240464
2013	Heide en duin	0.0141293062961359
2013	Landbouw	0.92371388301611
2013	Moeras en water	0.0142665759385439
2013	Suburbaan	0.0163100678565589
2013	Urbaan	0.0206287646521872
2014	Bos	0.0178843543824377
2014	Heide en duin	0.0153404591470048
2014	Landbouw	0.918945751258905
2014	Moeras en water	0.0158415294206506
2014	Suburbaan	0.0232419519237283
2014	Urbaan	0.00874595386727361
