ObservationID	Count
97	0
98	0
99	0
100	1
101	0
102	0
145	0
146	0
147	0
148	0
149	0
150	0
181	0
182	0
183	12
184	5
185	5
186	0
187	8
188	0
189	0
190	0
191	0
192	0
193	4
194	2
195	0
196	0
197	0
198	0
265	0
266	0
267	1
268	0
269	0
270	0
973	0
974	0
975	0
976	0
977	0
978	0
1063	0
1064	0
1065	0
1066	0
1067	0
1068	0
1081	0
1082	2
1083	4
1084	0
1085	0
1086	0
1303	11
1304	0
1305	0
1306	1
1307	0
1308	0
1669	2
1670	0
1671	2
1672	4
1673	0
1674	4
1687	0
1688	0
1689	0
1690	0
1691	0
1692	0
1717	0
1718	0
1719	0
1720	0
1721	0
1722	0
2521	0
2522	0
2523	0
2524	0
2525	0
2526	0
2527	0
2528	2
2529	0
2530	0
2531	0
2532	0
2533	0
2534	3
2535	0
2536	0
2537	0
2538	0
3451	0
3452	0
3454	0
3455	0
3457	0
3458	0
3460	0
3461	0
3481	0
3482	0
3484	0
3485	0
3487	0
3488	0
3490	0
3491	0
3493	0
3494	0
3496	0
3497	0
4771	0
4772	0
4773	12
4774	5
4775	5
4776	0
4777	8
4778	0
4779	0
4780	0
4781	0
4782	0
4783	4
4784	2
4785	0
4786	0
4787	0
4788	0
7273	3
7274	0
7275	0
7276	3
7277	6
7278	3
7285	0
7287	0
7288	0
7289	1
7290	0
7381	0
7382	0
7383	1
7384	0
7385	0
7386	0
7387	0
7388	0
7389	0
7390	1
7391	0
7392	0
8239	0
8240	0
8241	1
8242	0
8243	0
8244	0
8245	0
8246	0
8247	0
8248	0
8249	0
8250	0
8251	0
8252	0
8253	0
8254	0
8255	0
8256	0
8257	0
8258	0
8259	0
8260	0
8261	0
8262	0
8263	0
8264	0
8265	0
8266	3
8267	0
8268	0
8269	0
8270	0
8271	0
8272	0
8273	0
8274	0
8545	3
8546	0
8547	0
8548	3
8549	6
8550	3
8551	0
8553	0
8554	0
8555	0
8556	0
8563	0
8565	0
8566	0
8567	1
8568	0
9361	0
9362	0
9363	0
9364	0
9365	0
9366	0
9367	0
9368	0
9369	0
9370	0
9371	0
9372	0
9373	0
9374	0
9375	0
9376	0
9377	26
9378	0
10591	0
10592	0
10593	1
10594	0
10595	0
10596	0
10651	0
10652	0
10653	0
10654	1
10655	0
10656	0
13837	4
13838	0
13839	0
13840	0
13841	3
13842	0
13903	1
13904	0
13905	0
13906	1
13907	0
13908	0
15133	4
15134	0
15135	0
15136	0
15137	3
15138	0
15139	1
15140	0
15141	0
15142	1
15143	0
15144	0
18847	0
18848	0
18849	1
18850	0
18851	0
18852	0
18853	0
18854	0
18855	0
18856	0
18857	0
18858	0
18859	0
18860	0
18861	0
18862	0
18863	0
18864	0
18865	0
18866	0
18867	0
18868	3
18869	0
18870	0
18871	0
18872	0
18873	0
18874	0
18875	0
18876	0
18877	0
18878	0
18879	0
18880	0
18881	0
18882	0
19123	0
19124	0
19125	0
19126	0
19127	0
19128	0
19129	0
19130	0
19131	0
19132	0
19133	0
19134	0
19135	0
19136	0
19137	0
19138	0
19139	26
19140	0
20125	1
20126	2
20127	0
20128	0
20129	2
22363	1
22364	2
22365	0
22366	0
22367	2
23335	0
23336	0
23337	0
23338	0
23339	0
23340	0
23647	0
23648	0
23649	0
23650	0
23651	0
23652	0
23971	0
23972	0
23973	0
23974	0
23975	0
23976	0
24415	2
24416	0
24417	0
24418	0
24419	0
24420	0
24811	0
24812	0
24813	0
24814	0
24815	0
24816	0
25027	0
25028	0
25029	0
25030	0
25031	0
25032	0
25033	0
25034	0
25035	0
25036	0
25037	0
25038	0
25039	0
25040	0
25041	0
25042	0
25043	0
25044	0
25291	0
25292	0
25293	0
25294	0
25295	0
25296	0
25807	0
25808	0
25809	0
25810	0
25811	0
25812	0
25849	2
25850	0
25852	0
25853	0
25873	2
25874	2
25876	1
25877	0
25879	7
25880	0
25882	0
25883	0
27127	2
27128	0
27130	0
27131	0
27133	0
27134	0
27136	0
27137	0
27139	0
27140	0
27142	0
27143	0
27271	0
27272	0
27273	0
27274	0
27275	0
27276	0
27277	0
27278	0
27279	0
27280	0
27281	0
27282	0
27283	0
27284	0
27285	0
27286	0
27287	0
27288	0
27487	0
27488	0
27489	0
27490	0
27491	0
27492	0
27493	0
27494	0
27495	0
27496	0
27497	0
27498	0
27499	0
27500	0
27501	0
27502	0
27503	0
27504	0
27835	0
27836	0
27837	0
27838	0
27839	0
27840	0
27841	0
27842	0
27843	0
27844	0
27845	0
27846	0
27847	0
27848	0
27849	0
27850	0
27851	0
27852	0
29617	1
29618	1
29619	0
29620	3
29621	2
29622	0
29623	4
29624	1
29625	0
29626	0
29627	0
29628	0
29629	16
29630	2
29631	0
29632	8
29633	0
29634	2
30199	0
30200	0
30201	0
30202	0
30203	0
30204	0
30313	20
30314	0
30315	0
30316	0
30318	0
30529	0
30530	0
30531	0
30532	0
30533	0
30534	4
30613	0
30614	0
30615	0
30616	0
30617	0
30618	0
31159	0
31160	0
31161	0
31162	0
31163	0
31164	0
31183	0
31184	0
31185	2
31186	3
31187	1
31189	0
31191	0
31192	0
31193	0
31195	0
31196	0
31197	0
31198	0
31199	0
32611	0
32612	0
32613	0
32614	0
32615	0
32616	0
32617	0
32618	0
32619	0
32620	0
32621	0
32622	0
32623	0
32624	0
32625	0
32626	0
32627	0
32628	0
33415	0
33416	0
33417	0
33418	0
33420	0
36907	1
36908	0
36909	2
36910	2
36911	3
36912	4
36913	2
36914	2
36915	1
36916	0
36917	3
36918	1
36919	2
36920	3
36921	3
36922	2
36923	4
36924	3
37339	0
37340	0
37341	0
37342	0
37343	0
37344	0
37393	3
37394	2
37395	0
37396	0
37397	0
37399	1
37400	1
37401	1
37402	0
37403	0
37405	0
37406	1
37407	0
37408	0
37409	1
37741	0
37742	0
37743	0
37744	0
37745	8
37746	2
37789	0
37790	0
37791	0
37792	0
37793	0
37794	0
37801	0
37802	0
37803	0
37804	0
37805	0
37806	0
37843	2
37844	0
37845	1
37846	0
37847	0
37848	0
37879	0
37880	0
37881	0
37882	0
37883	0
37884	0
38221	0
38222	0
38223	0
38224	0
38225	0
38226	0
38305	0
38306	0
38307	0
38308	0
38309	0
38310	0
38311	0
38312	0
38313	0
38314	0
38315	1
38316	0
38335	0
38336	0
38337	0
38338	0
38339	0
38340	0
38677	0
38678	0
38679	0
38680	0
38681	0
38682	0
38773	1
38774	0
38775	0
38776	4
38777	0
38778	0
38917	0
38918	0
38919	0
38920	0
38921	2
38922	0
39205	0
39206	0
39207	0
39208	0
39209	0
39210	0
39793	0
39794	1
39796	2
39797	4
39799	2
39800	0
39801	0
39802	1
39803	6
39805	0
39806	0
39807	0
39808	0
39809	0
39943	0
39944	0
39945	0
39946	0
39947	0
39948	0
39955	0
39956	0
39957	0
39958	0
39959	0
39960	0
39967	0
39968	1
39969	0
39970	0
39971	0
39972	0
41233	0
41234	0
41235	0
41236	0
41237	0
41238	0
41395	2
41396	0
41397	2
41398	0
41399	0
41400	2
41401	0
41402	0
41403	0
41404	2
41405	0
41406	0
42283	0
42284	0
42285	0
42286	0
42287	0
42288	0
42415	0
42416	0
42417	0
42418	0
42419	0
42420	0
42529	0
42531	0
42532	2
42533	1
42534	3
42541	0
42543	2
42544	0
42545	1
42546	0
42547	0
42549	0
42550	3
42551	0
42552	0
44077	0
44078	0
44079	0
44080	0
44081	0
44082	0
44083	0
44084	0
44085	0
44086	0
44087	0
44088	0
44101	0
44102	0
44103	0
44104	0
44105	0
44106	0
44107	0
44108	0
44109	0
44110	1
44111	0
44112	0
