Year	Stratum	Weight
2007	Bos	0.0150582892593834
2007	Heide en duin	0.0163360243988582
2007	Landbouw	0.929271909202526
2007	Moeras en water	0.0124694929984806
2007	Suburbaan	0.0153463450207217
2007	Urbaan	0.0115179391200299
2008	Bos	0.0125189532987681
2008	Heide en duin	0.0178361853389629
2008	Landbouw	0.929892795465976
2008	Moeras en water	0.013356304176069
2008	Suburbaan	0.010342199036579
2008	Urbaan	0.016053562683645
2009	Bos	0.0124330649953445
2009	Heide en duin	0.013739288482988
2009	Landbouw	0.931029609759664
2009	Moeras en water	0.0149347991708756
2009	Suburbaan	0.00991240841737466
2009	Urbaan	0.0179508291737531
2010	Bos	0.0164707906846511
2010	Heide en duin	0.0188949151485853
2010	Landbouw	0.918085598973293
2010	Moeras en water	0.0163980356958759
2010	Suburbaan	0.0191596562003272
2010	Urbaan	0.0109910032972675
2011	Bos	0.0112435463953667
2011	Heide en duin	0.016772606691739
2011	Landbouw	0.934004358988196
2011	Moeras en water	0.017705354668566
2011	Suburbaan	0.00927731044937897
2011	Urbaan	0.0109968228067537
2012	Bos	0.0175410922243176
2012	Heide en duin	0.0114432023361869
2012	Landbouw	0.93958965804961
2012	Moeras en water	0.0111604766503263
2012	Suburbaan	0.00755729075816594
2012	Urbaan	0.0127082799813935
2013	Bos	0.0153388972466269
2013	Heide en duin	0.0220516865190072
2013	Landbouw	0.916253802911929
2013	Moeras en water	0.0171276338534436
2013	Suburbaan	0.0205599798545981
2013	Urbaan	0.0086679996143948
2014	Bos	0.0183465770489737
2014	Heide en duin	0.0125895476991233
2014	Landbouw	0.93160544171553
2014	Moeras en water	0.0146258595914124
2014	Suburbaan	0.00847738387780164
2014	Urbaan	0.0143551900671594
