ObservationID	SubLocationID	Count
146055	5022	1
146055	5023	0
146055	5024	0
146055	5025	0
146055	5026	0
146055	5027	1
146066	4950	2
146066	4951	0
146066	4952	0
146066	4953	0
146066	4954	0
146066	4955	0
146067	4950	2
146067	4951	1
146067	4952	0
146067	4953	0
146067	4954	0
146067	4955	0
146068	4950	1
146068	4951	0
146068	4952	0
146068	4953	0
146068	4954	0
146068	4955	0
146069	3093	0
146069	3094	1
146069	3095	0
146069	3096	0
146069	3097	0
146069	3098	0
146070	3093	0
146070	3094	0
146070	3095	0
146070	3096	0
146070	3097	0
146070	3098	0
146071	3093	0
146071	3094	1
146071	3095	0
146071	3096	0
146071	3097	0
146071	3098	0
146073	6048	0
146073	6049	2
146073	6050	0
146073	6051	0
146073	6052	0
146073	6053	0
146108	4629	1
146108	4630	0
146108	4631	0
146108	4632	0
146108	4633	0
146108	4634	0
146110	4629	0
146110	4630	0
146110	4631	0
146110	4632	0
146110	4633	0
146110	4634	1
146112	4629	0
146112	4630	0
146112	4631	0
146112	4632	1
146112	4633	0
146112	4634	0
146130	6150	0
146130	6151	0
146130	6152	0
146130	6153	0
146130	6154	1
146130	6155	0
146142	6150	0
146142	6151	0
146142	6152	0
146142	6153	1
146142	6154	0
146142	6155	1
146147	6150	0
146147	6151	0
146147	6152	0
146147	6153	0
146147	6154	1
146147	6155	1
146159	3177	0
146159	3178	0
146159	3179	0
146159	3180	0
146159	3181	0
146159	3182	0
146161	3177	0
146161	3178	0
146161	3179	1
146161	3180	0
146161	3181	0
146161	3182	0
146171	4884	0
146171	4885	0
146171	4886	0
146171	4887	0
146171	4888	0
146171	4889	0
146177	6569	0
146177	6570	0
146177	6571	0
146177	6572	0
146177	6573	0
146177	6574	0
146178	6569	0
146178	6570	0
146178	6571	0
146178	6572	0
146178	6573	0
146178	6574	0
146179	6569	0
146179	6570	0
146179	6571	1
146179	6572	0
146179	6573	0
146179	6574	0
146196	7616	0
146196	7617	0
146196	7618	0
146196	7619	1
146196	7620	1
146196	7621	0
146198	7616	0
146198	7617	0
146198	7618	0
146198	7619	0
146198	7620	0
146198	7621	0
146199	7616	0
146199	7617	0
146199	7618	0
146199	7619	1
146199	7620	0
146199	7621	0
146208	5784	0
146208	5785	0
146208	5786	0
146208	5787	0
146208	5788	0
146208	5789	0
146209	5784	0
146209	5785	0
146209	5786	1
146209	5787	2
146209	5788	1
146209	5789	0
146210	5784	0
146210	5785	0
146210	5786	0
146210	5787	2
146210	5788	0
146210	5789	0
146212	3177	0
146212	3178	0
146212	3179	0
146212	3180	0
146212	3181	0
146212	3182	0
146215	4884	1
146215	4885	0
146215	4886	0
146215	4887	0
146215	4888	0
146215	4889	0
146216	7155	0
146216	7156	0
146216	7157	0
146216	7158	0
146216	7159	0
146216	7160	0
146221	5022	0
146221	5023	0
146221	5024	0
146221	5025	0
146221	5026	1
146221	5027	1
146243	6983	0
146243	6984	0
146243	6985	1
146243	6986	0
146243	6987	0
146243	6988	1
146248	4605	0
146248	4606	0
146248	4607	0
146248	4608	0
146248	4609	0
146248	4610	1
146249	6983	0
146249	6984	0
146249	6985	0
146249	6986	0
146249	6987	0
146249	6988	0
146253	6983	0
146253	6984	0
146253	6985	2
146253	6986	1
146253	6987	0
146253	6988	0
146256	4605	0
146256	4606	0
146256	4607	0
146256	4608	0
146256	4609	0
146256	4610	1
146258	5022	0
146258	5023	1
146258	5024	0
146258	5025	0
146258	5026	0
146258	5027	1
146269	7013	0
146269	7014	0
146269	7015	1
146269	7016	0
146269	7017	1
146269	7018	0
146272	5166	0
146272	5167	0
146272	5168	0
146272	5169	0
146272	5170	0
146272	5171	0
146274	5136	1
146274	5137	0
146274	5138	0
146274	5139	0
146274	5140	0
146274	5141	1
146275	5136	1
146275	5137	0
146275	5138	0
146275	5139	0
146275	5140	0
146275	5141	1
