Cycle	Stratum	Weight
0	Landbouw	0.96717913800747
0	Moeras en water	0.0239079488927062
0	Suburbaan	0.00891291309982363
1	Landbouw	0.962206192163193
1	Moeras en water	0.0293430924140693
1	Suburbaan	0.00845071542273806
2	Landbouw	0.953611850081584
2	Moeras en water	0.0352717000798017
2	Suburbaan	0.0111164498386139
