Stratum	ObservationID	Count
Bos	73	0
Bos	74	0
Bos	75	0
Bos	76	0
Bos	77	0
Bos	78	0
Bos	79	1
Bos	80	0
Bos	81	0
Bos	82	0
Bos	83	0
Bos	84	0
Bos	85	1
Bos	86	0
Bos	87	0
Bos	88	0
Bos	89	0
Bos	90	0
Bos	715	3
Bos	716	1
Bos	717	10
Bos	718	2
Bos	719	0
Bos	720	0
Bos	727	4
Bos	728	1
Bos	729	12
Bos	730	4
Bos	731	1
Bos	732	0
Bos	1033	5
Bos	1034	3
Bos	1035	9
Bos	1036	1
Bos	1037	1
Bos	1038	0
Bos	1207	0
Bos	1208	0
Bos	1209	0
Bos	1210	0
Bos	1211	0
Bos	1212	0
Bos	1219	0
Bos	1220	4
Bos	1221	0
Bos	1222	0
Bos	1223	0
Bos	1224	0
Bos	1225	0
Bos	1226	6
Bos	1227	0
Bos	1228	0
Bos	1229	0
Bos	1230	0
Bos	3397	0
Bos	3398	0
Bos	3399	0
Bos	3400	0
Bos	3401	0
Bos	3402	0
Bos	3403	0
Bos	3404	0
Bos	3405	0
Bos	3406	0
Bos	3407	8
Bos	3408	0
Bos	3409	0
Bos	3410	0
Bos	3411	0
Bos	3412	0
Bos	3413	5
Bos	3414	0
Bos	3781	0
Bos	3782	0
Bos	3783	0
Bos	3784	0
Bos	3785	0
Bos	3786	0
Bos	3805	0
Bos	3806	0
Bos	3807	0
Bos	3808	0
Bos	3809	0
Bos	3810	0
Bos	3811	0
Bos	3812	0
Bos	3813	0
Bos	3814	0
Bos	3815	0
Bos	3816	0
Bos	7075	0
Bos	7076	0
Bos	7077	0
Bos	7078	0
Bos	7079	1
Bos	7080	0
Bos	7081	0
Bos	7082	0
Bos	7083	0
Bos	7084	0
Bos	7085	4
Bos	7086	0
Bos	7105	0
Bos	7106	0
Bos	7107	0
Bos	7108	0
Bos	7109	4
Bos	7110	0
Bos	9253	0
Bos	9254	2
Bos	9256	5
Bos	9258	0
Bos	9301	2
Bos	9304	0
Bos	9306	0
Bos	9307	12
Bos	9308	4
Bos	9310	10
Bos	9312	1
Bos	9343	0
Bos	9344	2
Bos	9345	0
Bos	9346	0
Bos	9347	0
Bos	9348	0
Bos	9415	0
Bos	9416	0
Bos	9417	0
Bos	9418	0
Bos	9419	0
Bos	9420	6
Bos	9523	0
Bos	9524	0
Bos	9525	0
Bos	9526	2
Bos	9527	0
Bos	9528	0
Bos	9547	0
Bos	9548	0
Bos	9549	0
Bos	9550	0
Bos	9551	0
Bos	9552	0
Bos	9715	0
Bos	9716	4
Bos	9717	0
Bos	9718	0
Bos	9719	0
Bos	9720	0
Bos	9721	0
Bos	9722	6
Bos	9723	0
Bos	9724	0
Bos	9725	0
Bos	9726	0
Bos	11011	2
Bos	11012	0
Bos	11013	0
Bos	11014	0
Bos	11015	0
Bos	11016	0
Bos	11017	3
Bos	11018	0
Bos	11019	0
Bos	11020	0
Bos	11021	0
Bos	11022	0
Bos	11023	3
Bos	11024	0
Bos	11025	0
Bos	11026	0
Bos	11027	0
Bos	11028	0
Bos	16297	0
Bos	16298	0
Bos	16299	0
Bos	16300	0
Bos	16301	0
Bos	16302	0
Bos	16363	1
Bos	16364	0
Bos	16365	1
Bos	16366	0
Bos	16367	0
Bos	16368	0
Bos	16369	0
Bos	16370	0
Bos	16371	1
Bos	16372	0
Bos	16373	0
Bos	16374	0
Bos	16375	0
