Year	Stratum	Weight
2007	Bos	0.0132826660420632
2007	Heide en duin	0.113060997048271
2007	Landbouw	0.850054350768351
2007	Moeras en water	0.0119990530876145
2007	Suburbaan	0.0116029330537002
2008	Bos	0.0231423928907739
2008	Heide en duin	0.137382361679936
2008	Landbouw	0.818566243990385
2008	Moeras en water	0.0102876291995889
2008	Suburbaan	0.0106213722393161
2009	Bos	0.040881524087929
2009	Heide en duin	0.3162358897786
2009	Landbouw	0.642882586133471
2010	Bos	0.0197114220289746
2010	Heide en duin	0.117584966010225
2010	Landbouw	0.84374211151657
2010	Moeras en water	0.00654145082722741
2010	Suburbaan	0.0124200496170028
2011	Bos	0.0303822902998438
2011	Heide en duin	0.147299447162099
2011	Landbouw	0.799816326817217
2011	Moeras en water	0.00996737014147174
2011	Suburbaan	0.012534565579369
2012	Bos	0.0457455258989294
2012	Heide en duin	0.24620310084887
2012	Landbouw	0.693498634257302
2012	Moeras en water	0.0145527389948992
2013	Bos	0.02789621258631
2013	Heide en duin	0.113115206835085
2013	Landbouw	0.848605476165603
2013	Moeras en water	0.0103831044130027
2014	Bos	0.0282877553548712
2014	Heide en duin	0.116467516874883
2014	Landbouw	0.836000112597068
2014	Moeras en water	0.00835220362848567
2014	Suburbaan	0.0108924115446918
