Cycle	Stratum	Weight
0	Bos	0.00384622634184962
0	Heide en duin	0.0207513084342103
0	Landbouw	0.89672847411438
0	Moeras en water	0.0468905903300021
0	Suburbaan	0.031783400779558
1	Bos	0.00366508270234435
1	Heide en duin	0.0223105284633809
1	Landbouw	0.899853956779654
1	Moeras en water	0.0431225475531524
1	Suburbaan	0.0310478845014688
2	Heide en duin	0.0337821609515185
2	Landbouw	0.896620304431791
2	Moeras en water	0.0415419309319955
2	Suburbaan	0.0280556036846949
