Cycle	Stratum	Weight
0	Heide en duin	0.278968349549972
0	Landbouw	0.463657255102463
0	Moeras en water	0.17191893708893
0	Suburbaan	0.0854554582586352
1	Heide en duin	0.266488723135525
1	Landbouw	0.479836179827316
1	Moeras en water	0.160962018653158
1	Suburbaan	0.0927130783840008
2	Heide en duin	0.237725298186041
2	Landbouw	0.553466949863683
2	Moeras en water	0.208807751950276
