Year	Stratum	Weight
2007	Bos	0.0477271196625846
2007	Heide en duin	0.143382157791812
2007	Landbouw	0.581791488034732
2007	Moeras en water	0.143716188887767
2007	Suburbaan	0.0833830456231049
2008	Bos	0.0478849672332145
2008	Heide en duin	0.0758037415694437
2008	Landbouw	0.769878307051141
2008	Moeras en water	0.106432984146201
2009	Bos	0.131320481539852
2009	Heide en duin	0.225737666490936
2009	Landbouw	0.458906846161672
2009	Moeras en water	0.18403500580754
2010	Bos	0.0502333707983996
2010	Heide en duin	0.0998860658763631
2010	Landbouw	0.691144042115005
2010	Moeras en water	0.0875200887852282
2010	Suburbaan	0.0712164324250038
2011	Bos	0.060649260744149
2011	Heide en duin	0.0904737847682582
2011	Landbouw	0.70959859947409
2011	Moeras en water	0.139278355013503
2012	Bos	0.0760202218159456
2012	Heide en duin	0.111584172165762
2012	Landbouw	0.691476409585173
2012	Moeras en water	0.120919196433119
2013	Bos	0.0655307072967213
2013	Heide en duin	0.12681984665535
2013	Landbouw	0.679585375005676
2013	Moeras en water	0.0914656659055334
2013	Suburbaan	0.0365984051367197
2014	Bos	0.0383004833112553
2014	Heide en duin	0.10512822315779
2014	Landbouw	0.771757184474241
2014	Moeras en water	0.084814109056713
