Year	Stratum	Weight
2007	Bos	0.567567270843855
2007	Heide en duin	0.22734529288149
2007	Moeras en water	0.205087436274655
2008	Bos	0.242960002776451
2008	Heide en duin	0.128205004105496
2008	Landbouw	0.520830499775807
2008	Moeras en water	0.108004493342246
2009	Bos	0.432587033665801
2009	Heide en duin	0.446165836687035
2009	Moeras en water	0.121247129647164
2010	Bos	0.501277881818811
2010	Heide en duin	0.24919030283009
2010	Moeras en water	0.249531815351099
2011	Bos	0.195374590913907
2011	Heide en duin	0.0416358359304643
2011	Landbouw	0.653111416525065
2011	Moeras en water	0.109878156630564
2012	Bos	0.596903396235645
2012	Heide en duin	0.175229615859699
2012	Moeras en water	0.227866987904656
2013	Bos	0.374595007179115
2013	Heide en duin	0.207126806121196
2013	Moeras en water	0.418278186699689
2014	Bos	0.233798225860632
2014	Landbouw	0.628139890764771
2014	Moeras en water	0.138061883374597
