ObservationID	SubLocationID	Count
146076	2973	0
146076	2974	0
146076	2975	0
146076	2976	0
146077	2973	0
146077	2974	0
146077	2975	0
146077	2976	1
146078	2973	0
146078	2974	0
146078	2975	0
146078	2976	2
146080	6797	0
146080	6798	0
146080	6799	0
146080	6800	0
146080	6801	0
146080	6802	0
146081	6797	0
146081	6798	0
146081	6799	0
146081	6800	0
146081	6801	0
146081	6802	0
146082	6797	0
146082	6798	0
146082	6799	0
146082	6800	0
146082	6801	0
146082	6802	0
146115	7389	0
146115	7390	0
146115	7391	0
146115	7392	0
146115	7393	0
146115	7394	0
146116	4647	0
146116	4648	0
146116	4649	1
146116	4650	0
146116	4651	0
146116	4652	2
146117	7389	0
146117	7390	0
146117	7391	0
146117	7392	0
146117	7393	0
146117	7394	0
146118	4647	0
146118	4648	1
146118	4649	0
146118	4650	1
146118	4651	0
146118	4652	1
146119	7389	0
146119	7390	0
146119	7391	1
146119	7392	0
146119	7393	1
146119	7394	0
146120	4647	0
146120	4648	0
146120	4649	1
146120	4650	1
146120	4651	0
146120	4652	0
146143	4492	0
146143	4493	0
146143	4494	0
146143	4495	0
146143	4496	0
146143	4497	0
146148	4492	0
146148	4493	0
146148	4494	0
146148	4495	0
146148	4496	0
146148	4497	0
146152	4492	0
146152	4493	0
146152	4494	0
146152	4495	0
146152	4496	0
146152	4497	0
146184	5088	0
146184	5089	0
146184	5090	0
146184	5091	2
146184	5092	0
146184	5093	0
146185	5088	0
146185	5089	0
146185	5090	0
146185	5091	1
146185	5092	0
146185	5093	0
146186	5088	0
146186	5089	0
146186	5090	0
146186	5091	1
146186	5092	0
146186	5093	0
146205	5886	0
146205	5887	0
146205	5888	0
146205	5889	0
146205	5890	2
146205	5891	0
146214	5196	0
146214	5197	0
146214	5198	0
146214	5199	0
146214	5200	0
146214	5201	0
146255	5886	0
146255	5887	0
146255	5888	0
146255	5889	0
146255	5890	0
146255	5891	0
146262	2931	1
146262	2932	0
146262	2933	0
146262	2934	0
146262	2935	0
146262	2936	0
146263	2931	1
146263	2932	1
146263	2933	0
146263	2934	0
146263	2935	0
146263	2936	0
146264	2931	0
146264	2932	0
146264	2933	0
146264	2934	0
146264	2935	1
146264	2936	1
146273	5196	0
146273	5197	0
146273	5198	0
146273	5199	0
146273	5200	0
146273	5201	0
146292	5886	0
146292	5887	0
146292	5888	0
146292	5889	0
146292	5890	0
146292	5891	1
146293	5196	0
146293	5197	1
146293	5198	0
146293	5199	0
146293	5200	0
146293	5201	0
146294	3357	0
146294	3358	0
146294	3359	1
146294	3360	0
146294	3361	0
146294	3362	0
146295	3357	1
146295	3358	0
146295	3359	1
146295	3360	1
146295	3361	0
146295	3362	0
146296	3357	0
146296	3358	2
146296	3359	0
146296	3360	6
146296	3361	4
146296	3362	0
146303	6605	0
146303	6606	1
146303	6607	0
146303	6608	2
146303	6609	0
146303	6610	0
146304	6605	0
146304	6606	1
146304	6607	0
146304	6608	1
146304	6609	0
146304	6610	0
146305	6605	0
146305	6606	0
146305	6607	0
146305	6608	0
146305	6609	0
146305	6610	0
146350	5273	0
146350	5274	0
146350	5275	0
146350	5276	0
146350	5277	2
146350	5278	0
146351	4521	0
146351	4522	0
146351	4523	2
146351	4524	0
146351	4525	0
146351	4526	0
146352	4521	2
146352	4522	0
146352	4523	2
146352	4524	0
146352	4525	0
146352	4526	3
146353	4521	0
146353	4522	0
146353	4523	0
146353	4524	0
146353	4525	0
146353	4526	0
146354	7604	2
146354	7605	0
146354	7606	0
146354	7607	0
146354	7608	0
146354	7609	0
146371	7604	0
146371	7605	0
146371	7606	0
146371	7607	0
146371	7608	0
146371	7609	0
146379	2925	0
146379	2926	0
146379	2927	0
146379	2928	0
146379	2929	0
146379	2930	0
146380	2925	0
146380	2926	0
146380	2927	0
146380	2928	0
146380	2929	1
146380	2930	0
146382	5303	0
146382	5304	0
146382	5305	0
146382	5306	0
146382	5307	0
146382	5308	0
146383	5303	0
146383	5304	0
146383	5305	0
146383	5306	0
146383	5307	0
146383	5308	0
146384	5303	0
146384	5304	0
146384	5305	0
146384	5306	0
146384	5307	1
146384	5308	0
146395	4860	0
146395	4861	0
146395	4862	0
146395	4863	0
146395	4864	0
146395	4865	0
146396	4860	0
146396	4861	0
146396	4862	0
146396	4863	0
146396	4864	0
146396	4865	0
146397	4860	0
146397	4861	0
146397	4862	0
146397	4863	0
146397	4864	0
146397	4865	0
146418	5683	0
146418	5684	0
146418	5685	0
146418	5686	0
146418	5687	2
146418	5688	2
146438	5683	0
146438	5684	0
146438	5685	0
146438	5686	0
146438	5687	3
146438	5688	2
146439	5683	1
146439	5684	0
146439	5685	0
146439	5686	0
146439	5687	2
146439	5688	3
146482	4245	0
146482	4246	0
146482	4247	0
146482	4248	2
146482	4249	0
146482	4250	0
146483	4245	0
146483	4246	0
146483	4247	0
146483	4248	1
146483	4249	0
146483	4250	0
146484	4245	0
146484	4246	0
146484	4247	0
146484	4248	2
146484	4249	0
146484	4250	0
146488	7604	1
146488	7605	0
146488	7606	0
146488	7607	0
146488	7608	0
146488	7609	0
146489	2660	0
146489	2661	0
146489	2662	0
146489	2663	0
146489	2664	0
146489	2665	1
146510	2660	2
146510	2661	0
146510	2662	0
146510	2663	0
146510	2664	1
146510	2665	2
146678	6613	0
146678	6614	0
146678	6615	0
146678	6616	0
146678	6617	0
146678	6618	0
146679	6613	0
146679	6614	0
146679	6615	0
146679	6616	0
146679	6617	0
146679	6618	0
146681	6613	0
146681	6614	0
146681	6615	0
146681	6616	0
146681	6617	1
146681	6618	0
146706	6851	0
146706	6852	0
146706	6853	0
146706	6854	0
146706	6855	0
146706	6856	0
146707	5832	0
146707	5833	0
146707	5834	0
146707	5835	0
146707	5836	0
146707	5837	0
146717	4414	0
146717	4415	0
146717	4416	0
146717	4417	0
146717	4418	0
146717	4419	0
146718	3105	0
146718	3106	0
146718	3107	0
146718	3108	0
146718	3109	0
146718	3110	0
146723	5832	1
146723	5833	0
146723	5834	1
146723	5835	0
146723	5836	0
146723	5837	0
146724	6851	0
146724	6852	0
146724	6853	0
146724	6854	0
146724	6855	0
146724	6856	0
146735	4701	0
146735	4702	0
146735	4703	0
146735	4704	2
146736	4701	0
146736	4702	0
146736	4703	0
146736	4704	0
146737	4701	0
146737	4702	0
146737	4703	0
146737	4704	0
146744	5964	0
146744	5965	0
146744	5966	0
146744	5967	0
146744	5968	0
146744	5969	0
146745	5964	0
146745	5965	0
146745	5966	0
146745	5967	0
146745	5968	1
146745	5969	0
146746	5964	0
146746	5965	0
146746	5966	0
146746	5967	0
146746	5968	0
146746	5969	0
146786	5832	0
