Cycle	Stratum	Weight
0	Bos	0.00804815191113863
0	Heide en duin	0.0108554247585637
0	Landbouw	0.93819322386075
0	Moeras en water	0.0178395681961936
0	Urbaan	0.0250636312733537
1	Bos	0.00819183357014031
1	Heide en duin	0.00997326122638328
1	Landbouw	0.933801770562743
1	Moeras en water	0.0240958227525077
1	Urbaan	0.0239373118882261
2	Bos	0.0105916053788479
2	Heide en duin	0.0114288474205716
2	Landbouw	0.957902323989741
2	Moeras en water	0.0200772232108396
