Year	Stratum	Weight
2007	Moeras en water	0.205425299890949
2007	Suburbaan	0.794574700109051
2008	Moeras en water	1
2009	Moeras en water	1
2010	Moeras en water	0.344985928010665
2010	Suburbaan	0.655014071989335
2011	Moeras en water	1
2012	Moeras en water	1
2013	Moeras en water	0.333259619637329
2013	Suburbaan	0.666740380362671
2014	Moeras en water	1
