ObservationID	Count
67	0
68	0
69	0
70	0
71	0
72	0
79	1
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
127	2
128	0
129	0
130	1
131	0
132	1
133	1
134	0
135	0
136	0
137	0
138	0
169	0
170	0
171	0
172	0
173	1
174	1
175	0
176	0
177	0
178	0
179	0
180	0
253	0
254	0
255	0
256	0
257	0
258	0
259	0
260	0
261	0
262	0
263	0
264	0
739	0
740	0
741	0
742	0
743	0
744	0
997	0
998	0
999	0
1000	0
1001	0
1002	0
1009	0
1010	0
1011	0
1012	0
1013	0
1014	1
1015	0
1016	0
1017	0
1018	2
1019	0
1020	0
1051	0
1052	0
1053	0
1054	0
1055	0
1056	0
1081	0
1082	0
1083	2
1084	0
1085	0
1086	0
1141	0
1142	0
1143	0
1144	1
1145	1
1146	0
1147	0
1148	0
1149	0
1150	0
1151	0
1152	1
1231	0
1232	0
1233	0
1234	0
1235	0
1236	0
1237	0
1238	0
1239	0
1240	0
1241	0
1242	0
1285	0
1286	0
1287	0
1288	0
1289	0
1290	0
1303	0
1304	0
1305	0
1306	0
1307	0
1308	0
1351	0
1352	0
1353	0
1354	0
1355	0
1356	0
1363	0
1364	0
1365	0
1366	0
1367	1
1368	0
1423	0
1424	0
1425	0
1426	0
1427	0
1428	0
1429	0
1430	0
1431	0
1432	0
1433	0
1434	1
1441	0
1442	0
1443	0
1444	0
1445	0
1446	0
1507	0
1508	0
1509	0
1510	0
1511	0
1512	0
1579	0
1580	0
1581	0
1582	0
1583	1
1584	0
1585	0
1586	0
1587	0
1588	0
1589	1
1590	0
1681	0
1682	0
1683	0
1684	0
1685	0
1686	0
1729	0
1730	0
1731	0
1732	0
1733	0
1734	0
1819	0
1820	0
1821	1
1822	0
1823	1
1824	0
1873	0
1874	0
1875	0
1876	0
1877	0
1878	0
1879	0
1880	0
1881	0
1882	0
1883	0
1884	0
1975	0
1976	1
1977	0
1978	0
1979	0
1980	0
2023	1
2024	0
2025	0
2026	0
2027	0
2028	0
2029	0
2030	0
2031	0
2032	0
2033	0
2034	0
2101	0
2102	0
2103	0
2104	0
2105	0
2106	0
2107	0
2108	0
2109	0
2110	0
2111	0
2112	0
2275	0
2276	0
2277	0
2278	0
2279	0
2280	0
2281	0
2282	0
2283	0
2284	0
2285	0
2286	0
2437	0
2438	0
2439	0
2440	0
2441	1
2442	2
2527	0
2528	0
2529	0
2530	1
2531	0
2532	0
2533	0
2534	0
2535	0
2536	0
2537	0
2538	1
2965	0
2966	0
2967	0
2968	0
2969	0
2970	0
2977	1
2978	0
2979	0
2980	0
2981	0
2982	0
3229	0
3230	0
3231	0
3232	1
3233	0
3234	0
3235	0
3236	0
3237	0
3238	0
3239	0
3240	0
3403	1
3404	0
3405	0
3406	1
3407	0
3408	0
3409	1
3410	1
3411	0
3412	0
3413	0
3414	0
3733	0
3734	0
3735	0
3736	0
3737	1
3738	0
3739	0
3740	0
3741	0
3742	0
3743	0
3744	0
3751	0
3752	0
3753	0
3754	0
3755	0
3756	0
3781	0
3782	0
3783	0
3784	0
3785	1
3786	0
3787	1
3788	0
3789	0
3790	0
3791	0
3792	0
3793	0
3794	0
3795	0
3796	0
3797	0
3798	0
3805	0
3806	0
3807	0
3808	0
3809	1
3810	0
3847	1
3848	1
3849	1
3850	0
3851	1
3852	0
3853	2
3854	1
3855	1
3856	0
3857	0
3858	1
4045	0
4046	0
4047	1
4048	0
4049	0
4050	0
4051	0
4052	0
4053	1
4054	2
4055	1
4056	0
4105	0
4106	0
4107	0
4108	1
4109	0
4110	0
4111	0
4112	1
4113	0
4114	1
4115	0
4116	0
4177	0
4178	0
4179	0
4180	0
4181	1
4182	1
4291	0
