Cycle	Stratum	Weight
0	Bos	0.144164611840265
0	Heide en duin	0.0972253079936039
0	Landbouw	0.646370378625777
0	Urbaan	0.112239701540355
1	Bos	0.148730839001378
1	Heide en duin	0.0905372098370458
1	Landbouw	0.652080559196329
1	Urbaan	0.108651391965247
2	Bos	0.480989445372672
2	Heide en duin	0.519010554627328
