ObservationID	SubLocationName	Count
146047	1_1	1
146047	1_2	0
146047	2_1	0
146047	2_2	1
146047	3_1	1
146047	3_2	0
146048	1_1	1
146048	1_2	0
146048	2_1	0
146048	2_2	1
146048	3_1	1
146048	3_2	0
146049	1_1	2
146049	1_2	0
146049	2_1	0
146049	2_2	0
146049	3_1	2
146049	3_2	0
146050	1_1	2
146050	1_2	0
146050	2_1	0
146050	2_2	0
146050	3_1	2
146050	3_2	0
146051	1_1	1
146051	1_2	2
146051	2_1	0
146051	2_2	0
146051	3_1	3
146051	3_2	1
146052	1_1	2
146052	1_2	0
146052	2_1	0
146052	2_2	0
146052	3_1	0
146052	3_2	0
146053	1_1	0
146053	1_2	0
146053	2_1	1
146053	2_2	0
146053	3_1	0
146053	3_2	0
146054	1_1	2
146054	1_2	1
146054	2_1	3
146054	2_2	3
146054	3_1	3
146054	3_2	1
146055	1_1	2
146055	1_2	0
146055	2_1	0
146055	2_2	0
146055	3_1	0
146055	3_2	1
146059	1_1	2
146059	1_2	1
146059	2_1	1
146059	2_2	2
146059	3_1	2
146059	3_2	3
146060	1_1	3
146060	1_2	0
146060	2_1	2
146060	2_2	2
146060	3_1	2
146060	3_2	3
146061	1_1	1
146061	1_2	1
146061	2_1	1
146061	2_2	1
146061	3_1	1
146061	3_2	2
146062	1_1	0
146062	1_2	0
146062	2_1	0
146062	2_2	0
146062	3_1	0
146062	3_2	0
146063	1_1	0
146063	1_2	2
146063	2_1	0
146063	2_2	0
146063	3_1	0
146063	3_2	0
146064	1_1	0
146064	1_2	0
146064	2_1	0
146064	2_2	0
146064	3_1	0
146064	3_2	0
146065	1_1	0
146065	1_2	0
146065	2_1	0
146065	2_2	0
146065	3_1	0
146065	3_2	0
146066	1_1	2
146066	1_2	2
146066	2_1	0
146066	2_2	3
146066	3_1	0
146066	3_2	0
146067	1_1	3
146067	1_2	2
146067	2_1	0
146067	2_2	3
146067	3_1	0
146067	3_2	3
146068	1_1	1
146068	1_2	0
146068	2_1	2
146068	2_2	2
146068	3_1	0
146068	3_2	2
146069	1_1	0
146069	1_2	0
146069	2_1	0
146069	2_2	0
146069	3_1	0
146069	3_2	0
146070	1_1	0
146070	1_2	0
146070	2_1	0
146070	2_2	0
146070	3_1	0
146070	3_2	0
146071	1_1	0
146071	1_2	0
146071	2_1	0
146071	2_2	0
146071	3_1	0
146071	3_2	0
146072	1_1	2
146072	1_2	0
146072	2_1	2
146072	2_2	2
146072	3_1	3
146072	3_2	2
146073	1_1	0
146073	1_2	0
146073	2_1	0
146073	2_2	0
146073	3_1	0
146073	3_2	2
146074	1_1	2
146074	1_2	2
146074	2_1	0
146074	2_2	0
146074	3_1	2
146074	3_2	1
146075	1_1	0
146075	1_2	1
146075	2_1	2
146075	2_2	2
146075	3_1	2
146075	3_2	1
146076	1_2	0
146076	2_2	0
146076	3_1	2
146076	3_2	1
146077	1_2	1
146077	2_2	0
146077	3_1	1
146077	3_2	1
146078	1_2	0
146078	2_2	0
146078	3_1	0
146078	3_2	0
146079	1_1	1
146079	1_2	2
146079	2_1	2
146079	2_2	2
146079	3_1	2
146079	3_2	0
146080	1_1	0
146080	1_2	0
146080	2_1	0
146080	2_2	0
146080	3_1	0
146080	3_2	0
146081	1_1	1
146081	1_2	0
146081	2_1	1
146081	2_2	0
146081	3_1	4
146081	3_2	3
146082	1_1	0
146082	1_2	0
146082	2_1	0
146082	2_2	0
146082	3_1	1
146082	3_2	1
146083	1_1	0
146083	1_2	2
146083	2_1	2
