ObservationID	SubLocationID	Count
151970	3135	0
151970	3136	0
151970	3137	0
151970	3138	2
151970	3139	0
151970	3140	0
152261	4992	0
152261	4993	0
152261	4994	9
152261	4995	0
152261	4996	0
152261	4997	0
152362	6282	0
152362	6283	0
152362	6284	0
152362	6285	0
152362	6286	0
152362	6287	0
152724	6282	0
152724	6283	0
152724	6284	0
152724	6285	0
152724	6286	0
152724	6287	0
153386	3135	0
153386	3136	0
153386	3137	0
153386	3138	2
153386	3139	0
153386	3140	0
153685	4992	0
153685	4993	0
153685	4994	0
153685	4995	0
153685	4996	0
153685	4997	0
159196	4992	0
159196	4993	0
159196	4994	2
159196	4995	0
159196	4996	0
159196	4997	0
159200	4992	0
159200	4993	0
159200	4994	2
159200	4995	0
159200	4996	0
159200	4997	0
159265	6282	0
159265	6283	0
159265	6284	0
159265	6285	0
159265	6286	0
159265	6287	1
159381	3135	0
159381	3136	0
159381	3137	0
159381	3138	1
159381	3139	0
159381	3140	0
161966	6282	0
161966	6283	0
161966	6284	0
161966	6285	0
161966	6286	2
161966	6287	0
