ObservationID	SubLocationName	Count
146055	1_1	0
146055	1_2	0
146055	2_1	0
146055	2_2	1
146055	3_1	0
146055	3_2	0
146063	1_1	0
146063	1_2	0
146063	2_1	0
146063	2_2	0
146063	3_1	0
146063	3_2	0
146069	1_1	0
146069	1_2	0
146069	2_1	12
146069	2_2	5
146069	3_1	5
146069	3_2	0
146070	1_1	8
146070	1_2	0
146070	2_1	0
146070	2_2	0
146070	3_1	0
146070	3_2	0
146071	1_1	4
146071	1_2	2
146071	2_1	0
146071	2_2	0
146071	3_1	0
146071	3_2	0
146083	1_1	0
146083	1_2	0
146083	2_1	1
146083	2_2	0
146083	3_1	0
146083	3_2	0
146203	1_1	0
146203	1_2	0
146203	2_1	0
146203	2_2	0
146203	3_1	0
146203	3_2	0
146218	1_1	0
146218	1_2	0
146218	2_1	0
146218	2_2	0
146218	3_1	0
146218	3_2	0
146221	1_1	0
146221	1_2	2
146221	2_1	4
146221	2_2	0
146221	3_1	0
146221	3_2	0
146258	1_1	11
146258	1_2	0
146258	2_1	0
146258	2_2	1
146258	3_1	0
146258	3_2	0
146319	1_1	2
146319	1_2	0
146319	2_1	2
146319	2_2	4
146319	3_1	0
146319	3_2	4
146322	1_1	0
146322	1_2	0
146322	2_1	0
146322	2_2	0
146322	3_1	0
146322	3_2	0
146327	1_1	0
146327	1_2	0
146327	2_1	0
146327	2_2	0
146327	3_1	0
146327	3_2	0
146466	1_1	0
146466	1_2	0
146466	2_1	0
146466	2_2	0
146466	3_1	0
146466	3_2	0
146467	1_1	0
146467	1_2	2
146467	2_1	0
146467	2_2	0
146467	3_1	0
146467	3_2	0
146468	1_1	0
146468	1_2	3
146468	2_1	0
146468	2_2	0
146468	3_1	0
146468	3_2	0
146661	1_1	0
146661	1_2	0
146661	2_2	0
146661	3_1	0
146662	1_1	0
146662	1_2	0
146662	2_2	0
146662	3_1	0
146666	1_1	0
146666	1_2	0
146666	2_2	0
146666	3_1	0
146667	1_1	0
146667	1_2	0
146667	2_2	0
146667	3_1	0
146668	1_1	0
146668	1_2	0
146668	2_2	0
146668	3_1	0
146984	1_1	0
146984	1_2	0
146984	2_1	12
146984	2_2	5
146984	3_1	5
146984	3_2	0
146985	1_1	8
146985	1_2	0
146985	2_1	0
146985	2_2	0
146985	3_1	0
146985	3_2	0
146986	1_1	4
146986	1_2	2
146986	2_1	0
146986	2_2	0
146986	3_1	0
146986	3_2	0
147878	1_1	3
147878	1_2	0
147878	2_1	0
147878	2_2	3
147878	3_1	6
147878	3_2	3
147880	1_1	0
147880	2_1	0
147880	2_2	0
147880	3_1	1
147880	3_2	0
147896	1_1	0
147896	1_2	0
147896	2_1	1
147896	2_2	0
147896	3_1	0
147896	3_2	0
147897	1_1	0
147897	1_2	0
147897	2_1	0
147897	2_2	1
147897	3_1	0
147897	3_2	0
148461	1_1	0
148461	1_2	0
148461	2_1	1
148461	2_2	0
148461	3_1	0
148461	3_2	0
148462	1_1	0
148462	1_2	0
148462	2_1	0
148462	2_2	0
148462	3_1	0
148462	3_2	0
148463	1_1	0
148463	1_2	0
148463	2_1	0
148463	2_2	0
148463	3_1	0
148463	3_2	0
148464	1_1	0
148464	1_2	0
148464	2_1	0
148464	2_2	0
148464	3_1	0
148464	3_2	0
148465	1_1	0
148465	1_2	0
148465	2_1	0
148465	2_2	3
148465	3_1	0
148465	3_2	0
148466	1_1	0
148466	1_2	0
148466	2_1	0
148466	2_2	0
148466	3_1	0
148466	3_2	0
148515	1_1	3
148515	1_2	0
148515	2_1	0
148515	2_2	3
148515	3_1	6
148515	3_2	3
148516	1_1	0
148516	2_1	0
148516	2_2	0
148516	3_1	0
148516	3_2	0
148518	1_1	0
148518	2_1	0
148518	2_2	0
148518	3_1	1
148518	3_2	0
148651	1_1	0
148651	1_2	0
148651	2_1	0
148651	2_2	0
148651	3_1	0
148651	3_2	0
148652	1_1	0
148652	1_2	0
148652	2_1	0
148652	2_2	0
148652	3_1	0
148652	3_2	0
148653	1_1	0
148653	1_2	0
148653	2_1	0
148653	2_2	0
148653	3_1	26
148653	3_2	0
150546	1_1	0
150546	1_2	0
150546	2_1	1
150546	2_2	0
150546	3_1	0
150546	3_2	0
150559	1_1	0
150559	1_2	0
150559	2_1	0
150559	2_2	1
150559	3_1	0
150559	3_2	0
152421	1_1	4
152421	1_2	0
152421	2_1	0
152421	2_2	0
152421	3_1	3
152421	3_2	0
152432	1_1	1
152432	1_2	0
152432	2_1	0
152432	2_2	1
152432	3_1	0
152432	3_2	0
152637	1_1	4
152637	1_2	0
152637	2_1	0
152637	2_2	0
152637	3_1	3
152637	3_2	0
152638	1_1	1
152638	1_2	0
152638	2_1	0
152638	2_2	1
152638	3_1	0
152638	3_2	0
153256	1_1	0
153256	1_2	0
153256	2_1	1
153256	2_2	0
153256	3_1	0
153256	3_2	0
153257	1_1	0
153257	1_2	0
153257	2_1	0
153257	2_2	0
153257	3_1	0
153257	3_2	0
153258	1_1	0
153258	1_2	0
153258	2_1	0
153258	2_2	0
153258	3_1	0
153258	3_2	0
153259	1_1	0
153259	1_2	0
153259	2_1	0
153259	2_2	3
153259	3_1	0
153259	3_2	0
153260	1_1	0
153260	1_2	0
153260	2_1	0
153260	2_2	0
153260	3_1	0
153260	3_2	0
153261	1_1	0
153261	1_2	0
153261	2_1	0
153261	2_2	0
153261	3_1	0
153261	3_2	0
153302	1_1	0
153302	1_2	0
153302	2_1	0
153302	2_2	0
153302	3_1	0
153302	3_2	0
153303	1_1	0
153303	1_2	0
153303	2_1	0
153303	2_2	0
153303	3_1	0
153303	3_2	0
153304	1_1	0
153304	1_2	0
153304	2_1	0
153304	2_2	0
153304	3_1	26
153304	3_2	0
153549	1_1	1
153549	1_2	2
153549	2_1	0
153549	2_2	0
153549	3_1	2
153922	1_1	1
153922	1_2	2
153922	2_1	0
153922	2_2	0
153922	3_1	2
154874	1_1	0
154874	1_2	0
154874	2_1	0
154874	2_2	0
154874	3_1	0
154874	3_2	0
155082	1_1	0
155082	1_2	0
155082	2_1	0
155082	2_2	0
155082	3_1	0
155082	3_2	0
155190	1_1	0
155190	1_2	0
155190	2_1	0
155190	2_2	0
155190	3_1	0
155190	3_2	0
155266	1_1	2
155266	1_2	0
155266	2_1	0
155266	2_2	0
155266	3_1	0
155266	3_2	0
155583	1_1	0
155583	1_2	0
155583	2_1	0
155583	2_2	0
155583	3_1	0
155583	3_2	0
155620	1_1	0
155620	1_2	0
155620	2_1	0
155620	2_2	0
155620	3_1	0
155620	3_2	0
155621	1_1	0
155621	1_2	0
155621	2_1	0
155621	2_2	0
155621	3_1	0
155621	3_2	0
155622	1_1	0
155622	1_2	0
155622	2_1	0
155622	2_2	0
155622	3_1	0
155622	3_2	0
155664	1_1	0
155664	1_2	0
155664	2_1	0
155664	2_2	0
155664	3_1	0
155664	3_2	0
156124	1_1	0
156124	1_2	0
156124	2_1	0
156124	2_2	0
156124	3_1	0
156124	3_2	0
156305	1_1	2
156305	1_2	0
156305	2_2	0
156305	3_1	0
156309	1_1	2
156309	1_2	2
156309	2_2	1
156309	3_1	0
156310	1_1	7
156310	1_2	0
156310	2_2	0
156310	3_1	0
156518	1_1	2
156518	1_2	0
156518	2_2	0
156518	3_1	0
156519	1_1	0
156519	1_2	0
156519	2_2	0
156519	3_1	0
156520	1_1	0
156520	1_2	0
156520	2_2	0
156520	3_1	0
156542	1_1	0
156542	1_2	0
156542	2_1	0
156542	2_2	0
156542	3_1	0
156542	3_2	0
156543	1_1	0
156543	1_2	0
156543	2_1	0
156543	2_2	0
156543	3_1	0
156543	3_2	0
156544	1_1	0
156544	1_2	0
156544	2_1	0
156544	2_2	0
156544	3_1	0
156544	3_2	0
156578	1_1	0
156578	1_2	0
156578	2_1	0
156578	2_2	0
156578	3_1	0
156578	3_2	0
156579	1_1	0
156579	1_2	0
156579	2_1	0
156579	2_2	0
156579	3_1	0
156579	3_2	0
156580	1_1	0
156580	1_2	0
156580	2_1	0
156580	2_2	0
156580	3_1	0
156580	3_2	0
156636	1_1	0
156636	1_2	0
156636	2_1	0
156636	2_2	0
156636	3_1	0
156636	3_2	0
156637	1_1	0
156637	1_2	0
156637	2_1	0
156637	2_2	0
156637	3_1	0
156637	3_2	0
156638	1_1	0
156638	1_2	0
156638	2_1	0
156638	2_2	0
156638	3_1	0
156638	3_2	0
157177	1_1	1
157177	1_2	1
157177	2_1	0
157177	2_2	3
157177	3_1	2
157177	3_2	0
157178	1_1	4
157178	1_2	1
157178	2_1	0
157178	2_2	0
157178	3_1	0
157178	3_2	0
157179	1_1	16
157179	1_2	2
157179	2_1	0
157179	2_2	8
157179	3_1	0
157179	3_2	2
157372	1_1	0
157372	1_2	0
157372	2_1	0
157372	2_2	0
157372	3_1	0
157372	3_2	0
157391	1_1	20
157391	1_2	0
157391	2_1	0
157391	2_2	0
157391	3_2	0
157427	1_1	0
157427	1_2	0
157427	2_1	0
157427	2_2	0
157427	3_1	0
157427	3_2	4
157446	1_1	0
157446	1_2	0
157446	2_1	0
157446	2_2	0
157446	3_1	0
157446	3_2	0
157537	1_1	0
157537	1_2	0
157537	2_1	0
157537	2_2	0
157537	3_1	0
157537	3_2	0
157541	1_1	0
157541	1_2	0
157541	2_1	2
157541	2_2	3
157541	3_1	1
157542	1_1	0
157542	2_1	0
157542	2_2	0
157542	3_1	0
157543	1_1	0
157543	1_2	0
157543	2_1	0
157543	2_2	0
157543	3_1	0
157892	1_1	0
157892	1_2	0
157892	2_1	0
157892	2_2	0
157892	3_1	0
157892	3_2	0
157893	1_1	0
157893	1_2	0
157893	2_1	0
157893	2_2	0
157893	3_1	0
157893	3_2	0
157894	1_1	0
157894	1_2	0
157894	2_1	0
157894	2_2	0
157894	3_1	0
157894	3_2	0
158621	1_1	0
158621	1_2	0
158621	2_1	0
158621	2_2	0
158621	3_2	0
159810	1_1	1
159810	1_2	0
159810	2_1	2
159810	2_2	2
159810	3_1	3
159810	3_2	4
159811	1_1	2
159811	1_2	2
159811	2_1	1
159811	2_2	0
159811	3_1	3
159811	3_2	1
159812	1_1	2
159812	1_2	3
159812	2_1	3
159812	2_2	2
159812	3_1	4
159812	3_2	3
159893	1_1	0
159893	1_2	0
159893	2_1	0
159893	2_2	0
159893	3_1	0
159893	3_2	0
159909	1_1	3
159909	1_2	2
159909	2_1	0
159909	2_2	0
159909	3_1	0
159910	1_1	1
159910	1_2	1
159910	2_1	1
159910	2_2	0
159910	3_1	0
159911	1_1	0
159911	1_2	1
159911	2_1	0
159911	2_2	0
159911	3_1	1
160155	1_1	0
160155	1_2	0
160155	2_1	0
160155	2_2	0
160155	3_1	8
160155	3_2	2
160163	1_1	0
160163	1_2	0
160163	2_1	0
160163	2_2	0
160163	3_1	0
160163	3_2	0
160165	1_1	0
160165	1_2	0
160165	2_1	0
160165	2_2	0
160165	3_1	0
160165	3_2	0
160172	1_1	2
160172	1_2	0
160172	2_1	1
160172	2_2	0
160172	3_1	0
160172	3_2	0
160178	1_1	0
160178	1_2	0
160178	2_1	0
160178	2_2	0
160178	3_1	0
160178	3_2	0
160275	1_1	0
160275	1_2	0
160275	2_1	0
160275	2_2	0
160275	3_1	0
160275	3_2	0
160289	1_1	0
160289	1_2	0
160289	2_1	0
160289	2_2	0
160289	3_1	0
160289	3_2	0
160290	1_1	0
160290	1_2	0
160290	2_1	0
160290	2_2	0
160290	3_1	1
160290	3_2	0
160294	1_1	0
160294	1_2	0
160294	2_1	0
160294	2_2	0
160294	3_1	0
160294	3_2	0
160351	1_1	0
160351	1_2	0
160351	2_1	0
160351	2_2	0
160351	3_1	0
160351	3_2	0
160367	1_1	1
160367	1_2	0
160367	2_1	0
160367	2_2	4
160367	3_1	0
160367	3_2	0
160391	1_1	0
160391	1_2	0
160391	2_1	0
160391	2_2	0
160391	3_1	2
160391	3_2	0
160439	1_1	0
160439	1_2	0
160439	2_1	0
160439	2_2	0
160439	3_1	0
160439	3_2	0
160540	1_1	0
160540	1_2	1
160540	2_2	2
160540	3_1	4
160541	1_1	2
160541	1_2	0
160541	2_1	0
160541	2_2	1
160541	3_1	6
160542	1_1	0
160542	1_2	0
160542	2_1	0
160542	2_2	0
160542	3_1	0
160565	1_1	0
160565	1_2	0
160565	2_1	0
160565	2_2	0
160565	3_1	0
160565	3_2	0
160567	1_1	0
160567	1_2	0
160567	2_1	0
160567	2_2	0
160567	3_1	0
160567	3_2	0
160569	1_1	0
160569	1_2	1
160569	2_1	0
160569	2_2	0
160569	3_1	0
160569	3_2	0
160895	1_1	0
160895	1_2	0
160895	2_1	0
160895	2_2	0
160895	3_1	0
160895	3_2	0
160922	1_1	2
160922	1_2	0
160922	2_1	2
160922	2_2	0
160922	3_1	0
160922	3_2	2
160923	1_1	0
160923	1_2	0
160923	2_1	0
160923	2_2	2
160923	3_1	0
160923	3_2	0
161072	1_1	0
161072	1_2	0
161072	2_1	0
161072	2_2	0
161072	3_1	0
161072	3_2	0
161094	1_1	0
161094	1_2	0
161094	2_1	0
161094	2_2	0
161094	3_1	0
161094	3_2	0
161113	1_1	0
161113	2_1	0
161113	2_2	2
161113	3_1	1
161113	3_2	3
161115	1_1	0
161115	2_1	2
161115	2_2	0
161115	3_1	1
161115	3_2	0
161116	1_1	0
161116	2_1	0
161116	2_2	3
161116	3_1	0
161116	3_2	0
161721	1_1	0
161721	1_2	0
161721	2_1	0
161721	2_2	0
161721	3_1	0
161721	3_2	0
161722	1_1	0
161722	1_2	0
161722	2_1	0
161722	2_2	0
161722	3_1	0
161722	3_2	0
