ObservationID	SubLocationID	Count
146091	6012	2
146091	6013	0
146091	6014	1
146091	6015	0
146091	6016	0
146091	6017	0
146094	6012	0
146094	6013	0
146094	6014	0
146094	6015	0
146094	6016	1
146094	6017	0
146096	6012	0
146096	6013	0
146096	6014	0
146096	6015	0
146096	6016	0
146096	6017	0
146130	6150	0
146130	6151	0
146130	6152	0
146130	6153	0
146130	6154	0
146130	6155	0
146142	6150	0
146142	6151	0
146142	6152	0
146142	6153	0
146142	6154	0
146142	6155	0
146147	6150	1
146147	6151	0
146147	6152	1
146147	6153	0
146147	6154	0
146147	6155	0
146440	7215	0
146440	7216	0
146440	7217	0
146440	7218	0
146440	7219	0
146440	7220	0
146564	7215	0
146564	7216	0
146564	7217	0
146564	7218	0
146564	7219	0
146564	7220	0
146565	7215	0
146565	7216	0
146565	7217	0
146565	7218	0
146565	7219	0
146565	7220	1
146841	6306	0
146841	6307	3
146841	6308	0
146841	6309	1
146841	6310	1
146841	6311	1
146842	6306	0
146842	6307	2
146842	6308	0
146842	6309	2
146842	6310	0
146842	6311	1
146843	6306	0
146843	6307	0
146843	6308	0
146843	6309	2
146843	6310	0
146843	6311	2
147071	7383	0
147071	7384	0
147071	7385	0
147071	7386	0
147071	7387	0
147071	7388	0
147240	7383	0
147240	7384	0
147240	7385	0
147240	7386	0
147240	7387	0
147240	7388	0
151843	6306	0
151843	6307	2
151843	6308	0
151843	6309	2
151843	6310	0
151843	6311	1
152332	6234	0
152332	6235	0
152332	6236	0
152332	6237	0
152332	6238	0
152332	6239	0
152333	6234	0
152333	6235	0
152333	6236	0
152333	6237	0
152333	6238	0
152333	6239	1
152334	6234	0
152334	6235	0
152334	6236	0
152334	6237	2
152334	6238	0
152334	6239	1
152752	6234	0
152752	6235	0
152752	6236	0
152752	6237	0
152752	6238	0
152752	6239	0
152754	6234	0
152754	6235	0
152754	6236	0
152754	6237	0
152754	6238	0
152754	6239	1
152756	6234	0
152756	6235	0
152756	6236	0
152756	6237	2
152756	6238	0
152756	6239	1
153371	6306	0
153371	6307	3
153371	6308	0
153371	6309	1
153371	6310	1
153371	6311	1
153467	7383	0
153467	7384	0
153467	7385	0
153467	7386	0
153467	7387	0
153467	7388	0
153468	7383	0
153468	7384	0
153468	7385	0
153468	7386	0
153468	7387	0
153468	7388	0
155088	7215	0
155088	7216	0
155088	7217	0
155088	7218	0
155088	7219	0
155088	7220	1
155247	7215	0
155247	7216	0
155247	7217	0
155247	7218	0
155247	7219	0
155247	7220	2
155787	6012	0
155787	6013	0
155787	6014	0
155787	6015	0
155787	6016	0
155787	6017	0
155792	7215	0
155792	7216	0
155792	7217	0
155792	7218	0
155792	7219	0
155792	7220	1
156660	7215	0
156660	7216	0
156660	7217	0
156660	7218	0
156660	7219	0
156660	7220	1
156661	7215	0
156661	7216	0
156661	7217	0
156661	7218	0
156661	7219	0
156661	7220	2
156662	7215	0
156662	7216	0
156662	7217	0
156662	7218	0
156662	7219	0
156662	7220	1
156735	6150	0
156735	6151	0
156735	6152	0
156735	6153	0
156735	6154	0
156735	6155	0
156737	6150	1
156737	6151	0
156737	6152	1
156737	6153	0
156737	6154	0
156737	6155	0
156738	6150	0
156738	6151	0
156738	6152	0
156738	6153	0
156738	6154	1
156738	6155	0
156749	6306	0
156749	6307	1
156749	6308	0
156749	6309	2
156749	6310	1
156749	6311	1
156765	6012	2
156765	6013	0
156765	6014	1
156765	6015	0
156765	6016	0
156765	6017	0
156815	6150	1
156815	6151	0
156815	6152	1
156815	6153	0
156815	6154	0
156815	6155	0
156817	6150	0
156817	6151	0
156817	6152	0
156817	6153	0
156817	6154	1
156817	6155	0
156820	6150	0
156820	6151	0
156820	6152	0
156820	6153	0
156820	6154	0
156820	6155	0
159169	7383	0
159169	7384	0
159169	7385	0
159169	7386	0
159169	7387	0
159169	7388	0
159170	7383	0
159170	7384	0
159170	7385	0
159170	7386	0
159170	7387	0
159170	7388	0
159173	7383	1
159173	7384	0
159173	7385	0
159173	7386	0
159173	7387	0
159173	7388	0
159223	6234	0
159223	6235	0
159223	6236	0
159223	6237	0
159223	6238	0
159223	6239	0
159458	6234	0
159458	6235	0
159458	6236	2
159458	6237	0
159458	6238	1
159458	6239	0
159509	6234	0
159509	6235	0
159509	6236	1
159509	6237	2
159509	6238	0
159509	6239	0
160459	6150	0
160459	6151	0
160459	6152	0
160459	6153	0
160459	6154	0
160459	6155	0
160461	6150	0
160461	6151	0
160461	6152	0
160461	6153	0
160461	6154	0
160461	6155	0
160463	6150	0
160463	6151	0
160463	6152	0
160463	6153	0
160463	6154	0
160463	6155	0
161198	7383	0
161198	7384	0
161198	7385	0
161198	7386	0
161198	7387	1
161198	7388	0
161199	7383	0
161199	7384	0
161199	7385	0
161199	7386	0
161199	7387	0
161199	7388	0
