Year	Stratum	Weight
2007	Bos	0.0346578254180489
2007	Heide en duin	0.0126205199486942
2007	Landbouw	0.892963524485443
2007	Moeras en water	0.0170773939142875
2007	Suburbaan	0.0137613538385288
2007	Urbaan	0.0289193823949978
2008	Bos	0.0443177540278008
2008	Heide en duin	0.0228009294857091
2008	Landbouw	0.883532065993808
2008	Moeras en water	0.0118205050587927
2008	Suburbaan	0.0223739567907914
2008	Urbaan	0.0151547886430978
2009	Bos	0.0280558291840236
2009	Heide en duin	0.0271279639868717
2009	Landbouw	0.900767132171136
2009	Moeras en water	0.00737211927969074
2009	Suburbaan	0.0130479080195291
2009	Urbaan	0.0236290473587492
2010	Bos	0.0426167731646446
2010	Heide en duin	0.0146666968502525
2010	Landbouw	0.887042063731937
2010	Moeras en water	0.0195823965255084
2010	Suburbaan	0.0123934961264918
2010	Urbaan	0.0236985736011653
2011	Bos	0.0395273820844406
2011	Heide en duin	0.0157240360515816
2011	Landbouw	0.894112216254139
2011	Moeras en water	0.0138320596310814
2011	Suburbaan	0.0239176359574981
2011	Urbaan	0.0128866700212596
2012	Bos	0.0342551816177854
2012	Heide en duin	0.0147883874606834
2012	Landbouw	0.916422183038374
2012	Moeras en water	0.00576920509144582
2012	Suburbaan	0.0156264151382002
2012	Urbaan	0.0131386276535117
2013	Bos	0.0415734221398858
2013	Heide en duin	0.0119934328829341
2013	Landbouw	0.899763445362475
2013	Moeras en water	0.0181649279945544
2013	Suburbaan	0.00807597993122194
2013	Urbaan	0.0204287916889285
2014	Bos	0.0419563291215547
2014	Heide en duin	0.018183614145603
2014	Landbouw	0.907717016024246
2014	Moeras en water	0.011735969556914
2014	Suburbaan	0.0204070711516818
