ObservationID	SubLocationName	Count
146063	1_1	0
146063	1_2	0
146063	2_1	0
146063	2_2	0
146063	3_1	0
146063	3_2	0
146083	1_1	0
146083	1_2	0
146083	2_1	0
146083	2_2	0
146083	3_1	0
146083	3_2	0
146203	1_1	0
146203	1_2	0
146203	2_1	0
146203	2_2	0
146203	3_1	0
146203	3_2	0
146218	1_1	0
146218	1_2	0
146218	2_1	1
146218	2_2	0
146218	3_1	0
146218	3_2	0
146450	1_1	0
146450	1_2	0
146450	2_1	6
146450	2_2	0
146450	3_1	4
146450	3_2	0
146452	1_1	0
146452	1_2	0
146452	2_1	1
146452	2_2	2
146452	3_1	1
146452	3_2	0
146498	1_1	0
146498	1_2	0
146498	2_1	0
146498	2_2	1
146498	3_1	0
146498	3_2	0
146759	1_1	0
146759	1_2	4
146759	2_1	0
146759	2_2	1
146759	3_1	0
146759	3_2	0
146760	1_1	0
146760	1_2	6
146760	2_1	0
146760	2_2	0
146760	3_1	0
146760	3_2	0
146761	1_1	0
146761	1_2	1
146761	2_1	0
146761	2_2	1
146761	3_1	0
146761	3_2	0
146844	1_1	0
146844	1_2	0
146844	2_1	0
146844	2_2	0
146844	3_1	0
146844	3_2	0
152240	1_1	0
152240	1_2	0
152240	2_1	0
152240	2_2	0
152240	3_1	0
152240	3_2	0
152241	1_1	0
152241	1_2	0
152241	2_1	0
152241	2_2	0
152241	3_1	0
152241	3_2	0
152242	1_1	0
152242	1_2	0
152242	2_1	1
152242	2_2	0
152242	3_1	0
152242	3_2	0
152894	1_1	0
152894	1_2	0
152894	2_1	1
152894	2_2	0
152894	3_1	0
152894	3_2	0
152902	1_1	0
152902	1_2	0
152902	2_1	0
152902	2_2	0
152902	3_1	0
152902	3_2	0
152908	1_1	0
152908	1_2	0
152908	2_1	0
152908	2_2	0
152908	3_1	0
152908	3_2	0
154321	1_1	0
154321	1_2	4
154321	2_1	0
154321	2_2	0
154321	3_1	0
154321	3_2	0
154322	1_1	0
154322	1_2	6
154322	2_1	0
154322	2_2	0
154322	3_1	0
154322	3_2	0
154380	1_1	0
154380	1_2	0
154380	2_1	12
154380	2_2	0
154380	3_1	0
154380	3_2	0
155011	1_1	0
