Cycle	Stratum	Weight
0	Bos	0.00324871113853208
0	Heide en duin	0.0131456785542906
0	Landbouw	0.873947061704199
0	Moeras en water	0.0828127317020091
0	Suburbaan	0.0268458169009692
1	Bos	0.00295887742367034
1	Heide en duin	0.0144093051844591
1	Landbouw	0.882137148840853
1	Moeras en water	0.0754292356631433
1	Suburbaan	0.025065432887874
2	Bos	0.00461152174264295
2	Heide en duin	0.014928155786063
2	Landbouw	0.903640730453276
2	Moeras en water	0.0699320248872441
2	Suburbaan	0.00688756713077429
