Year	Stratum	Weight
2007	Bos	0.0501955276181936
2007	Heide en duin	0.0264557485631715
2007	Landbouw	0.821209076074959
2007	Moeras en water	0.0167059502536665
2007	Suburbaan	0.0207699984893734
2007	Urbaan	0.0646636990006362
2008	Bos	0.0549255772341904
2008	Heide en duin	0.0217373243774777
2008	Landbouw	0.831129273696457
2008	Moeras en water	0.0157988484674553
2008	Suburbaan	0.0266913524871541
2008	Urbaan	0.0497176237372661
2009	Bos	0.055014215325497
2009	Heide en duin	0.0324234847558612
2009	Landbouw	0.807451198493893
2009	Moeras en water	0.0176223912121912
2009	Suburbaan	0.029240490110948
2009	Urbaan	0.0582482201016099
2010	Bos	0.0556922828110661
2010	Heide en duin	0.0309044057510485
2010	Landbouw	0.819710773500584
2010	Moeras en water	0.0141839316177342
2010	Suburbaan	0.0195858841058965
2010	Urbaan	0.0599227222136709
2011	Bos	0.051898944667773
2011	Heide en duin	0.024288773234293
2011	Landbouw	0.833438635007745
2011	Moeras en water	0.018695472893244
2011	Suburbaan	0.0285486805643743
2011	Urbaan	0.0431294936325706
2012	Bos	0.0657821804653964
2012	Heide en duin	0.0279505795080898
2012	Landbouw	0.803050912913083
2012	Moeras en water	0.013216973691557
2012	Suburbaan	0.0335619110163204
2012	Urbaan	0.0564374424055537
2013	Bos	0.0500996217738544
2013	Heide en duin	0.0277018498565748
2013	Landbouw	0.81830305756117
2013	Moeras en water	0.0174818625351165
2013	Suburbaan	0.02448272785691
2013	Urbaan	0.0619308804163738
2014	Bos	0.0518847683334688
2014	Heide en duin	0.0229701199073644
2014	Landbouw	0.836385116098395
2014	Moeras en water	0.0177903001543846
2014	Suburbaan	0.0251343899991387
2014	Urbaan	0.0458353055072488
