Year	Stratum	Weight
2007	Bos	0.246506701157229
2007	Heide en duin	0.164568269556597
2007	Moeras en water	0.445369473910056
2007	Suburbaan	0.143555555376118
2008	Bos	0.231889096000596
2008	Heide en duin	0.458861677308625
2008	Moeras en water	0.30924922669078
2009	Bos	0.169607219486823
2009	Landbouw	0.592702016229878
2009	Moeras en water	0.237690764283299
2010	Bos	0.144487558008689
2010	Heide en duin	0.2154786774437
2010	Moeras en water	0.503472639972
2010	Suburbaan	0.136561124575611
2011	Bos	0.232489688425863
2011	Heide en duin	0.462423268333301
2011	Moeras en water	0.305087043240836
2012	Bos	0.214213857945467
2012	Landbouw	0.649493103445319
2012	Moeras en water	0.136293038609214
2013	Bos	0.152144504760749
2013	Heide en duin	0.168252137567422
2013	Moeras en water	0.509660243847448
2013	Suburbaan	0.169943113824381
2014	Bos	0.197102926808547
2014	Heide en duin	0.541013550826218
2014	Moeras en water	0.261883522365235
