Year	Stratum	Weight
2007	Bos	0.0390899777813755
2007	Heide en duin	0.0240206714459419
2007	Landbouw	0.836591355538579
2007	Moeras en water	0.0160510875639467
2007	Suburbaan	0.0217296790269315
2007	Urbaan	0.0625172286432258
2008	Bos	0.0492014468360008
2008	Heide en duin	0.0233663337972084
2008	Landbouw	0.828439038544123
2008	Moeras en water	0.0178951250817624
2008	Suburbaan	0.0283293521097011
2008	Urbaan	0.0527687036312045
2009	Bos	0.0375867872272709
2009	Heide en duin	0.0261936671925255
2009	Landbouw	0.841344572768345
2009	Moeras en water	0.0170837300441068
2009	Suburbaan	0.0264569201291338
2009	Urbaan	0.0513343226386178
2010	Bos	0.0449502565002277
2010	Heide en duin	0.0277080814064364
2010	Landbouw	0.832853340125049
2010	Moeras en water	0.0170056466263173
2010	Suburbaan	0.0254906000027937
2010	Urbaan	0.0519920753391757
2011	Bos	0.0454633393117649
2011	Heide en duin	0.0234287700610308
2011	Landbouw	0.831733763376923
2011	Moeras en water	0.0195250077922
2011	Suburbaan	0.0286461793155635
2011	Urbaan	0.0512029401425178
2012	Bos	0.0451301756754215
2012	Heide en duin	0.0186839443686667
2012	Landbouw	0.842055350726947
2012	Moeras en water	0.0121482150850432
2012	Suburbaan	0.0291653896335013
2012	Urbaan	0.0528169245104202
2013	Bos	0.0429520006718522
2013	Heide en duin	0.026959093687657
2013	Landbouw	0.828264944222453
2013	Moeras en water	0.0194435770219187
2013	Suburbaan	0.0233400337310225
2013	Urbaan	0.0590403506650962
2014	Bos	0.0444628156592713
2014	Heide en duin	0.0266968544023125
2014	Landbouw	0.828733931684982
2014	Moeras en water	0.0184612916580959
2014	Suburbaan	0.0272861783598653
2014	Urbaan	0.0543589282354727
