Cycle	Stratum	Weight
0	Bos	0.202898176690383
0	Heide en duin	0.297128528995327
0	Landbouw	0.467848653421428
0	Moeras en water	0.0321246408928622
1	Bos	0.222540628956722
1	Heide en duin	0.292324789360062
1	Landbouw	0.462166480608821
1	Moeras en water	0.0229681010743951
2	Bos	0.206119525690482
2	Heide en duin	0.272961163718921
2	Landbouw	0.494279595946664
2	Moeras en water	0.0266397146439326
