Year	Stratum	Weight
2007	Heide en duin	0.531281035540925
2007	Moeras en water	0.159755621268761
2007	Suburbaan	0.308963343190314
2008	Heide en duin	0.0800338888110419
2008	Landbouw	0.650272438260769
2008	Moeras en water	0.26969367292819
2010	Heide en duin	1
2011	Heide en duin	0.147184206916121
2011	Landbouw	0.577193202207155
2011	Moeras en water	0.194211656613357
2011	Suburbaan	0.0814109342633675
2012	Moeras en water	1
2013	Heide en duin	0.664514692787177
2013	Moeras en water	0.335485307212823
2014	Heide en duin	0.113518631247995
2014	Landbouw	0.666681632054805
2014	Moeras en water	0.2197997366972
