Cycle	Stratum	Weight
0	Bos	0.00111090289842787
0	Heide en duin	0.0014983965214752
0	Landbouw	0.996159484504986
0	Moeras en water	0.00123121607511068
1	Bos	0.0011930670864581
1	Heide en duin	0.0014525160468614
1	Landbouw	0.993845076399617
1	Moeras en water	0.00350934046706382
2	Heide en duin	0.00212044568840818
2	Landbouw	0.992292027438671
2	Moeras en water	0.00558752687292033
