Cycle	Stratum	Weight
0	Heide en duin	0.0224695182437538
0	Landbouw	0.74690588872752
0	Moeras en water	0.203092538134781
0	Suburbaan	0.0275320548939446
1	Heide en duin	0.0407601454106106
1	Landbouw	0.73392195485461
1	Moeras en water	0.196956485323444
1	Suburbaan	0.0283614144113361
2	Heide en duin	0.026159177392504
2	Landbouw	0.730838841276794
2	Moeras en water	0.206793940707577
2	Suburbaan	0.0362080406231254
