ObservationID	SubLocationName	Count
146055	1_1	1
146055	1_2	0
146055	2_1	0
146055	2_2	0
146055	3_1	0
146055	3_2	1
146066	1_1	2
146066	1_2	0
146066	2_1	0
146066	2_2	0
146066	3_1	0
146066	3_2	0
146067	1_1	2
146067	1_2	1
146067	2_1	0
146067	2_2	0
146067	3_1	0
146067	3_2	0
146068	1_1	1
146068	1_2	0
146068	2_1	0
146068	2_2	0
146068	3_1	0
146068	3_2	0
146069	1_1	0
146069	1_2	1
146069	2_1	0
146069	2_2	0
146069	3_1	0
146069	3_2	0
146070	1_1	0
146070	1_2	0
146070	2_1	0
146070	2_2	0
146070	3_1	0
146070	3_2	0
146071	1_1	0
146071	1_2	1
146071	2_1	0
146071	2_2	0
146071	3_1	0
146071	3_2	0
146073	1_1	0
146073	1_2	2
146073	2_1	0
146073	2_2	0
146073	3_1	0
146073	3_2	0
146108	1_1	1
146108	1_2	0
146108	2_1	0
146108	2_2	0
146108	3_1	0
146108	3_2	0
146110	1_1	0
146110	1_2	0
146110	2_1	0
146110	2_2	0
146110	3_1	0
146110	3_2	1
146112	1_1	0
146112	1_2	0
146112	2_1	0
146112	2_2	1
146112	3_1	0
146112	3_2	0
146130	1_1	0
146130	1_2	0
146130	2_1	0
146130	2_2	0
146130	3_1	1
146130	3_2	0
146142	1_1	0
146142	1_2	0
146142	2_1	0
146142	2_2	1
146142	3_1	0
146142	3_2	1
146147	1_1	0
146147	1_2	0
146147	2_1	0
146147	2_2	0
146147	3_1	1
146147	3_2	1
146159	1_1	0
146159	1_2	0
146159	2_1	0
146159	2_2	0
146159	3_1	0
146159	3_2	0
146161	1_1	0
146161	1_2	0
146161	2_1	1
146161	2_2	0
146161	3_1	0
146161	3_2	0
146171	1_1	0
146171	1_2	0
146171	2_1	0
146171	2_2	0
146171	3_1	0
146171	3_2	0
146177	1_1	0
146177	1_2	0
146177	2_1	0
146177	2_2	0
146177	3_1	0
146177	3_2	0
146178	1_1	0
146178	1_2	0
146178	2_1	0
146178	2_2	0
146178	3_1	0
146178	3_2	0
146179	1_1	0
146179	1_2	0
146179	2_1	1
146179	2_2	0
146179	3_1	0
146179	3_2	0
146196	1_1	0
146196	1_2	0
146196	2_1	0
146196	2_2	1
146196	3_1	1
146196	3_2	0
146198	1_1	0
146198	1_2	0
146198	2_1	0
146198	2_2	0
146198	3_1	0
146198	3_2	0
146199	1_1	0
146199	1_2	0
146199	2_1	0
146199	2_2	1
146199	3_1	0
146199	3_2	0
146208	1_1	0
146208	1_2	0
146208	2_1	0
146208	2_2	0
146208	3_1	0
146208	3_2	0
146209	1_1	0
146209	1_2	0
146209	2_1	1
146209	2_2	2
146209	3_1	1
146209	3_2	0
146210	1_1	0
146210	1_2	0
146210	2_1	0
146210	2_2	2
146210	3_1	0
146210	3_2	0
146212	1_1	0
146212	1_2	0
146212	2_1	0
146212	2_2	0
146212	3_1	0
146212	3_2	0
146215	1_1	1
146215	1_2	0
146215	2_1	0
146215	2_2	0
146215	3_1	0
146215	3_2	0
146216	1_1	0
146216	1_2	0
146216	2_1	0
146216	2_2	0
146216	3_1	0
146216	3_2	0
146221	1_1	0
146221	1_2	0
146221	2_1	0
146221	2_2	0
146221	3_1	1
146221	3_2	1
146243	1_1	0
146243	1_2	0
146243	2_1	1
146243	2_2	0
146243	3_1	0
146243	3_2	1
146248	1_1	0
146248	1_2	0
146248	2_1	0
146248	2_2	0
146248	3_1	0
146248	3_2	1
146249	1_1	0
146249	1_2	0
146249	2_1	0
146249	2_2	0
146249	3_1	0
146249	3_2	0
146253	1_1	0
146253	1_2	0
146253	2_1	2
146253	2_2	1
146253	3_1	0
146253	3_2	0
146256	1_1	0
146256	1_2	0
146256	2_1	0
146256	2_2	0
146256	3_1	0
146256	3_2	1
146258	1_1	0
146258	1_2	1
146258	2_1	0
146258	2_2	0
146258	3_1	0
146258	3_2	1
146269	1_1	0
146269	1_2	0
146269	2_1	1
146269	2_2	0
146269	3_1	1
146269	3_2	0
146272	1_1	0
146272	1_2	0
146272	2_1	0
146272	2_2	0
146272	3_1	0
146272	3_2	0
146274	1_1	1
146274	1_2	0
146274	2_1	0
146274	2_2	0
146274	3_1	0
146274	3_2	1
146275	1_1	1
146275	1_2	0
146275	2_1	0
146275	2_2	0
146275	3_1	0
146275	3_2	1
146276	1_1	1
146276	1_2	0
146276	2_1	0
146276	2_2	0
146276	3_1	0
146276	3_2	1
146280	1_1	0
146280	1_2	0
146280	2_1	0
146280	2_2	0
146280	3_1	0
146280	3_2	0
146281	1_1	0
146281	1_2	1
146281	2_1	0
146281	2_2	0
146281	3_1	0
146281	3_2	0
146311	1_1	0
146311	1_2	1
146311	2_1	0
146311	2_2	1
146311	3_1	0
146311	3_2	0
146312	1_1	0
146312	1_2	0
146312	2_1	0
146312	2_2	2
146312	3_1	0
146312	3_2	0
146313	1_1	0
146313	1_2	3
146313	2_1	0
146313	2_2	0
146313	3_1	0
146313	3_2	0
146348	1_1	0
146348	1_2	0
146348	2_1	0
146348	2_2	0
146348	3_1	0
146348	3_2	0
146361	1_1	0
146361	1_2	0
146361	2_1	0
146361	2_2	0
146361	3_1	0
146361	3_2	0
146368	1_1	0
146368	1_2	0
146368	2_1	0
146368	2_2	0
146368	3_1	0
146368	3_2	0
146369	1_1	0
146369	1_2	0
146369	2_1	0
146369	2_2	0
146369	3_1	0
146369	3_2	0
146370	1_1	0
146370	1_2	0
146370	2_1	0
146370	2_2	0
146370	3_1	0
146370	3_2	0
146382	1_1	0
146382	1_2	0
146382	2_1	0
146382	2_2	0
146382	3_1	1
146382	3_2	0
146383	1_1	0
146383	1_2	0
146383	2_1	0
146383	2_2	0
146383	3_1	0
146383	3_2	0
146384	1_1	0
146384	1_2	0
146384	2_1	1
146384	2_2	0
146384	3_1	1
146384	3_2	1
146398	1_1	0
146398	1_2	1
146398	2_1	0
146398	2_2	0
146398	3_1	0
146398	3_2	0
146399	1_1	0
146399	1_2	1
146399	2_1	0
146399	2_2	0
146399	3_1	0
146399	3_2	0
146400	1_1	1
146400	1_2	0
146400	2_1	0
146400	2_2	0
146400	3_1	0
146400	3_2	0
146418	1_1	1
146418	1_2	0
146418	2_1	0
146418	2_2	0
146418	3_1	1
146418	3_2	0
146434	1_1	0
146434	1_2	0
146434	2_1	0
146434	2_2	0
146434	3_1	0
146434	3_2	0
146436	1_1	2
146436	1_2	0
146436	2_1	0
146436	2_2	0
146436	3_1	0
146436	3_2	0
146437	1_1	0
146437	1_2	2
146437	2_1	0
146437	2_2	0
146437	3_1	0
146437	3_2	0
146438	1_1	0
146438	1_2	0
146438	2_1	0
146438	2_2	0
146438	3_1	1
146438	3_2	0
146439	1_1	2
146439	1_2	0
146439	2_1	0
146439	2_2	0
146439	3_1	1
146439	3_2	1
146450	1_1	0
146450	1_2	1
146450	2_1	0
146450	2_2	0
146450	3_1	0
146450	3_2	0
146452	1_1	0
146452	1_2	0
146452	2_1	0
146452	2_2	0
146452	3_1	0
146452	3_2	0
146482	1_1	0
146482	1_2	1
146482	2_1	0
146482	2_2	0
146482	3_1	0
146482	3_2	0
146483	1_1	1
146483	1_2	0
146483	2_1	0
146483	2_2	0
146483	3_1	0
146483	3_2	0
146484	1_1	1
146484	1_2	0
146484	2_1	0
146484	2_2	0
146484	3_1	0
146484	3_2	0
146507	1_1	1
146507	1_2	1
146507	2_1	1
146507	2_2	0
146507	3_1	0
146507	3_2	2
146509	1_1	0
146509	1_2	0
146509	2_1	0
146509	2_2	1
146509	3_1	0
146509	3_2	0
146514	1_1	0
146514	1_2	0
146514	2_1	0
146514	2_2	0
146514	3_1	0
146514	3_2	0
146522	1_1	0
146522	1_2	2
146522	2_1	0
146522	2_2	0
146522	3_1	0
146522	3_2	0
146523	1_1	0
146523	1_2	1
146523	2_1	0
146523	2_2	0
146523	3_1	0
146523	3_2	0
146524	1_1	1
146524	1_2	0
146524	2_1	0
146524	2_2	2
146524	3_1	0
146524	3_2	0
146537	1_1	0
146537	1_2	0
146537	2_1	1
146537	2_2	0
146537	3_1	0
146537	3_2	0
146538	1_1	0
146538	1_2	0
146538	2_1	0
146538	2_2	0
146538	3_1	0
146538	3_2	0
146539	1_1	0
146539	1_2	0
146539	2_1	0
146539	2_2	0
146539	3_1	0
146539	3_2	0
146540	1_1	0
146540	1_2	0
146540	2_1	0
146540	2_2	0
146540	3_1	1
146540	3_2	0
146541	1_1	0
146541	1_2	0
146541	2_1	0
146541	2_2	0
146541	3_1	0
146541	3_2	0
146542	1_1	0
146542	1_2	0
146542	2_1	0
146542	2_2	0
146542	3_1	0
146542	3_2	0
146543	1_1	0
146543	1_2	1
146543	2_1	0
146543	2_2	0
146543	3_1	0
146543	3_2	0
146544	1_1	0
146544	1_2	1
146544	2_1	0
146544	2_2	1
146544	3_1	0
146544	3_2	0
146547	1_1	0
146547	1_2	0
146547	2_1	1
146547	2_2	0
146547	3_1	1
146547	3_2	0
146548	1_1	0
146548	1_2	0
146548	2_1	0
146548	2_2	0
146548	3_1	0
146548	3_2	0
146599	1_1	0
146599	1_2	0
146599	2_1	0
146599	2_2	0
146599	3_1	0
146599	3_2	0
146600	1_1	0
146600	1_2	0
146600	2_1	0
146600	2_2	0
146600	3_1	0
146600	3_2	0
146601	1_1	0
146601	1_2	0
146601	2_1	0
146601	2_2	0
146601	3_1	0
146601	3_2	0
146620	1_1	0
146620	1_2	0
146620	2_1	0
146620	2_2	0
146620	3_1	1
146620	3_2	0
146626	1_1	1
146626	1_2	0
146626	2_1	0
146626	2_2	0
146626	3_1	0
146626	3_2	0
146627	1_1	0
146627	1_2	0
146627	2_1	0
146627	2_2	1
146627	3_1	0
146627	3_2	1
146628	1_1	0
146628	1_2	0
146628	2_1	0
146628	2_2	0
146628	3_1	0
146628	3_2	0
146649	1_1	0
146649	1_2	0
146649	2_1	0
146649	2_2	0
146649	3_1	0
146649	3_2	0
146650	1_1	0
146650	1_2	0
146650	2_1	1
146650	2_2	0
146650	3_1	0
146650	3_2	0
146651	1_1	0
146651	1_2	0
146651	2_1	0
146651	2_2	0
146651	3_1	0
146651	3_2	0
146688	1_1	0
146688	1_2	0
146688	2_1	0
146688	2_2	0
146688	3_1	0
146688	3_2	0
146689	1_1	0
146689	1_2	1
146689	2_1	0
146689	2_2	0
146689	3_1	0
146689	3_2	0
146690	1_1	0
146690	1_2	0
146690	2_1	1
146690	2_2	1
146690	3_1	0
146690	3_2	0
146692	1_1	0
146692	1_2	0
146692	2_1	0
146692	2_2	1
146692	3_1	1
146692	3_2	1
146695	1_1	0
146695	1_2	0
146695	2_1	0
146695	2_2	0
