DatasourceID	ObservationID	Stratum	LocationID	SubLocationID	Year	Period
137	22269	Bos	14812	16027	2009	1
137	22275	Bos	14812	16027	2009	2
137	22281	Bos	14812	16027	2009	3
137	22270	Bos	14812	16028	2009	1
137	22276	Bos	14812	16028	2009	2
137	22282	Bos	14812	16028	2009	3
137	22271	Bos	14812	16029	2009	1
137	22277	Bos	14812	16029	2009	2
137	22283	Bos	14812	16029	2009	3
137	22272	Bos	14812	16030	2009	1
137	22278	Bos	14812	16030	2009	2
137	22284	Bos	14812	16030	2009	3
137	27145	Bos	14832	16145	2010	1
137	27151	Bos	14832	16145	2010	2
137	27157	Bos	14832	16145	2010	3
137	39823	Bos	14832	16145	2013	1
137	39829	Bos	14832	16145	2013	2
137	39835	Bos	14832	16145	2013	3
137	27146	Bos	14832	16146	2010	1
137	27152	Bos	14832	16146	2010	2
137	27158	Bos	14832	16146	2010	3
137	39824	Bos	14832	16146	2013	1
137	39830	Bos	14832	16146	2013	2
137	39836	Bos	14832	16146	2013	3
137	27147	Bos	14832	16147	2010	1
137	27153	Bos	14832	16147	2010	2
137	27159	Bos	14832	16147	2010	3
137	39825	Bos	14832	16147	2013	1
137	39831	Bos	14832	16147	2013	2
137	39837	Bos	14832	16147	2013	3
137	27148	Bos	14832	16148	2010	1
137	27154	Bos	14832	16148	2010	2
137	27160	Bos	14832	16148	2010	3
137	39826	Bos	14832	16148	2013	1
137	39832	Bos	14832	16148	2013	2
137	39838	Bos	14832	16148	2013	3
137	27149	Bos	14832	16149	2010	1
137	27155	Bos	14832	16149	2010	2
137	27161	Bos	14832	16149	2010	3
137	39827	Bos	14832	16149	2013	1
137	39833	Bos	14832	16149	2013	2
137	39839	Bos	14832	16149	2013	3
137	27150	Bos	14832	16150	2010	1
137	27156	Bos	14832	16150	2010	2
137	27162	Bos	14832	16150	2010	3
137	39828	Bos	14832	16150	2013	1
137	39834	Bos	14832	16150	2013	2
137	39840	Bos	14832	16150	2013	3
137	33649	Bos	14903	16568	2011	1
137	33661	Bos	14903	16568	2011	2
137	33655	Bos	14903	16568	2011	3
137	44089	Bos	14903	16568	2014	1
137	44095	Bos	14903	16568	2014	2
137	43129	Bos	14903	16568	2014	3
137	33650	Bos	14903	16569	2011	1
137	33662	Bos	14903	16569	2011	2
137	33656	Bos	14903	16569	2011	3
137	44090	Bos	14903	16569	2014	1
137	44096	Bos	14903	16569	2014	2
137	43130	Bos	14903	16569	2014	3
137	33651	Bos	14903	16570	2011	1
137	33663	Bos	14903	16570	2011	2
137	33657	Bos	14903	16570	2011	3
137	44091	Bos	14903	16570	2014	1
137	44097	Bos	14903	16570	2014	2
137	43131	Bos	14903	16570	2014	3
137	44092	Bos	14903	16571	2014	1
137	44098	Bos	14903	16571	2014	2
137	43132	Bos	14903	16571	2014	3
137	33653	Bos	14903	16572	2011	1
137	33665	Bos	14903	16572	2011	2
137	33659	Bos	14903	16572	2011	3
137	18721	Bos	14906	16585	2008	1
137	18727	Bos	14906	16585	2008	2
137	25711	Bos	14906	16585	2010	1
137	41023	Bos	14906	16585	2011	1
137	41029	Bos	14906	16585	2011	2
137	36031	Bos	14906	16585	2012	3
137	39265	Bos	14906	16585	2013	3
137	44947	Bos	14906	16585	2014	1
137	18722	Bos	14906	16586	2008	1
137	18728	Bos	14906	16586	2008	2
137	25712	Bos	14906	16586	2010	1
137	41024	Bos	14906	16586	2011	1
137	41030	Bos	14906	16586	2011	2
137	36032	Bos	14906	16586	2012	3
137	39266	Bos	14906	16586	2013	3
137	44948	Bos	14906	16586	2014	1
137	18723	Bos	14906	16587	2008	1
137	18729	Bos	14906	16587	2008	2
137	25713	Bos	14906	16587	2010	1
137	41025	Bos	14906	16587	2011	1
137	41031	Bos	14906	16587	2011	2
137	36033	Bos	14906	16587	2012	3
137	39267	Bos	14906	16587	2013	3
137	44949	Bos	14906	16587	2014	1
137	18724	Bos	14906	16588	2008	1
137	18730	Bos	14906	16588	2008	2
137	25714	Bos	14906	16588	2010	1
137	41026	Bos	14906	16588	2011	1
137	41032	Bos	14906	16588	2011	2
137	36034	Bos	14906	16588	2012	3
137	39268	Bos	14906	16588	2013	3
137	44950	Bos	14906	16588	2014	1
137	18725	Bos	14906	16589	2008	1
137	18731	Bos	14906	16589	2008	2
137	25715	Bos	14906	16589	2010	1
137	41027	Bos	14906	16589	2011	1
137	41033	Bos	14906	16589	2011	2
137	36035	Bos	14906	16589	2012	3
137	39269	Bos	14906	16589	2013	3
137	44951	Bos	14906	16589	2014	1
137	18726	Bos	14906	16590	2008	1
137	18732	Bos	14906	16590	2008	2
137	25716	Bos	14906	16590	2010	1
137	41028	Bos	14906	16590	2011	1
137	41034	Bos	14906	16590	2011	2
137	36036	Bos	14906	16590	2012	3
137	39270	Bos	14906	16590	2013	3
137	44952	Bos	14906	16590	2014	1
137	4585	Bos	14917	16651	2007	1
137	1729	Bos	14917	16651	2007	2
137	67	Bos	14917	16651	2007	3
137	29125	Bos	14917	16651	2010	1
137	29143	Bos	14917	16651	2010	2
137	29149	Bos	14917	16651	2010	3
137	40777	Bos	14917	16651	2013	1
137	40783	Bos	14917	16651	2013	2
137	40789	Bos	14917	16651	2013	3
137	4586	Bos	14917	16652	2007	1
137	1730	Bos	14917	16652	2007	2
137	68	Bos	14917	16652	2007	3
137	29126	Bos	14917	16652	2010	1
137	29144	Bos	14917	16652	2010	2
137	29150	Bos	14917	16652	2010	3
137	40778	Bos	14917	16652	2013	1
137	40784	Bos	14917	16652	2013	2
137	40790	Bos	14917	16652	2013	3
137	4587	Bos	14917	16653	2007	1
137	1731	Bos	14917	16653	2007	2
137	69	Bos	14917	16653	2007	3
137	29127	Bos	14917	16653	2010	1
137	29145	Bos	14917	16653	2010	2
137	29151	Bos	14917	16653	2010	3
137	40779	Bos	14917	16653	2013	1
137	40785	Bos	14917	16653	2013	2
137	40791	Bos	14917	16653	2013	3
137	4588	Bos	14917	16654	2007	1
137	1732	Bos	14917	16654	2007	2
137	70	Bos	14917	16654	2007	3
137	29128	Bos	14917	16654	2010	1
137	29146	Bos	14917	16654	2010	2
137	29152	Bos	14917	16654	2010	3
137	40780	Bos	14917	16654	2013	1
137	40786	Bos	14917	16654	2013	2
137	40792	Bos	14917	16654	2013	3
137	4589	Bos	14917	16655	2007	1
137	1733	Bos	14917	16655	2007	2
137	71	Bos	14917	16655	2007	3
137	29129	Bos	14917	16655	2010	1
137	29147	Bos	14917	16655	2010	2
137	29153	Bos	14917	16655	2010	3
137	40781	Bos	14917	16655	2013	1
137	40787	Bos	14917	16655	2013	2
137	40793	Bos	14917	16655	2013	3
137	4590	Bos	14917	16656	2007	1
137	1734	Bos	14917	16656	2007	2
137	72	Bos	14917	16656	2007	3
137	29130	Bos	14917	16656	2010	1
137	29148	Bos	14917	16656	2010	2
137	29154	Bos	14917	16656	2010	3
137	40782	Bos	14917	16656	2013	1
137	40788	Bos	14917	16656	2013	2
137	40794	Bos	14917	16656	2013	3
137	20935	Bos	14926	16705	2009	1
137	20161	Bos	14926	16705	2009	2
137	20983	Bos	14926	16705	2009	3
137	37519	Bos	14926	16705	2012	1
137	37531	Bos	14926	16705	2012	2
137	37561	Bos	14926	16705	2012	3
137	20936	Bos	14926	16706	2009	1
137	20162	Bos	14926	16706	2009	2
137	20984	Bos	14926	16706	2009	3
137	37520	Bos	14926	16706	2012	1
137	37532	Bos	14926	16706	2012	2
137	37562	Bos	14926	16706	2012	3
137	20937	Bos	14926	16707	2009	1
137	20163	Bos	14926	16707	2009	2
137	20985	Bos	14926	16707	2009	3
137	37521	Bos	14926	16707	2012	1
137	37533	Bos	14926	16707	2012	2
137	37563	Bos	14926	16707	2012	3
137	20938	Bos	14926	16708	2009	1
137	20164	Bos	14926	16708	2009	2
137	20986	Bos	14926	16708	2009	3
137	37522	Bos	14926	16708	2012	1
137	37534	Bos	14926	16708	2012	2
137	37564	Bos	14926	16708	2012	3
137	20939	Bos	14926	16709	2009	1
137	20165	Bos	14926	16709	2009	2
137	20987	Bos	14926	16709	2009	3
137	37523	Bos	14926	16709	2012	1
137	37535	Bos	14926	16709	2012	2
137	37565	Bos	14926	16709	2012	3
137	20940	Bos	14926	16710	2009	1
137	20166	Bos	14926	16710	2009	2
137	20988	Bos	14926	16710	2009	3
137	37524	Bos	14926	16710	2012	1
137	37536	Bos	14926	16710	2012	2
137	37566	Bos	14926	16710	2012	3
137	5515	Bos	14927	16711	2007	1
137	5521	Bos	14927	16711	2007	2
137	5527	Bos	14927	16711	2007	3
137	40873	Bos	14927	16711	2013	1
137	40885	Bos	14927	16711	2013	3
137	5516	Bos	14927	16712	2007	1
137	5522	Bos	14927	16712	2007	2
137	5528	Bos	14927	16712	2007	3
137	40874	Bos	14927	16712	2013	1
137	40886	Bos	14927	16712	2013	3
137	5517	Bos	14927	16713	2007	1
137	5523	Bos	14927	16713	2007	2
137	5529	Bos	14927	16713	2007	3
137	40875	Bos	14927	16713	2013	1
137	40887	Bos	14927	16713	2013	3
137	5518	Bos	14927	16714	2007	1
137	5524	Bos	14927	16714	2007	2
137	5530	Bos	14927	16714	2007	3
137	40876	Bos	14927	16714	2013	1
137	40888	Bos	14927	16714	2013	3
137	5519	Bos	14927	16715	2007	1
137	5525	Bos	14927	16715	2007	2
137	5531	Bos	14927	16715	2007	3
137	40877	Bos	14927	16715	2013	1
137	40889	Bos	14927	16715	2013	3
137	5520	Bos	14927	16716	2007	1
137	5526	Bos	14927	16716	2007	2
137	5532	Bos	14927	16716	2007	3
137	40878	Bos	14927	16716	2013	1
137	40890	Bos	14927	16716	2013	3
137	3181	Bos	15028	17311	2007	1
137	3175	Bos	15028	17311	2007	2
137	3187	Bos	15028	17311	2007	3
137	36799	Bos	15028	17311	2010	1
137	36787	Bos	15028	17311	2010	2
137	36775	Bos	15028	17311	2010	3
137	3182	Bos	15028	17312	2007	1
137	3176	Bos	15028	17312	2007	2
137	3188	Bos	15028	17312	2007	3
137	36800	Bos	15028	17312	2010	1
137	36788	Bos	15028	17312	2010	2
137	36776	Bos	15028	17312	2010	3
137	3183	Bos	15028	17313	2007	1
137	3177	Bos	15028	17313	2007	2
137	3189	Bos	15028	17313	2007	3
137	36801	Bos	15028	17313	2010	1
137	36789	Bos	15028	17313	2010	2
137	36777	Bos	15028	17313	2010	3
137	3184	Bos	15028	17314	2007	1
137	3178	Bos	15028	17314	2007	2
137	3190	Bos	15028	17314	2007	3
137	36802	Bos	15028	17314	2010	1
137	36790	Bos	15028	17314	2010	2
137	36778	Bos	15028	17314	2010	3
137	3185	Bos	15028	17315	2007	1
137	3179	Bos	15028	17315	2007	2
137	3191	Bos	15028	17315	2007	3
137	36803	Bos	15028	17315	2010	1
137	36791	Bos	15028	17315	2010	2
137	36779	Bos	15028	17315	2010	3
137	3186	Bos	15028	17316	2007	1
137	3180	Bos	15028	17316	2007	2
137	3192	Bos	15028	17316	2007	3
137	36804	Bos	15028	17316	2010	1
137	36792	Bos	15028	17316	2010	2
137	36780	Bos	15028	17316	2010	3
137	29179	Bos	15030	17323	2010	1
137	29191	Bos	15030	17323	2010	2
137	40591	Bos	15030	17323	2013	3
137	29180	Bos	15030	17324	2010	1
137	29192	Bos	15030	17324	2010	2
137	40592	Bos	15030	17324	2013	3
137	29181	Bos	15030	17325	2010	1
137	29193	Bos	15030	17325	2010	2
137	40593	Bos	15030	17325	2013	3
137	29182	Bos	15030	17326	2010	1
137	29194	Bos	15030	17326	2010	2
137	40594	Bos	15030	17326	2013	3
137	29183	Bos	15030	17327	2010	1
137	29195	Bos	15030	17327	2010	2
137	40595	Bos	15030	17327	2013	3
137	29184	Bos	15030	17328	2010	1
137	29196	Bos	15030	17328	2010	2
137	40596	Bos	15030	17328	2013	3
137	37183	Bos	15032	17335	2007	1
137	37201	Bos	15032	17335	2007	2
137	37195	Bos	15032	17335	2007	3
137	36805	Bos	15032	17335	2010	1
137	36793	Bos	15032	17335	2010	2
137	36781	Bos	15032	17335	2010	3
137	37184	Bos	15032	17336	2007	1
137	37202	Bos	15032	17336	2007	2
137	37196	Bos	15032	17336	2007	3
137	36806	Bos	15032	17336	2010	1
137	36794	Bos	15032	17336	2010	2
137	36782	Bos	15032	17336	2010	3
137	37185	Bos	15032	17337	2007	1
137	37203	Bos	15032	17337	2007	2
137	37197	Bos	15032	17337	2007	3
137	36807	Bos	15032	17337	2010	1
137	36795	Bos	15032	17337	2010	2
137	36783	Bos	15032	17337	2010	3
137	37186	Bos	15032	17338	2007	1
137	37204	Bos	15032	17338	2007	2
137	37198	Bos	15032	17338	2007	3
137	36808	Bos	15032	17338	2010	1
137	36796	Bos	15032	17338	2010	2
137	36784	Bos	15032	17338	2010	3
137	37187	Bos	15032	17339	2007	1
137	37205	Bos	15032	17339	2007	2
137	37199	Bos	15032	17339	2007	3
137	36809	Bos	15032	17339	2010	1
137	36797	Bos	15032	17339	2010	2
137	36785	Bos	15032	17339	2010	3
137	37188	Bos	15032	17340	2007	1
137	37206	Bos	15032	17340	2007	2
137	37200	Bos	15032	17340	2007	3
137	36810	Bos	15032	17340	2010	1
137	36798	Bos	15032	17340	2010	2
137	36786	Bos	15032	17340	2010	3
137	14497	Bos	15050	17443	2009	1
137	14527	Bos	15050	17443	2009	2
137	14533	Bos	15050	17443	2009	3
137	37465	Bos	15050	17443	2012	1
137	35773	Bos	15050	17443	2012	2
137	35791	Bos	15050	17443	2012	3
137	14498	Bos	15050	17444	2009	1
137	14528	Bos	15050	17444	2009	2
137	14534	Bos	15050	17444	2009	3
137	37466	Bos	15050	17444	2012	1
137	35774	Bos	15050	17444	2012	2
137	35792	Bos	15050	17444	2012	3
137	14499	Bos	15050	17445	2009	1
137	14529	Bos	15050	17445	2009	2
137	14535	Bos	15050	17445	2009	3
137	37467	Bos	15050	17445	2012	1
137	35775	Bos	15050	17445	2012	2
137	35793	Bos	15050	17445	2012	3
137	14500	Bos	15050	17446	2009	1
137	14530	Bos	15050	17446	2009	2
137	14536	Bos	15050	17446	2009	3
137	37468	Bos	15050	17446	2012	1
137	35776	Bos	15050	17446	2012	2
137	35794	Bos	15050	17446	2012	3
137	14501	Bos	15050	17447	2009	1
137	14531	Bos	15050	17447	2009	2
137	14537	Bos	15050	17447	2009	3
137	37469	Bos	15050	17447	2012	1
137	35777	Bos	15050	17447	2012	2
137	35795	Bos	15050	17447	2012	3
137	14502	Bos	15050	17448	2009	1
137	14532	Bos	15050	17448	2009	2
137	14538	Bos	15050	17448	2009	3
137	37470	Bos	15050	17448	2012	1
137	35778	Bos	15050	17448	2012	2
137	35796	Bos	15050	17448	2012	3
137	121	Bos	15063	17521	2007	1
137	127	Bos	15063	17521	2007	2
137	133	Bos	15063	17521	2007	3
137	28033	Bos	15063	17521	2010	1
137	28039	Bos	15063	17521	2010	2
137	28045	Bos	15063	17521	2010	3
137	38659	Bos	15063	17521	2013	1
137	38665	Bos	15063	17521	2013	2
137	38671	Bos	15063	17521	2013	3
137	122	Bos	15063	17522	2007	1
137	128	Bos	15063	17522	2007	2
137	134	Bos	15063	17522	2007	3
137	28034	Bos	15063	17522	2010	1
137	28040	Bos	15063	17522	2010	2
137	28046	Bos	15063	17522	2010	3
137	38660	Bos	15063	17522	2013	1
137	38666	Bos	15063	17522	2013	2
137	38672	Bos	15063	17522	2013	3
137	123	Bos	15063	17523	2007	1
137	129	Bos	15063	17523	2007	2
137	135	Bos	15063	17523	2007	3
137	28035	Bos	15063	17523	2010	1
137	28041	Bos	15063	17523	2010	2
137	28047	Bos	15063	17523	2010	3
137	38661	Bos	15063	17523	2013	1
137	38667	Bos	15063	17523	2013	2
137	38673	Bos	15063	17523	2013	3
137	124	Bos	15063	17524	2007	1
137	130	Bos	15063	17524	2007	2
137	136	Bos	15063	17524	2007	3
137	28036	Bos	15063	17524	2010	1
137	28042	Bos	15063	17524	2010	2
137	28048	Bos	15063	17524	2010	3
137	38662	Bos	15063	17524	2013	1
137	38668	Bos	15063	17524	2013	2
137	38674	Bos	15063	17524	2013	3
137	125	Bos	15063	17525	2007	1
137	131	Bos	15063	17525	2007	2
137	137	Bos	15063	17525	2007	3
137	28037	Bos	15063	17525	2010	1
137	28043	Bos	15063	17525	2010	2
137	28049	Bos	15063	17525	2010	3
137	38663	Bos	15063	17525	2013	1
137	38669	Bos	15063	17525	2013	2
137	38675	Bos	15063	17525	2013	3
137	126	Bos	15063	17526	2007	1
137	132	Bos	15063	17526	2007	2
137	138	Bos	15063	17526	2007	3
137	28038	Bos	15063	17526	2010	1
137	28044	Bos	15063	17526	2010	2
137	28050	Bos	15063	17526	2010	3
137	38664	Bos	15063	17526	2013	1
137	38670	Bos	15063	17526	2013	2
137	38676	Bos	15063	17526	2013	3
137	40585	Bos	15064	17527	2013	1
137	40586	Bos	15064	17528	2013	1
137	40587	Bos	15064	17529	2013	1
137	40588	Bos	15064	17530	2013	1
137	40589	Bos	15064	17531	2013	1
137	40590	Bos	15064	17532	2013	1
137	15961	Bos	15082	17635	2008	1
137	15967	Bos	15082	17635	2008	2
137	15973	Bos	15082	17635	2008	3
137	15962	Bos	15082	17636	2008	1
137	15968	Bos	15082	17636	2008	2
137	15974	Bos	15082	17636	2008	3
137	15963	Bos	15082	17637	2008	1
137	15969	Bos	15082	17637	2008	2
137	15975	Bos	15082	17637	2008	3
137	15964	Bos	15082	17638	2008	1
137	15970	Bos	15082	17638	2008	2
137	15976	Bos	15082	17638	2008	3
137	15965	Bos	15082	17639	2008	1
137	15971	Bos	15082	17639	2008	2
137	15977	Bos	15082	17639	2008	3
137	15966	Bos	15082	17640	2008	1
137	15972	Bos	15082	17640	2008	2
137	15978	Bos	15082	17640	2008	3
137	22321	Bos	15084	17647	2009	1
137	22327	Bos	15084	17647	2009	2
137	22333	Bos	15084	17647	2009	3
137	35059	Bos	15084	17647	2012	2
137	22322	Bos	15084	17648	2009	1
137	22328	Bos	15084	17648	2009	2
137	22334	Bos	15084	17648	2009	3
137	35060	Bos	15084	17648	2012	2
137	22323	Bos	15084	17649	2009	1
137	22329	Bos	15084	17649	2009	2
137	22335	Bos	15084	17649	2009	3
137	35061	Bos	15084	17649	2012	2
137	22324	Bos	15084	17650	2009	1
137	22330	Bos	15084	17650	2009	2
137	22336	Bos	15084	17650	2009	3
137	35062	Bos	15084	17650	2012	2
137	22325	Bos	15084	17651	2009	1
137	22331	Bos	15084	17651	2009	2
137	22337	Bos	15084	17651	2009	3
137	35063	Bos	15084	17651	2012	2
137	22326	Bos	15084	17652	2009	1
137	22332	Bos	15084	17652	2009	2
137	22338	Bos	15084	17652	2009	3
137	35064	Bos	15084	17652	2012	2
137	715	Bos	15101	17743	2007	1
137	727	Bos	15101	17743	2007	2
137	1033	Bos	15101	17743	2007	3
137	29737	Bos	15101	17743	2010	1
137	29749	Bos	15101	17743	2010	2
137	29761	Bos	15101	17743	2010	3
137	716	Bos	15101	17744	2007	1
137	728	Bos	15101	17744	2007	2
137	1034	Bos	15101	17744	2007	3
137	29738	Bos	15101	17744	2010	1
137	29750	Bos	15101	17744	2010	2
137	29762	Bos	15101	17744	2010	3
137	717	Bos	15101	17745	2007	1
137	729	Bos	15101	17745	2007	2
137	1035	Bos	15101	17745	2007	3
137	29739	Bos	15101	17745	2010	1
137	29751	Bos	15101	17745	2010	2
137	29763	Bos	15101	17745	2010	3
137	718	Bos	15101	17746	2007	1
137	730	Bos	15101	17746	2007	2
137	1036	Bos	15101	17746	2007	3
137	29740	Bos	15101	17746	2010	1
137	29752	Bos	15101	17746	2010	2
137	29764	Bos	15101	17746	2010	3
137	719	Bos	15101	17747	2007	1
137	731	Bos	15101	17747	2007	2
137	1037	Bos	15101	17747	2007	3
137	29741	Bos	15101	17747	2010	1
137	29753	Bos	15101	17747	2010	2
137	29765	Bos	15101	17747	2010	3
137	720	Bos	15101	17748	2007	1
137	732	Bos	15101	17748	2007	2
137	1038	Bos	15101	17748	2007	3
137	29742	Bos	15101	17748	2010	1
137	29754	Bos	15101	17748	2010	2
137	29766	Bos	15101	17748	2010	3
137	16303	Bos	15112	17807	2008	1
137	16315	Bos	15112	17807	2008	2
137	16309	Bos	15112	17807	2008	3
137	16304	Bos	15112	17808	2008	1
137	16316	Bos	15112	17808	2008	2
137	16310	Bos	15112	17808	2008	3
137	16305	Bos	15112	17809	2008	1
137	16317	Bos	15112	17809	2008	2
137	16311	Bos	15112	17809	2008	3
137	16306	Bos	15112	17810	2008	1
137	16318	Bos	15112	17810	2008	2
137	16312	Bos	15112	17810	2008	3
137	16307	Bos	15112	17811	2008	1
137	16319	Bos	15112	17811	2008	2
137	16313	Bos	15112	17811	2008	3
137	16308	Bos	15112	17812	2008	1
137	16320	Bos	15112	17812	2008	2
137	16314	Bos	15112	17812	2008	3
137	26449	Bos	15117	17837	2009	1
137	26461	Bos	15117	17837	2009	2
137	26479	Bos	15117	17837	2009	3
137	26450	Bos	15117	17838	2009	1
137	26462	Bos	15117	17838	2009	2
137	26480	Bos	15117	17838	2009	3
137	26451	Bos	15117	17839	2009	1
137	26463	Bos	15117	17839	2009	2
137	26481	Bos	15117	17839	2009	3
137	26452	Bos	15117	17840	2009	1
137	26464	Bos	15117	17840	2009	2
137	26482	Bos	15117	17840	2009	3
137	26453	Bos	15117	17841	2009	1
137	26465	Bos	15117	17841	2009	2
137	26483	Bos	15117	17841	2009	3
137	26454	Bos	15117	17842	2009	1
137	26466	Bos	15117	17842	2009	2
137	26484	Bos	15117	17842	2009	3
137	26455	Bos	15118	17843	2009	1
137	26473	Bos	15118	17843	2009	2
137	26491	Bos	15118	17843	2009	3
137	26456	Bos	15118	17844	2009	1
137	26474	Bos	15118	17844	2009	2
137	26492	Bos	15118	17844	2009	3
137	26457	Bos	15118	17845	2009	1
137	26475	Bos	15118	17845	2009	2
137	26493	Bos	15118	17845	2009	3
137	26458	Bos	15118	17846	2009	1
137	26476	Bos	15118	17846	2009	2
137	26494	Bos	15118	17846	2009	3
137	26459	Bos	15118	17847	2009	1
137	26477	Bos	15118	17847	2009	2
137	26495	Bos	15118	17847	2009	3
137	26460	Bos	15118	17848	2009	1
137	26478	Bos	15118	17848	2009	2
137	26496	Bos	15118	17848	2009	3
137	26443	Bos	15121	17861	2009	1
137	26467	Bos	15121	17861	2009	2
137	26485	Bos	15121	17861	2009	3
137	26444	Bos	15121	17862	2009	1
137	26468	Bos	15121	17862	2009	2
137	26486	Bos	15121	17862	2009	3
137	26445	Bos	15121	17863	2009	1
137	26469	Bos	15121	17863	2009	2
137	26487	Bos	15121	17863	2009	3
137	26446	Bos	15121	17864	2009	1
137	26470	Bos	15121	17864	2009	2
137	26488	Bos	15121	17864	2009	3
137	26447	Bos	15121	17865	2009	1
137	26471	Bos	15121	17865	2009	2
137	26489	Bos	15121	17865	2009	3
137	26448	Bos	15121	17866	2009	1
137	26472	Bos	15121	17866	2009	2
137	26490	Bos	15121	17866	2009	3
137	9895	Bos	15127	17897	2008	1
137	14701	Bos	15127	17897	2009	1
137	12205	Bos	15127	17897	2009	2
137	14779	Bos	15127	17897	2009	3
137	34081	Bos	15127	17897	2012	1
137	34933	Bos	15127	17897	2012	2
137	35257	Bos	15127	17897	2012	3
137	9896	Bos	15127	17898	2008	1
137	14702	Bos	15127	17898	2009	1
137	12206	Bos	15127	17898	2009	2
137	14780	Bos	15127	17898	2009	3
137	34082	Bos	15127	17898	2012	1
137	34934	Bos	15127	17898	2012	2
137	35258	Bos	15127	17898	2012	3
137	9897	Bos	15127	17899	2008	1
137	14703	Bos	15127	17899	2009	1
137	12207	Bos	15127	17899	2009	2
137	14781	Bos	15127	17899	2009	3
137	34083	Bos	15127	17899	2012	1
137	34935	Bos	15127	17899	2012	2
137	35259	Bos	15127	17899	2012	3
137	9898	Bos	15127	17900	2008	1
137	14704	Bos	15127	17900	2009	1
137	12208	Bos	15127	17900	2009	2
137	14782	Bos	15127	17900	2009	3
137	34084	Bos	15127	17900	2012	1
137	34936	Bos	15127	17900	2012	2
137	35260	Bos	15127	17900	2012	3
137	9899	Bos	15127	17901	2008	1
137	14705	Bos	15127	17901	2009	1
137	12209	Bos	15127	17901	2009	2
137	14783	Bos	15127	17901	2009	3
137	34085	Bos	15127	17901	2012	1
137	34937	Bos	15127	17901	2012	2
137	35261	Bos	15127	17901	2012	3
137	9900	Bos	15127	17902	2008	1
137	14706	Bos	15127	17902	2009	1
137	12210	Bos	15127	17902	2009	2
137	14784	Bos	15127	17902	2009	3
137	34086	Bos	15127	17902	2012	1
137	34938	Bos	15127	17902	2012	2
137	35262	Bos	15127	17902	2012	3
137	37363	Bos	15128	17903	2010	1
137	36337	Bos	15128	17903	2010	2
137	36343	Bos	15128	17903	2010	3
137	33211	Bos	15128	17903	2011	1
137	40741	Bos	15128	17903	2013	1
137	40747	Bos	15128	17903	2013	2
137	40753	Bos	15128	17903	2013	3
137	37364	Bos	15128	17904	2010	1
137	36338	Bos	15128	17904	2010	2
137	36344	Bos	15128	17904	2010	3
137	33212	Bos	15128	17904	2011	1
137	40742	Bos	15128	17904	2013	1
137	40748	Bos	15128	17904	2013	2
137	40754	Bos	15128	17904	2013	3
137	37365	Bos	15128	17905	2010	1
137	36339	Bos	15128	17905	2010	2
137	36345	Bos	15128	17905	2010	3
137	33213	Bos	15128	17905	2011	1
137	40743	Bos	15128	17905	2013	1
137	40749	Bos	15128	17905	2013	2
137	40755	Bos	15128	17905	2013	3
137	37366	Bos	15128	17906	2010	1
137	36340	Bos	15128	17906	2010	2
137	36346	Bos	15128	17906	2010	3
137	33214	Bos	15128	17906	2011	1
137	40744	Bos	15128	17906	2013	1
137	40750	Bos	15128	17906	2013	2
137	40756	Bos	15128	17906	2013	3
137	37367	Bos	15128	17907	2010	1
137	36341	Bos	15128	17907	2010	2
137	36347	Bos	15128	17907	2010	3
137	33215	Bos	15128	17907	2011	1
137	40745	Bos	15128	17907	2013	1
137	40751	Bos	15128	17907	2013	2
137	40757	Bos	15128	17907	2013	3
137	37368	Bos	15128	17908	2010	1
137	36342	Bos	15128	17908	2010	2
137	36348	Bos	15128	17908	2010	3
137	33216	Bos	15128	17908	2011	1
137	40746	Bos	15128	17908	2013	1
137	40752	Bos	15128	17908	2013	2
137	40758	Bos	15128	17908	2013	3
137	16297	Bos	15129	17909	2008	3
137	33205	Bos	15129	17909	2011	1
137	33253	Bos	15129	17909	2011	2
137	43663	Bos	15129	17909	2014	1
137	43669	Bos	15129	17909	2014	2
137	43657	Bos	15129	17909	2014	3
137	16298	Bos	15129	17910	2008	3
137	33206	Bos	15129	17910	2011	1
137	33254	Bos	15129	17910	2011	2
137	43664	Bos	15129	17910	2014	1
137	43670	Bos	15129	17910	2014	2
137	43658	Bos	15129	17910	2014	3
137	16299	Bos	15129	17911	2008	3
137	33207	Bos	15129	17911	2011	1
137	33255	Bos	15129	17911	2011	2
137	43665	Bos	15129	17911	2014	1
137	43671	Bos	15129	17911	2014	2
137	43659	Bos	15129	17911	2014	3
137	16300	Bos	15129	17912	2008	3
137	33208	Bos	15129	17912	2011	1
137	33256	Bos	15129	17912	2011	2
137	43666	Bos	15129	17912	2014	1
137	43672	Bos	15129	17912	2014	2
137	43660	Bos	15129	17912	2014	3
137	16301	Bos	15129	17913	2008	3
137	33209	Bos	15129	17913	2011	1
137	33257	Bos	15129	17913	2011	2
137	43667	Bos	15129	17913	2014	1
137	43673	Bos	15129	17913	2014	2
137	43661	Bos	15129	17913	2014	3
137	16302	Bos	15129	17914	2008	3
137	33210	Bos	15129	17914	2011	1
137	33258	Bos	15129	17914	2011	2
137	43668	Bos	15129	17914	2014	1
137	43674	Bos	15129	17914	2014	2
137	43662	Bos	15129	17914	2014	3
137	11005	Bos	15132	17927	2008	1
137	10939	Bos	15132	17927	2008	2
137	10909	Bos	15132	17927	2008	3
137	32911	Bos	15132	17927	2011	1
