Year	Stratum	Weight
2007	Bos	0.0227625564993702
2007	Heide en duin	0.0227944789099039
2007	Landbouw	0.832423685581747
2007	Moeras en water	0.0822512959313531
2007	Suburbaan	0.0397679830776258
2008	Bos	0.0157672715692532
2008	Heide en duin	0.0187201471831936
2008	Landbouw	0.912603093583749
2008	Moeras en water	0.0420547289537283
2008	Suburbaan	0.0108547587100763
2009	Bos	0.029539978927776
2009	Landbouw	0.929062136067682
2009	Moeras en water	0.041397885004542
2010	Bos	0.017446221402599
2010	Heide en duin	0.0260180791068246
2010	Landbouw	0.880134524586505
2010	Moeras en water	0.0434228943217294
2010	Suburbaan	0.0329782805823422
2011	Bos	0.0152082362789656
2011	Heide en duin	0.0226869491717702
2011	Landbouw	0.889684641792285
2011	Moeras en water	0.05987150489133
2011	Suburbaan	0.0125486678656489
2012	Bos	0.0287814673608502
2012	Landbouw	0.9162821198431
2012	Moeras en water	0.0549364127960498
2013	Bos	0.0210566348642678
2013	Heide en duin	0.0349288707284659
2013	Landbouw	0.873470267048804
2013	Moeras en water	0.0470242842548727
2013	Suburbaan	0.0235199431035901
2014	Bos	0.0190856091947299
2014	Heide en duin	0.0130966766543146
2014	Landbouw	0.922982985654715
2014	Moeras en water	0.0338111438751465
2014	Suburbaan	0.011023584621094
