ObservationID	SubLocationID	Count
146070	2718	0
146070	2719	0
146070	2720	0
146070	2721	0
146070	2722	0
146070	2723	0
146071	2718	0
146071	2719	0
146071	2720	2
146071	2721	0
146071	2722	0
146071	2723	0
146151	4378	0
146151	4379	0
146151	4380	0
146151	4381	0
146151	4382	1
146151	4383	0
146157	4378	0
146157	4379	0
146157	4380	0
146157	4381	0
146157	4382	1
146157	4383	0
146198	7369	0
146198	7370	0
146198	7371	0
146198	7372	0
146198	7373	0
146198	7374	0
146199	7369	0
146199	7370	1
146199	7371	1
146199	7372	0
146199	7373	0
146199	7374	1
146203	6130	0
146203	6131	0
146203	6132	0
146203	6133	0
146203	6134	0
146203	6135	0
146218	6130	0
146218	6131	0
146218	6132	0
146218	6133	0
146218	6134	0
146218	6135	0
146297	7195	0
146297	7196	0
146297	7197	0
146297	7198	0
146297	7199	0
146297	7200	0
146298	7195	0
146298	7196	0
146298	7197	0
146298	7198	0
146298	7199	0
146298	7200	1
146354	7339	0
146354	7340	0
146354	7341	0
146354	7342	0
146354	7343	0
146354	7344	0
146358	3391	0
146358	3392	0
146358	3393	0
146358	3394	0
146358	3395	0
146358	3396	0
146359	3391	3
146359	3392	0
146359	3393	0
146359	3394	0
146359	3395	2
146359	3396	0
146371	7339	1
146371	7340	2
146371	7341	0
146371	7342	2
146371	7343	1
146371	7344	1
146380	2598	1
146380	2599	0
146380	2600	0
146380	2601	0
146380	2602	0
146380	2603	0
146387	5041	1
146387	5042	0
146387	5043	0
146387	5044	0
146387	5045	0
146388	5041	1
146388	5042	0
146388	5043	0
146388	5044	0
146388	5045	0
146393	5659	0
146393	5660	0
146393	5661	0
146393	5662	1
146393	5663	0
146393	5664	1
146394	5659	0
146394	5660	0
146394	5661	0
146394	5662	2
146394	5663	0
146394	5664	0
146442	3367	0
146442	3368	0
146442	3369	0
146442	3370	1
146442	3371	0
146442	3372	0
146443	3367	0
146443	3368	3
146443	3369	0
146443	3370	1
146443	3371	0
146443	3372	3
146452	2736	0
146452	2737	0
146452	2738	1
146452	2739	2
146452	2740	0
146452	2741	0
146467	6976	0
146467	6977	0
146467	6978	0
146467	6979	0
146467	6980	0
146467	6981	0
146468	6976	1
146468	6977	0
146468	6978	0
146468	6979	0
146468	6980	0
146468	6981	0
146483	4462	0
146483	4463	0
146483	4464	0
146483	4465	0
146483	4466	0
146483	4467	0
146484	4462	0
146484	4463	0
146484	4464	0
146484	4465	0
146484	4466	0
146484	4467	2
146488	7339	0
146488	7340	0
146488	7341	0
146488	7342	0
146488	7343	0
146488	7344	0
146519	3575	0
146519	3576	0
146519	3577	0
146519	3578	0
146519	3579	0
146519	3580	0
146520	3575	0
146520	3576	0
146520	3577	0
146520	3578	0
146520	3579	0
146520	3580	0
146605	6088	0
146605	6089	0
146605	6090	0
146605	6091	0
146605	6092	0
146605	6093	0
146606	6088	0
146606	6089	0
146606	6090	0
146606	6091	1
146606	6092	0
146606	6093	0
146708	5613	0
146708	5614	0
146708	5615	0
146708	5616	0
146708	5617	0
146708	5618	0
146736	4882	0
146736	4883	2
146736	4884	1
146736	4885	0
146737	4882	0
146737	4883	1
146737	4884	2
146737	4885	0
146745	7486	1
146745	7487	0
146745	7488	0
146745	7489	0
146745	7490	2
146745	7491	0
146746	7486	0
146746	7487	0
146746	7488	0
146746	7489	0
146746	7490	0
146746	7491	0
146748	4504	0
146748	4505	2
146748	4506	1
146748	4507	2
146749	4504	0
146749	4505	0
146749	4506	2
146749	4507	1
146757	3164	0
146757	3165	1
146757	3166	1
146757	3167	4
146757	3168	2
146757	3169	5
146758	3164	0
146758	3165	0
146758	3166	1
146758	3167	2
146758	3168	2
146758	3169	3
146760	5279	0
146760	5280	4
146760	5281	0
146760	5282	6
146760	5283	2
146760	5284	3
146761	5279	1
146761	5280	0
146761	5281	1
146761	5282	1
146761	5283	1
146761	5284	3
146785	5613	0
146785	5614	0
146785	5615	0
146785	5616	0
146785	5617	0
146785	5618	0
146824	6624	0
146824	6625	0
146824	6626	1
146824	6627	0
146824	6628	0
146824	6629	0
146844	2658	0
146844	2659	0
146844	2660	0
146844	2661	0
146844	2662	0
146844	2663	5
146985	2718	0
146985	2719	0
146985	2720	0
146985	2721	0
146985	2722	0
146985	2723	0
146986	2718	0
146986	2719	0
146986	2720	2
146986	2721	0
146986	2722	0
146986	2723	0
147100	5733	0
147100	5734	0
147100	5735	0
147100	5736	0
147100	5737	0
147100	5738	0
147172	5367	0
147172	5368	2
147172	5369	1
147172	5370	1
147172	5371	0
147172	5372	0
147213	3940	2
147213	3941	3
147213	3942	2
147213	3943	2
147213	3944	4
147213	3945	0
147231	3077	1
147231	3078	4
147231	3079	2
147231	3080	3
147231	3081	1
147231	3082	0
147232	3077	1
147232	3078	7
147232	3079	2
147232	3080	6
147232	3081	0
147232	3082	2
147266	2987	0
147266	2988	0
147266	2989	0
147266	2990	1
147266	2991	0
147266	2992	0
147267	2987	1
147267	2988	0
147267	2989	0
147267	2990	2
147267	2991	0
147267	2992	0
147304	3575	0
147304	3576	0
147304	3577	0
147304	3578	0
147304	3579	0
147304	3580	0
147305	3575	0
147305	3576	0
147305	3577	0
147305	3578	0
147305	3579	0
147305	3580	0
147307	5733	0
147307	5734	0
147307	5735	0
147307	5736	0
147307	5737	0
147307	5738	0
147366	2856	1
147366	2857	1
147366	2858	0
147366	2859	1
147366	2860	1
147366	2861	0
147367	2856	2
147367	2857	0
147367	2858	0
147367	2859	0
147367	2860	0
147367	2861	0
147372	5775	0
147372	5776	0
147372	5777	1
147372	5778	0
147372	5779	3
147372	5780	0
147373	5775	0
147373	5776	0
147373	5777	1
147373	5778	0
147373	5779	2
147373	5780	0
147419	4520	0
147419	4521	0
147419	4522	0
147419	4523	0
147419	4524	0
147419	4525	0
147420	4520	0
147420	4521	0
147420	4522	0
147420	4523	0
147420	4524	0
147420	4525	0
147421	5367	0
147421	5368	0
147421	5369	0
147421	5370	2
147421	5371	0
147421	5372	2
147445	3940	1
147445	3941	3
147445	3942	2
147445	3943	0
147445	3944	0
147445	3945	0
147880	4526	0
147880	4528	1
147880	4529	2
147880	4530	0
147880	4531	0
148185	6887	0
148185	6888	0
148185	6889	0
148185	6890	0
148185	6891	1
148185	6892	0
148194	6887	0
148194	6888	0
148194	6889	0
148194	6890	0
148194	6891	0
148194	6892	0
148338	4795	0
148338	4796	0
148338	4797	0
148338	4798	1
148338	4799	0
148338	4800	1
148339	4795	0
148339	4796	0
148339	4797	0
148339	4798	0
148339	4799	0
148339	4800	2
148377	7630	0
148377	7631	0
148377	7632	0
148377	7633	0
148377	7634	0
148377	7635	0
148379	7630	0
148379	7631	1
148379	7632	1
148379	7633	0
148379	7634	0
148379	7635	0
148434	5781	0
148434	5782	0
148434	5783	0
148434	5784	0
148434	5785	0
148434	5786	0
148435	5781	0
148435	5782	1
148435	5783	0
148435	5784	0
148435	5785	0
148435	5786	0
148478	3313	0
148478	3314	0
148478	3315	0
148478	3316	0
148478	3317	0
148478	3318	0
148482	3313	0
148482	3314	0
148482	3315	0
148482	3316	0
148482	3317	0
148482	3318	0
148500	5309	0
148500	5310	0
148500	5311	0
148500	5312	0
148500	5313	0
148500	5314	0
148516	4526	0
148516	4528	3
148516	4529	0
148516	4530	0
148516	4531	0
148518	4526	0
148518	4528	1
148518	4529	2
148518	4530	0
148518	4531	0
148527	5775	0
148527	5776	0
148527	5777	1
148527	5778	0
148527	5779	2
148527	5780	0
148528	5775	0
148528	5776	0
148528	5777	1
148528	5778	0
148528	5779	3
148528	5780	0
148532	3745	0
148532	3746	0
148532	3747	0
148532	3748	0
148532	3749	0
148532	3750	0
148533	3745	0
148533	3746	0
148533	3747	3
148533	3748	0
148533	3749	0
148533	3750	0
149234	5309	0
149234	5310	0
149234	5311	0
149234	5312	0
149234	5313	0
149234	5314	1
150174	3443	0
150174	3444	0
150174	3445	2
150174	3446	0
150174	3447	1
150174	3448	0
150175	3443	3
150175	3444	1
150175	3445	2
150175	3446	2
150175	3447	0
150175	3448	1
150324	5343	0
150324	5344	0
150324	5345	2
150324	5346	0
150324	5347	0
150324	5348	0
150334	5343	0
150334	5344	0
150334	5345	2
150334	5346	0
150334	5347	0
150334	5348	0
150995	5159	0
150995	5160	0
150995	5161	0
150995	5162	0
150995	5163	0
150995	5164	0
151012	5159	3
151012	5160	0
151012	5161	0
151012	5162	1
151012	5163	1
151012	5164	1
151122	5343	0
151122	5344	0
151122	5345	2
151122	5346	0
151122	5347	0
151122	5348	0
151138	5343	0
151138	5344	0
151138	5345	2
151138	5346	0
151138	5347	0
151138	5348	0
152094	3247	1
152094	3248	2
152094	3249	0
152094	3250	0
152094	3251	0
152094	3252	0
152171	4468	0
152171	4469	0
152171	4470	0
152171	4471	0
152171	4472	0
152171	4473	0
152199	3319	1
152199	3320	0
152199	3321	0
152199	3322	0
152199	3323	0
152199	3324	0
152205	3319	1
152205	3320	0
152205	3321	0
152205	3322	0
152205	3323	0
152205	3324	0
152399	4468	0
152399	4469	0
152399	4470	1
152399	4471	0
152399	4472	0
152399	4473	0
152448	5925	1
152448	5926	0
152448	5927	0
152448	5928	1
152448	5929	0
152448	5930	0
152449	5925	2
152449	5926	0
152449	5927	0
152449	5928	2
152449	5929	0
152449	5930	0
152499	3017	0
152499	3019	0
152499	3021	0
152499	3022	2
152500	3017	0
152500	3019	0
152500	3021	0
152500	3022	2
152556	5159	0
152556	5160	0
152556	5161	0
152556	5162	0
152556	5163	0
152556	5164	0
152558	5159	3
152558	5160	0
152558	5161	0
152558	5162	1
152558	5163	1
152558	5164	1
152731	3017	0
152731	3019	0
152731	3021	0
152731	3022	0
152732	3017	0
152732	3019	0
152732	3021	0
152732	3022	0
152734	5445	1
152734	5446	0
152734	5447	0
152734	5448	0
152734	5449	0
152734	5450	1
152870	3247	1
152870	3248	2
152870	3249	0
152870	3250	0
152870	3251	0
152870	3252	0
153049	4795	0
153049	4796	0
153049	4797	0
153049	4798	1
153049	4799	0
153049	4800	1
153050	4795	0
153050	4796	0
153050	4797	0
153050	4798	0
153050	4799	0
153050	4800	2
153063	6887	0
153063	6888	0
153063	6889	0
153063	6890	0
153063	6891	1
153063	6892	0
153064	6887	0
153064	6888	0
153064	6889	0
153064	6890	0
153064	6891	0
153064	6892	0
153097	5781	0
153097	5782	0
153097	5783	0
153097	5784	0
153097	5785	0
153097	5786	0
153098	5781	0
153098	5782	1
153098	5783	0
153098	5784	0
153098	5785	0
153098	5786	0
153127	3319	1
153127	3320	0
153127	3321	0
153127	3322	0
153127	3323	0
153127	3324	0
153131	3319	1
153131	3320	0
153131	3321	0
153131	3322	0
153131	3323	0
153131	3324	0
153137	2856	1
153137	2857	1
153137	2858	0
153137	2859	1
153137	2860	1
153137	2861	0
153138	2856	2
153138	2857	0
153138	2858	0
153138	2859	0
153138	2860	0
153138	2861	0
153139	5445	1
153139	5446	0
153139	5447	0
153139	5448	1
153139	5449	0
153139	5450	0
153140	5445	1
153140	5446	0
153140	5447	0
153140	5448	0
153140	5449	0
153140	5450	1
153141	3443	0
153141	3444	0
153141	3445	2
153141	3446	0
153141	3447	1
153141	3448	0
153143	3443	3
153143	3444	1
153143	3445	2
153143	3446	2
153143	3447	0
153143	3448	1
153146	7630	0
153146	7631	0
153146	7632	0
153146	7633	0
153146	7634	0
153146	7635	0
153147	7630	0
153147	7631	1
153147	7632	1
153147	7633	0
153147	7634	0
153147	7635	0
153239	4520	0
153239	4521	0
153239	4522	0
153239	4523	0
153239	4524	0
153239	4525	0
153241	4520	0
153241	4521	0
153241	4522	0
153241	4523	0
153241	4524	0
153241	4525	0
153263	3940	2
153263	3941	3
153263	3942	2
153263	3943	2
153263	3944	4
153263	3945	0
153264	3940	1
153264	3941	3
153264	3942	2
153264	3943	0
153264	3944	0
153264	3945	0
153266	5367	0
153266	5368	0
153266	5369	0
153266	5370	2
153266	5371	0
153266	5372	2
153267	5367	0
153267	5368	2
153267	5369	1
153267	5370	1
153267	5371	0
153267	5372	0
153279	4468	0
153279	4469	0
153279	4470	0
153279	4471	0
153279	4472	0
153279	4473	0
153280	4468	0
153280	4469	0
153280	4470	1
153280	4471	0
153280	4472	0
153280	4473	0
153282	3313	0
153282	3314	0
153282	3315	0
153282	3316	0
153282	3317	0
153282	3318	0
153283	3313	0
153283	3314	0
153283	3315	0
153283	3316	0
153283	3317	0
153283	3318	0
153292	5925	2
153292	5926	0
153292	5927	0
153292	5928	2
153292	5929	0
153292	5930	0
153293	5925	1
153293	5926	0
153293	5927	0
153293	5928	1
153293	5929	0
153293	5930	0
153390	3745	0
153390	3746	0
153390	3747	0
153390	3748	0
153390	3749	0
153390	3750	0
153391	3745	0
153391	3746	0
153391	3747	3
153391	3748	0
153391	3749	0
153391	3750	0
153592	5309	0
153592	5310	0
153592	5311	0
153592	5312	0
153592	5313	0
153592	5314	0
153596	5309	0
153596	5310	0
153596	5311	0
153596	5312	0
153596	5313	0
153596	5314	1
153815	3077	1
153815	3078	4
153815	3079	2
153815	3080	3
153815	3081	1
153815	3082	0
153816	3077	1
153816	3078	7
153816	3079	2
153816	3080	6
153816	3081	0
153816	3082	2
154321	6358	0
154321	6359	1
154321	6360	0
154321	6361	0
154321	6362	0
154321	6363	0
154322	6358	0
154322	6359	2
154322	6360	1
154322	6361	0
154322	6362	0
154322	6363	0
154840	5141	0
154840	5142	0
154840	5143	0
154840	5144	0
154840	5145	1
154840	5146	0
154841	5141	0
154841	5142	0
154841	5143	0
154841	5144	0
154841	5145	0
154841	5146	0
154851	2574	1
154851	2575	1
154851	2576	1
154851	2577	1
154851	2578	1
154851	2579	1
154852	2574	1
154852	2575	0
154852	2576	1
154852	2577	0
154852	2578	0
154852	2579	0
154854	2838	1
154854	2839	0
154854	2840	0
154854	2841	0
154854	2842	0
154854	2843	1
154855	2838	0
154855	2839	0
154855	2840	0
154855	2841	0
154855	2842	0
154855	2843	0
155189	4462	0
155189	4463	0
155189	4464	0
155189	4465	0
155189	4466	1
155189	4467	0
155190	6976	0
155190	6977	0
155190	6978	0
155190	6979	0
155190	6980	0
155190	6981	0
155194	7195	0
155194	7196	0
155194	7197	0
155194	7198	0
155194	7199	0
155194	7200	0
155205	3367	1
155205	3368	0
155205	3369	0
155205	3370	0
155205	3371	0
155205	3372	0
155206	5041	0
155206	5042	0
155206	5043	0
155206	5044	1
155206	5045	1
155219	5659	0
155219	5660	0
155219	5661	0
155219	5662	0
155219	5663	0
155219	5664	0
155230	2598	2
155230	2599	0
155230	2600	0
155230	2601	0
155230	2602	0
155230	2603	0
155231	4378	0
155231	4379	0
155231	4380	0
155231	4381	0
155231	4382	3
155231	4383	0
155234	6196	0
155234	6197	0
155234	6198	1
155234	6199	0
155234	6200	0
155234	6201	1
155235	3851	0
155235	3852	1
155235	3853	1
155235	3854	1
155235	3855	0
155235	3856	0
155261	7339	0
155261	7340	1
155261	7341	0
155261	7342	0
155261	7343	1
155261	7344	0
155263	6238	0
155263	6239	0
155263	6240	0
155263	6241	0
155263	6242	0
155263	6243	1
155266	6130	0
155266	6131	0
155266	6132	0
155266	6133	0
155266	6134	1
155266	6135	0
155481	7369	0
155481	7370	0
155481	7371	0
155481	7372	0
155481	7373	0
155481	7374	0
155482	7369	1
155482	7370	2
155482	7371	1
155482	7372	2
155482	7373	0
155482	7374	1
155566	2736	0
155566	2737	0
155566	2738	1
155566	2739	2
155566	2740	4
155566	2741	2
155583	2718	0
155583	2719	0
155583	2720	3
155583	2721	2
155583	2722	1
155583	2723	0
155602	2736	0
155602	2737	1
155602	2738	0
155602	2739	4
155602	2740	2
155602	2741	2
155604	4378	0
155604	4379	0
155604	4380	1
155604	4381	0
155604	4382	2
155604	4383	0
155608	3367	0
155608	3368	0
155608	3369	0
