Year	Stratum	Weight
2007	Bos	0.00545100045603146
2007	Heide en duin	0.00764210298218712
2007	Landbouw	0.887073532790638
2007	Moeras en water	0.00787876092289351
2007	Suburbaan	0.0152373249567174
2007	Urbaan	0.0767172778915324
2008	Bos	0.00438126664030308
2008	Heide en duin	0.00910312370731594
2008	Landbouw	0.887550591913118
2008	Moeras en water	0.0102250638415686
2008	Suburbaan	0.0241297764251036
2008	Urbaan	0.0646101774725907
2009	Bos	0.00685134725924942
2009	Heide en duin	0.0105996141046545
2009	Landbouw	0.876292582889433
2009	Moeras en water	0.0115219291113806
2009	Suburbaan	0.0254908164038711
2009	Urbaan	0.0692437102314111
2010	Bos	0.00459432388362324
2010	Heide en duin	0.0102774818244032
2010	Landbouw	0.895499877159326
2010	Moeras en water	0.00800455210972246
2010	Suburbaan	0.0151979946024872
2010	Urbaan	0.0664257704204379
2011	Bos	0.0040085906458571
2011	Heide en duin	0.0074747895289127
2011	Landbouw	0.891112524571893
2011	Moeras en water	0.0105206306222686
2011	Suburbaan	0.0248068571372314
2011	Urbaan	0.0620766074938372
2012	Bos	0.00803768634864552
2012	Heide en duin	0.00707873686172432
2012	Landbouw	0.877325064037217
2012	Moeras en water	0.00613674973048797
2012	Suburbaan	0.0280495290179884
2012	Urbaan	0.0733722340039365
2013	Bos	0.00299114017674771
2013	Heide en duin	0.00992344211103119
2013	Landbouw	0.880956115885568
2013	Moeras en water	0.0100198507613561
2013	Suburbaan	0.0200463503951484
2013	Urbaan	0.0760631006701486
2014	Bos	0.00168210804698211
2014	Heide en duin	0.00692564485550565
2014	Landbouw	0.894817032410307
2014	Moeras en water	0.00744985352704361
2014	Suburbaan	0.0233174977547175
2014	Urbaan	0.0658078634054443
