Stratum	ObservationID	Count
Bos	1207	0
Bos	1208	0
Bos	1209	0
Bos	1210	0
Bos	1211	0
Bos	1212	0
Bos	9343	0
Bos	9344	0
Bos	9345	0
Bos	9346	0
Bos	9347	0
Bos	9348	0
Bos	18301	0
Bos	18302	0
Bos	18303	0
Bos	18304	0
Bos	18305	0
Bos	18306	1
Bos	18721	0
Bos	18722	0
Bos	18723	0
Bos	18724	0
Bos	18725	0
Bos	18726	0
Bos	25711	0
Bos	25712	0
Bos	25713	0
Bos	25714	0
Bos	25715	0
Bos	25716	0
Bos	29263	0
Bos	29264	0
Bos	29265	0
Bos	29266	0
Bos	29267	0
Bos	29268	0
Bos	32851	0
Bos	32852	0
Bos	32853	0
Bos	32854	0
Bos	32855	1
Bos	32856	0
Bos	33547	0
Bos	33548	0
Bos	33549	0
Bos	33550	0
Bos	33551	0
Bos	33552	0
Bos	36727	0
Bos	36728	0
Bos	36729	0
Bos	36730	0
Bos	36731	0
Bos	36732	0
Bos	37243	0
Bos	37244	1
Bos	37245	0
Bos	37246	0
Bos	37247	0
Bos	37248	0
Bos	39751	0
Bos	39752	0
Bos	39753	0
Bos	39754	0
Bos	39755	0
Bos	39756	0
Bos	40099	0
Bos	40100	0
Bos	40101	0
Bos	40102	0
Bos	40103	0
Bos	40104	0
Bos	41023	0
Bos	41024	0
Bos	41025	0
Bos	41026	15
Bos	41027	0
Bos	41028	5
Bos	44947	0
Bos	44948	0
Bos	44949	0
Bos	44950	0
Bos	44951	0
Bos	44952	0
