Year	Stratum	Weight
2007	Heide en duin	0.0257333349503119
2007	Landbouw	0.822278408097252
2007	Moeras en water	0.0116069781451502
2007	Suburbaan	0.022447603055103
2007	Urbaan	0.117933675752183
2008	Heide en duin	0.047914025425122
2008	Landbouw	0.583949573167259
2008	Moeras en water	0.0538193245121643
2008	Suburbaan	0.0555652879999879
2008	Urbaan	0.258751788895466
2009	Bos	0.0194051626626372
2009	Landbouw	0.813749254557459
2009	Suburbaan	0.0360989904615293
2009	Urbaan	0.130746592318375
2010	Heide en duin	0.0333549352809448
2010	Landbouw	0.923174402447332
2010	Moeras en water	0.0111335492821427
2010	Urbaan	0.032337112989581
2011	Heide en duin	0.0253622819771818
2011	Landbouw	0.596759817771741
2011	Moeras en water	0.0446211895645449
2011	Suburbaan	0.0561138212876341
2011	Urbaan	0.277142889398898
2012	Bos	0.0367916157091912
2012	Heide en duin	0.0540035517324658
2012	Landbouw	0.669309658028193
2012	Urbaan	0.23989517453015
2013	Heide en duin	0.0140698018884922
2013	Landbouw	0.949981893565589
2013	Urbaan	0.0359483045459187
2014	Landbouw	0.686921335306563
2014	Moeras en water	0.0251636232302624
2014	Suburbaan	0.065633586624918
2014	Urbaan	0.222281454838257
