Year	Stratum	Weight
2007	Bos	0.0113975943609181
2007	Heide en duin	0.0114135784480436
2007	Landbouw	0.911768639303073
2007	Moeras en water	0.0205923026860215
2007	Suburbaan	0.00995624853656433
2007	Urbaan	0.0348716366653795
2008	Bos	0.00794259599850929
2008	Heide en duin	0.00628671720217734
2008	Landbouw	0.919428278696008
2008	Moeras en water	0.0282461655198595
2008	Suburbaan	0.0109359393877071
2008	Urbaan	0.0271603031957384
2009	Bos	0.0155006653946652
2009	Heide en duin	0.00999201722253812
2009	Landbouw	0.893771199079782
2009	Moeras en water	0.0271536569588943
2009	Suburbaan	0.0144177707231167
2009	Urbaan	0.0391646906210037
2010	Bos	0.0108149548076694
2010	Heide en duin	0.0215048934841373
2010	Landbouw	0.917595826916482
2010	Moeras en water	0.0242261614124635
2010	Suburbaan	0.0102216579138317
2010	Urbaan	0.015636505465416
2011	Bos	0.00527833876735946
2011	Landbouw	0.926351389343869
2011	Moeras en water	0.0380960561418137
2011	Suburbaan	0.013065838574375
2011	Urbaan	0.0172083771725826
2012	Bos	0.0178817958655296
2012	Heide en duin	0.006561824409442
2012	Landbouw	0.935248915529572
2012	Moeras en water	0.0170658727521948
2012	Suburbaan	0.00866708697605849
2012	Urbaan	0.0145745044672028
2013	Bos	0.00980976311485862
2013	Heide en duin	0.0216966576045648
2013	Landbouw	0.89524181894588
2013	Moeras en water	0.0401636508219844
2013	Suburbaan	0.0146098096432748
2013	Urbaan	0.0184782998694376
2014	Bos	0.00391580845870434
2014	Heide en duin	0.00537410953987699
2014	Landbouw	0.915283969736411
2014	Moeras en water	0.0312167575188521
2014	Suburbaan	0.0135703017275788
2014	Urbaan	0.0306390530185769
