ObservationID	SubLocationID	Count
146833	6899	0
146833	6900	2
146833	6901	0
146833	6902	0
146833	6903	0
146833	6904	0
146834	2761	0
146834	2762	0
146834	2763	0
146834	2764	0
146834	2765	0
146834	2766	1
146835	2761	0
146835	2762	0
146835	2763	0
146835	2764	0
146835	2765	0
146835	2766	0
146836	6899	0
146836	6900	1
146836	6901	0
146836	6902	0
146836	6903	0
146836	6904	0
148374	2797	0
148374	2798	0
148374	2799	0
148374	2800	0
148374	2801	0
148374	2802	0
148375	2797	0
148375	2798	0
148375	2799	0
148375	2800	0
148375	2801	0
148375	2802	0
152424	6372	1
152424	6373	0
152424	6374	0
152424	6375	0
152424	6376	0
152424	6377	0
152427	6372	0
152427	6373	0
152427	6374	0
152427	6375	0
152427	6376	0
152427	6377	0
152873	2797	0
152873	2798	0
152873	2799	0
152873	2800	0
152873	2801	0
152873	2802	0
152875	2797	0
152875	2798	0
152875	2799	0
152875	2800	0
152875	2801	0
152875	2802	0
152929	6899	0
152929	6900	2
152929	6901	0
152929	6902	0
152929	6903	0
152929	6904	0
152930	2761	0
152930	2762	0
152930	2763	0
152930	2764	0
152930	2765	0
152930	2766	1
152931	2761	0
152931	2762	0
152931	2763	0
152931	2764	0
152931	2765	0
152931	2766	0
152932	6899	0
152932	6900	1
152932	6901	0
152932	6902	0
152932	6903	0
152932	6904	0
152940	6372	1
152940	6373	0
152940	6374	0
152940	6375	0
152940	6376	0
152940	6377	0
152943	6372	0
152943	6373	0
152943	6374	0
152943	6375	0
152943	6376	0
152943	6377	0
157005	2761	0
157005	2762	0
157005	2763	0
157005	2764	0
157005	2765	0
157005	2766	0
157006	6899	0
157006	6900	0
157006	6901	0
157006	6902	0
157006	6903	0
157006	6904	0
157007	2761	0
157007	2762	0
157007	2763	0
157007	2764	0
157007	2765	0
157007	2766	0
157008	6899	0
157008	6900	0
157008	6901	0
157008	6902	0
157008	6903	0
157008	6904	0
157535	2797	0
157535	2798	0
157535	2799	1
157535	2800	0
157535	2801	0
157535	2802	0
157536	2797	0
157536	2798	0
157536	2799	0
157536	2800	0
157536	2801	0
157536	2802	0
159682	6372	2
159682	6373	0
159682	6374	0
159682	6375	0
159682	6376	0
159682	6377	0
160600	6899	0
160600	6900	1
160600	6901	0
160600	6902	1
160600	6903	0
160600	6904	0
160601	2761	0
160601	2762	0
160601	2763	0
160601	2764	0
160601	2765	0
160601	2766	0
160602	6899	0
160602	6900	2
160602	6901	0
160602	6902	0
160602	6903	0
160602	6904	0
160603	2761	0
160603	2762	1
160603	2763	0
160603	2764	0
160603	2765	0
160603	2766	2
160994	2797	1
160994	2798	1
160994	2799	0
160994	2800	0
160994	2801	0
160994	2802	0
161056	2797	0
161056	2798	0
161056	2799	0
161056	2800	0
161056	2801	0
161056	2802	0
